MSA,State,County,rent50_2,rent50_0,rent50_1,rent50_3,rent50_4,State_Alpha,CountyName,pop,FMRtype,msaname,StateName,FMRArea
10000,33,5,781,514,611,1018,1207,NH,Cheshire,70121,40,,NEW HAMPSHIRE,3300005
10000,33,7,553,353,432,722,855,NH,Coos,34828,40,,NEW HAMPSHIRE,3300007
10000,33,9,732,455,549,946,1195,NH,Grafton,74929,40,,NEW HAMPSHIRE,3300009
10000,33,11,804,483,603,1064,1280,NH,Hillsborough,25488,40,,NEW HAMPSHIRE,3300011
10000,33,13,758,508,607,971,1084,NH,Merrimack,106589,40,,NEW HAMPSHIRE,3300013
10000,33,15,827,528,617,1146,1323,NH,Rockingham,9187,40,,NEW HAMPSHIRE,3300015
10000,33,17,846,468,635,1061,1189,NH,Strafford,6122,40,,NEW HAMPSHIRE,3300017
10000,33,19,647,491,499,850,907,NH,Sullivan,38592,40,,NEW HAMPSHIRE,3300019
560,34,1,875,578,658,1097,1253,NJ,Atlantic,224327,40,"Atlantic-Cape May, NJ",NEW JERSEY,560
560,34,9,875,578,658,1097,1253,NJ,Cape May,95089,40,"Atlantic-Cape May, NJ",NEW JERSEY,560
875,34,3,1090,763,930,1452,1791,NJ,Bergen,825380,50,"Bergen-Passaic, NJ",NEW JERSEY,875
875,34,31,1090,763,930,1452,1791,NJ,Passaic,453060,50,"Bergen-Passaic, NJ",NEW JERSEY,875
3640,34,17,1091,794,936,1387,1525,NJ,Hudson,553099,40,"Jersey City, NJ",NEW JERSEY,3640
5015,34,19,1191,870,954,1616,1867,NJ,Hunterdon,107776,40,"Middlesex-Somerset-Hunterdon, NJ",NEW JERSEY,5015
5015,34,23,1191,870,954,1616,1867,NJ,Middlesex,671780,40,"Middlesex-Somerset-Hunterdon, NJ",NEW JERSEY,5015
5015,34,35,1191,870,954,1616,1867,NJ,Somerset,240279,40,"Middlesex-Somerset-Hunterdon, NJ",NEW JERSEY,5015
5190,34,25,1041,685,820,1383,1622,NJ,Monmouth,553124,40,"Monmouth-Ocean, NJ",NEW JERSEY,5190
5190,34,29,1041,685,820,1383,1622,NJ,Ocean,433203,40,"Monmouth-Ocean, NJ",NEW JERSEY,5190
5640,34,13,949,616,788,1195,1509,NJ,Essex,778206,50,"Newark, NJ",NEW JERSEY,5640
5640,34,27,949,616,788,1195,1509,NJ,Morris,421353,50,"Newark, NJ",NEW JERSEY,5640
5640,34,37,949,616,788,1195,1509,NJ,Sussex,130943,50,"Newark, NJ",NEW JERSEY,5640
5640,34,39,949,616,788,1195,1509,NJ,Union,493819,50,"Newark, NJ",NEW JERSEY,5640
5640,34,41,949,616,788,1195,1509,NJ,Warren,91607,50,"Newark, NJ",NEW JERSEY,5640
6160,34,5,871,573,704,1089,1366,NJ,Burlington,395066,50,"Philadelphia, PA-NJ",NEW JERSEY,6160
6160,34,7,871,573,704,1089,1366,NJ,Camden,502824,50,"Philadelphia, PA-NJ",NEW JERSEY,6160
6160,34,15,871,573,704,1089,1366,NJ,Gloucester,230082,50,"Philadelphia, PA-NJ",NEW JERSEY,6160
6160,34,33,871,573,704,1089,1366,NJ,Salem,65294,50,"Philadelphia, PA-NJ",NEW JERSEY,6160
8480,34,21,995,585,816,1347,1626,NJ,Mercer,325824,40,"Trenton, NJ",NEW JERSEY,8480
8760,34,11,808,551,670,1008,1133,NJ,Cumberland,138053,40,"Vineland-Millville-Bridgeton, NJ",NEW JERSEY,8760
200,35,1,671,450,537,925,1092,NM,Bernalillo,480577,50,"Albuquerque, NM",NEW MEXICO,200
200,35,43,671,450,537,925,1092,NM,Sandoval,63319,50,"Albuquerque, NM",NEW MEXICO,200
200,35,61,671,450,537,925,1092,NM,Valencia,45235,50,"Albuquerque, NM",NEW MEXICO,200
4100,35,13,496,332,417,680,801,NM,Dona Ana,135510,40,"Las Cruces, NM",NEW MEXICO,4100
7490,35,28,837,478,678,1124,1272,NM,Los Alamos,18115,40,"Santa Fe, NM",NEW MEXICO,7490
7490,35,49,837,478,678,1124,1272,NM,Santa Fe,98928,40,"Santa Fe, NM",NEW MEXICO,7490
10000,35,3,450,310,362,605,683,NM,Catron,2563,40,,NEW MEXICO,3500003
10000,35,5,464,310,352,639,682,NM,Chaves,57849,40,,NEW MEXICO,3500005
10000,35,6,450,323,352,605,683,NM,Cibola,23794,40,,NEW MEXICO,3500006
10000,35,7,450,310,360,605,683,NM,Colfax,12925,40,,NEW MEXICO,3500007
10000,35,9,460,303,352,590,667,NM,Curry,42207,40,,NEW MEXICO,3500009
10000,35,11,450,310,352,605,683,NM,DeBaca,2252,40,,NEW MEXICO,3500011
10000,35,15,450,318,351,605,703,NM,Eddy,48605,40,,NEW MEXICO,3500015
10000,35,17,555,379,434,744,839,NM,Grant,27676,40,,NEW MEXICO,3500017
10000,35,19,450,310,351,605,687,NM,Guadalupe,4156,40,,NEW MEXICO,3500019
10000,35,21,450,310,351,605,683,NM,Harding,987,40,,NEW MEXICO,3500021
10000,35,23,450,310,351,605,683,NM,Hidalgo,5958,40,,NEW MEXICO,3500023
10000,35,25,450,310,351,605,683,NM,Lea,55765,40,,NEW MEXICO,3500025
10000,35,27,478,354,363,631,788,NM,Lincoln,12219,40,,NEW MEXICO,3500027
10000,35,29,480,340,374,643,726,NM,Luna,18110,40,,NEW MEXICO,3500029
10000,35,31,500,313,394,623,699,NM,McKinley,60686,40,,NEW MEXICO,3500031
10000,35,33,450,310,351,605,683,NM,Mora,4264,40,,NEW MEXICO,3500033
10000,35,35,450,310,351,627,683,NM,Otero,51928,40,,NEW MEXICO,3500035
10000,35,37,513,315,456,643,719,NM,Quay,10823,40,,NEW MEXICO,3500037
10000,35,39,457,364,372,606,685,NM,Rio Arriba,34365,40,,NEW MEXICO,3500039
10000,35,41,450,310,351,605,683,NM,Roosevelt,16702,40,,NEW MEXICO,3500041
10000,35,45,457,342,366,635,753,NM,San Juan,91605,40,,NEW MEXICO,3500045
10000,35,47,468,346,354,610,689,NM,San Miguel,25743,40,,NEW MEXICO,3500047
10000,35,51,450,310,351,605,683,NM,Sierra,9912,40,,NEW MEXICO,3500051
10000,35,53,450,310,351,605,701,NM,Socorro,14764,40,,NEW MEXICO,3500053
10000,35,55,722,535,541,902,1188,NM,Taos,23118,40,,NEW MEXICO,3500055
10000,35,57,450,340,367,605,683,NM,Torrance,10285,40,,NEW MEXICO,3500057
10000,35,59,450,310,378,605,683,NM,Union,4124,40,,NEW MEXICO,3500059
160,36,1,672,444,547,844,943,NY,Albany,292594,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,57,672,444,547,844,943,NY,Montgomery,51981,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,83,672,444,547,844,943,NY,Rensselaer,154429,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,91,672,444,547,844,943,NY,Saratoga,181276,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,93,672,444,547,844,943,NY,Schenectady,149285,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
160,36,95,672,444,547,844,943,NY,Schoharie,31859,40,"Albany-Schenectady-Troy, NY",NEW YORK,160
960,36,7,557,398,446,707,793,NY,Broome,212160,40,"Binghamton, NY",NEW YORK,960
960,36,107,557,398,446,707,793,NY,Tioga,52337,40,"Binghamton, NY",NEW YORK,960
1280,36,29,623,436,516,777,872,NY,Erie,968532,50,"Buffalo-Niagara Falls, NY",NEW YORK,1280
1280,36,63,623,436,516,777,872,NY,Niagara,220756,50,"Buffalo-Niagara Falls, NY",NEW YORK,1280
2281,36,27,1059,675,856,1375,1607,NY,Dutchess,259462,40,"Dutchess County, NY",NEW YORK,2281
2335,36,15,551,400,449,697,832,NY,Chemung,95195,40,"Elmira, NY",NEW YORK,2335
2975,36,113,620,391,508,776,868,NY,Warren,59209,40,"Glens Falls, NY",NEW YORK,2975
2975,36,115,620,391,508,776,868,NY,Washington,59330,40,"Glens Falls, NY",NEW YORK,2975
3610,36,13,537,398,447,693,794,NY,Chautauqua,141895,40,"Jamestown, NY",NEW YORK,3610
5380,36,59,1367,930,1121,1904,2039,NY,Nassau,1287348,40,"Nassau-Suffolk, NY",NEW YORK,5380
5380,36,103,1367,930,1121,1904,2039,NY,Suffolk,1321864,40,"Nassau-Suffolk, NY",NEW YORK,5380
5600,36,5,1137,898,1001,1422,1593,NY,Bronx,1203789,40,"New York, NY",NEW YORK,5600
5600,36,47,1137,898,1001,1422,1593,NY,Kings,2300664,40,"New York, NY",NEW YORK,5600
5600,36,61,1137,898,1001,1422,1593,NY,New York,1487536,40,"New York, NY",NEW YORK,5600
5600,36,79,1137,898,1001,1422,1593,NY,Putnam,83941,40,"New York, NY",NEW YORK,5600
5600,36,81,1137,898,1001,1422,1593,NY,Queens,1951598,40,"New York, NY",NEW YORK,5600
5600,36,85,1137,898,1001,1422,1593,NY,Richmond,378977,40,"New York, NY",NEW YORK,5600
5600,36,87,1137,898,1001,1422,1593,NY,Rockland,265475,40,"New York, NY",NEW YORK,5600
5601,36,119,1339,843,1099,1739,2076,NY,Westchester,874866,40,"Westchester County, NY",NEW YORK,5601
5660,36,71,876,551,715,1111,1267,NY,Orange,307647,40,"Newburgh, NY-PA",NEW YORK,5660
6840,36,37,668,423,550,857,937,NY,Genesee,60060,40,"Rochester, NY",NEW YORK,6840
6840,36,51,668,423,550,857,937,NY,Livingston,62372,40,"Rochester, NY",NEW YORK,6840
6840,36,55,668,423,550,857,937,NY,Monroe,713968,40,"Rochester, NY",NEW YORK,6840
6840,36,69,668,423,550,857,937,NY,Ontario,95101,40,"Rochester, NY",NEW YORK,6840
6840,36,73,668,423,550,857,937,NY,Orleans,41846,40,"Rochester, NY",NEW YORK,6840
6840,36,117,668,423,550,857,937,NY,Wayne,89123,40,"Rochester, NY",NEW YORK,6840
8160,36,11,628,420,507,801,889,NY,Cayuga,82313,40,"Syracuse, NY",NEW YORK,8160
8160,36,53,628,420,507,801,889,NY,Madison,69120,40,"Syracuse, NY",NEW YORK,8160
8160,36,67,628,420,507,801,889,NY,Onondaga,468973,40,"Syracuse, NY",NEW YORK,8160
8160,36,75,628,420,507,801,889,NY,Oswego,121771,40,"Syracuse, NY",NEW YORK,8160
8680,36,43,537,399,447,695,794,NY,Herkimer,65797,40,"Utica-Rome, NY",NEW YORK,8680
8680,36,65,537,399,447,695,794,NY,Oneida,250836,40,"Utica-Rome, NY",NEW YORK,8680
10000,36,3,537,399,447,695,794,NY,Allegany,50470,40,,NEW YORK,3600003
10000,36,9,537,399,447,695,794,NY,Cattaraugus,84234,40,,NEW YORK,3600009
10000,36,17,537,424,447,695,794,NY,Chenango,51768,40,,NEW YORK,3600017
10000,36,19,596,411,461,745,835,NY,Clinton,85969,40,,NEW YORK,3600019
10000,36,21,676,501,527,885,946,NY,Columbia,62982,40,,NEW YORK,3600021
10000,36,23,584,391,466,730,864,NY,Cortland,48963,40,,NEW YORK,3600023
10000,36,25,537,399,447,695,854,NY,Delaware,47225,40,,NEW YORK,3600025
10000,36,31,559,392,446,700,781,NY,Essex,37152,40,,NEW YORK,3600031
10000,36,33,537,399,447,695,794,NY,Franklin,46540,40,,NEW YORK,3600033
10000,36,35,537,399,447,695,794,NY,Fulton,54191,40,,NEW YORK,3600035
10000,36,39,611,394,510,788,963,NY,Greene,44739,40,,NEW YORK,3600039
10000,36,41,545,395,474,688,786,NY,Hamilton,5279,40,,NEW YORK,3600041
10000,36,45,599,432,509,750,840,NY,Jefferson,110943,40,,NEW YORK,3600045
10000,36,49,537,399,447,695,794,NY,Lewis,26796,40,,NEW YORK,3600049
10000,36,77,539,397,469,696,884,NY,Otsego,60517,40,,NEW YORK,3600077
10000,36,89,537,399,447,695,794,NY,St. Lawrence,111974,40,,NEW YORK,3600089
10000,36,97,543,429,457,756,891,NY,Schuyler,18662,40,,NEW YORK,3600097
10000,36,99,542,418,448,700,780,NY,Seneca,33683,40,,NEW YORK,3600099
10000,36,101,537,412,468,703,794,NY,Steuben,99088,40,,NEW YORK,3600101
10000,36,105,721,528,591,996,1010,NY,Sullivan,69277,40,,NEW YORK,3600105
10000,36,109,724,524,564,1011,1191,NY,Tompkins,94097,40,,NEW YORK,3600109
10000,36,111,818,489,680,1065,1341,NY,Ulster,165304,40,,NEW YORK,3600111
10000,36,121,537,399,447,695,794,NY,Wyoming,42507,40,,NEW YORK,3600121
10000,36,123,537,399,447,695,794,NY,Yates,22810,40,,NEW YORK,3600123
480,37,21,624,396,479,814,877,NC,Buncombe,174821,40,"Asheville, NC",NORTH CAROLINA,480
480,37,115,624,396,479,814,877,NC,Madison,16953,40,"Asheville, NC",NORTH CAROLINA,480
1520,37,25,744,586,660,981,1174,NC,Cabarrus,98935,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,71,744,586,660,981,1174,NC,Gaston,175093,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,109,744,586,660,981,1174,NC,Lincoln,50319,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,119,744,586,660,981,1174,NC,Mecklenburg,511433,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,159,744,586,660,981,1174,NC,Rowan,110605,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
1520,37,179,744,586,660,981,1174,NC,Union,84211,40,"Charlotte-Gastonia-Rock Hill, NC-SC",NORTH CAROLINA,1520
2560,37,51,546,429,487,756,899,NC,Cumberland,274566,40,"Fayetteville, NC",NORTH CAROLINA,2560
2980,37,191,551,394,455,711,830,NC,Wayne,104666,40,"Goldsboro, NC",NORTH CAROLINA,2980
3120,37,1,628,462,527,865,880,NC,Alamance,108213,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,57,628,462,527,865,880,NC,Davidson,126677,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,59,628,462,527,865,880,NC,Davie,27859,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,67,628,462,527,865,880,NC,Forsyth,265878,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,81,628,462,527,865,880,NC,Guilford,347420,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,151,628,462,527,865,880,NC,Randolph,106546,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,169,628,462,527,865,880,NC,Stokes,37223,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3120,37,197,628,462,527,865,880,NC,Yadkin,30488,40,"Greensboro--Winston-Salem--High Point, NC",NORTH CAROLINA,3120
3150,37,147,633,482,488,854,1044,NC,Pitt,107924,40,"Greenville, NC",NORTH CAROLINA,3150
3290,37,3,564,446,486,712,843,NC,Alexander,27544,40,"Hickory-Morganton, NC",NORTH CAROLINA,3290
3290,37,23,564,446,486,712,843,NC,Burke,75744,40,"Hickory-Morganton, NC",NORTH CAROLINA,3290
3290,37,27,564,446,486,712,843,NC,Caldwell,70709,40,"Hickory-Morganton, NC",NORTH CAROLINA,3290
3290,37,35,564,446,486,712,843,NC,Catawba,118412,40,"Hickory-Morganton, NC",NORTH CAROLINA,3290
3605,37,133,538,408,475,746,882,NC,Onslow,149838,40,"Jacksonville, NC",NORTH CAROLINA,3605
5720,37,53,743,558,628,1037,1218,NC,Currituck,13736,50,"Norfolk-Virginia Beach-Newport News, VA-NC",NORTH CAROLINA,5720
6640,37,37,857,601,730,1149,1356,NC,Chatham,38759,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,63,857,601,730,1149,1356,NC,Durham,181835,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,69,857,601,730,1149,1356,NC,Franklin,36414,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,101,857,601,730,1149,1356,NC,Johnston,81306,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,135,857,601,730,1149,1356,NC,Orange,93851,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6640,37,183,857,601,730,1149,1356,NC,Wake,423380,40,"Raleigh-Durham-Chapel Hill, NC",NORTH CAROLINA,6640
6895,37,65,506,386,417,671,740,NC,Edgecombe,56558,40,"Rocky Mount, NC",NORTH CAROLINA,6895
6895,37,127,506,386,417,671,740,NC,Nash,76677,40,"Rocky Mount, NC",NORTH CAROLINA,6895
9200,37,19,701,522,572,959,1144,NC,Brunswick,50985,40,"Wilmington, NC",NORTH CAROLINA,9200
9200,37,129,701,522,572,959,1144,NC,New Hanover,120284,40,"Wilmington, NC",NORTH CAROLINA,9200
10000,37,5,469,335,392,604,715,NC,Alleghany,9590,40,,NORTH CAROLINA,3700005
10000,37,7,469,335,386,604,685,NC,Anson,23474,40,,NORTH CAROLINA,3700007
10000,37,9,469,335,386,604,685,NC,Ashe,22209,40,,NORTH CAROLINA,3700009
10000,37,11,514,375,423,646,721,NC,Avery,14867,40,,NORTH CAROLINA,3700011
10000,37,13,469,335,386,604,685,NC,Beaufort,42283,40,,NORTH CAROLINA,3700013
10000,37,15,469,335,386,604,685,NC,Bertie,20388,40,,NORTH CAROLINA,3700015
10000,37,17,469,335,386,604,685,NC,Bladen,28663,40,,NORTH CAROLINA,3700017
10000,37,29,566,333,425,708,795,NC,Camden,5904,40,,NORTH CAROLINA,3700029
10000,37,31,499,373,409,693,772,NC,Carteret,52556,40,,NORTH CAROLINA,3700031
10000,37,33,469,335,386,604,685,NC,Caswell,20693,40,,NORTH CAROLINA,3700033
10000,37,39,469,335,386,604,685,NC,Cherokee,20170,40,,NORTH CAROLINA,3700039
10000,37,41,469,335,386,604,685,NC,Chowan,13506,40,,NORTH CAROLINA,3700041
10000,37,43,469,335,386,604,685,NC,Clay,7155,40,,NORTH CAROLINA,3700043
10000,37,45,601,429,503,795,878,NC,Cleveland,84714,40,,NORTH CAROLINA,3700045
10000,37,47,469,335,386,604,685,NC,Columbus,49587,40,,NORTH CAROLINA,3700047
10000,37,49,507,337,421,663,710,NC,Craven,81613,40,,NORTH CAROLINA,3700049
10000,37,55,628,344,545,862,881,NC,Dare,22746,40,,NORTH CAROLINA,3700055
10000,37,61,469,335,386,604,685,NC,Duplin,39995,40,,NORTH CAROLINA,3700061
10000,37,73,469,335,386,604,685,NC,Gates,9305,40,,NORTH CAROLINA,3700073
10000,37,75,469,335,386,604,685,NC,Graham,7196,40,,NORTH CAROLINA,3700075
10000,37,77,469,353,386,621,702,NC,Granville,38345,40,,NORTH CAROLINA,3700077
10000,37,79,469,335,386,604,685,NC,Greene,15384,40,,NORTH CAROLINA,3700079
10000,37,83,469,335,386,604,685,NC,Halifax,55516,40,,NORTH CAROLINA,3700083
10000,37,85,524,374,432,678,766,NC,Harnett,67822,40,,NORTH CAROLINA,3700085
10000,37,87,484,350,398,651,708,NC,Haywood,46942,40,,NORTH CAROLINA,3700087
10000,37,89,555,436,449,738,849,NC,Henderson,69285,40,,NORTH CAROLINA,3700089
10000,37,91,469,335,386,604,685,NC,Hertford,22523,40,,NORTH CAROLINA,3700091
10000,37,93,469,335,386,604,685,NC,Hoke,22856,40,,NORTH CAROLINA,3700093
10000,37,95,469,335,386,604,685,NC,Hyde,5411,40,,NORTH CAROLINA,3700095
10000,37,97,619,458,469,774,865,NC,Iredell,92931,40,,NORTH CAROLINA,3700097
10000,37,99,579,414,477,810,1059,NC,Jackson,26846,40,,NORTH CAROLINA,3700099
10000,37,103,469,335,386,604,685,NC,Jones,9414,40,,NORTH CAROLINA,3700103
10000,37,105,493,326,417,639,692,NC,Lee,41374,40,,NORTH CAROLINA,3700105
10000,37,107,469,335,386,604,685,NC,Lenoir,57274,40,,NORTH CAROLINA,3700107
10000,37,111,502,343,419,686,812,NC,McDowell,35681,40,,NORTH CAROLINA,3700111
10000,37,113,469,335,399,604,685,NC,Macon,23499,40,,NORTH CAROLINA,3700113
10000,37,117,469,335,386,604,685,NC,Martin,25078,40,,NORTH CAROLINA,3700117
10000,37,121,510,340,444,697,728,NC,Mitchell,14433,40,,NORTH CAROLINA,3700121
10000,37,123,469,335,386,604,685,NC,Montgomery,23346,40,,NORTH CAROLINA,3700123
10000,37,125,567,393,475,775,929,NC,Moore,59013,40,,NORTH CAROLINA,3700125
10000,37,131,469,335,386,604,685,NC,Northampton,20798,40,,NORTH CAROLINA,3700131
10000,37,137,469,335,386,604,685,NC,Pamlico,11372,40,,NORTH CAROLINA,3700137
10000,37,139,518,389,416,720,727,NC,Pasquotank,31298,40,,NORTH CAROLINA,3700139
10000,37,141,564,403,488,727,888,NC,Pender,28855,40,,NORTH CAROLINA,3700141
10000,37,143,469,335,386,604,685,NC,Perquimans,10447,40,,NORTH CAROLINA,3700143
10000,37,145,499,333,383,651,763,NC,Person,30180,40,,NORTH CAROLINA,3700145
10000,37,149,613,431,547,778,883,NC,Polk,14416,40,,NORTH CAROLINA,3700149
10000,37,153,469,335,386,604,685,NC,Richmond,44518,40,,NORTH CAROLINA,3700153
10000,37,155,469,335,394,604,685,NC,Robeson,105179,40,,NORTH CAROLINA,3700155
10000,37,157,469,335,386,604,685,NC,Rockingham,86064,40,,NORTH CAROLINA,3700157
10000,37,161,558,402,459,719,816,NC,Rutherford,56918,40,,NORTH CAROLINA,3700161
10000,37,163,469,335,386,604,685,NC,Sampson,47297,40,,NORTH CAROLINA,3700163
10000,37,165,469,335,386,604,685,NC,Scotland,33754,40,,NORTH CAROLINA,3700165
10000,37,167,467,329,379,631,673,NC,Stanly,51765,40,,NORTH CAROLINA,3700167
10000,37,171,469,335,386,604,685,NC,Surry,61704,40,,NORTH CAROLINA,3700171
10000,37,173,469,335,386,604,685,NC,Swain,11268,40,,NORTH CAROLINA,3700173
10000,37,175,518,383,409,687,734,NC,Transylvania,25520,40,,NORTH CAROLINA,3700175
10000,37,177,469,335,386,604,685,NC,Tyrrell,3856,40,,NORTH CAROLINA,3700177
10000,37,181,469,354,401,604,685,NC,Vance,38892,40,,NORTH CAROLINA,3700181
10000,37,185,469,335,386,604,685,NC,Warren,17265,40,,NORTH CAROLINA,3700185
10000,37,187,469,335,386,604,685,NC,Washington,13997,40,,NORTH CAROLINA,3700187
10000,37,189,678,447,536,923,1112,NC,Watauga,36952,40,,NORTH CAROLINA,3700189
10000,37,193,477,376,424,659,740,NC,Wilkes,59393,40,,NORTH CAROLINA,3700193
10000,37,195,483,356,393,615,699,NC,Wilson,66061,40,,NORTH CAROLINA,3700195
10000,37,199,469,335,393,604,707,NC,Yancey,15419,40,,NORTH CAROLINA,3700199
1010,38,15,584,392,439,813,962,ND,Burleigh,60131,40,"Bismarck, ND",NORTH DAKOTA,1010
1010,38,59,584,392,439,813,962,ND,Morton,23700,40,"Bismarck, ND",NORTH DAKOTA,1010
2520,38,17,638,384,528,886,948,ND,Cass,102874,40,"Fargo-Moorhead, ND-MN",NORTH DAKOTA,2520
2985,38,35,629,401,478,867,967,ND,Grand Forks,70683,40,"Grand Forks, ND-MN",NORTH DAKOTA,2985
10000,38,1,425,263,330,553,646,ND,Adams,3174,40,,NORTH DAKOTA,3800001
10000,38,3,441,264,334,577,649,ND,Barnes,12545,40,,NORTH DAKOTA,3800003
10000,38,5,425,298,330,553,646,ND,Benson,7198,40,,NORTH DAKOTA,3800005
10000,38,7,425,285,330,553,646,ND,Billings,1108,40,,NORTH DAKOTA,3800007
10000,38,9,425,263,330,553,646,ND,Bottineau,8011,40,,NORTH DAKOTA,3800009
10000,38,11,425,263,330,553,646,ND,Bowman,3596,40,,NORTH DAKOTA,3800011
10000,38,13,425,285,330,553,646,ND,Burke,3002,40,,NORTH DAKOTA,3800013
10000,38,19,453,264,341,565,697,ND,Cavalier,6064,40,,NORTH DAKOTA,3800019
10000,38,21,425,285,330,553,646,ND,Dickey,6107,40,,NORTH DAKOTA,3800021
10000,38,23,425,263,330,553,646,ND,Divide,2899,40,,NORTH DAKOTA,3800023
10000,38,25,425,263,330,553,646,ND,Dunn,4005,40,,NORTH DAKOTA,3800025
10000,38,27,425,263,330,553,646,ND,Eddy,2951,40,,NORTH DAKOTA,3800027
10000,38,29,425,263,330,553,646,ND,Emmons,4830,40,,NORTH DAKOTA,3800029
10000,38,31,435,267,335,562,657,ND,Foster,3983,40,,NORTH DAKOTA,3800031
10000,38,33,447,261,337,559,643,ND,Golden Valley,2108,40,,NORTH DAKOTA,3800033
10000,38,37,425,263,330,553,646,ND,Grant,3549,40,,NORTH DAKOTA,3800037
10000,38,39,425,263,330,553,646,ND,Griggs,3303,40,,NORTH DAKOTA,3800039
10000,38,41,425,263,330,553,646,ND,Hettinger,3445,40,,NORTH DAKOTA,3800041
10000,38,43,425,263,330,553,646,ND,Kidder,3332,40,,NORTH DAKOTA,3800043
10000,38,45,425,285,330,553,646,ND,LaMoure,5383,40,,NORTH DAKOTA,3800045
10000,38,47,425,263,330,553,646,ND,Logan,2847,40,,NORTH DAKOTA,3800047
10000,38,49,425,263,330,553,646,ND,McHenry,6528,40,,NORTH DAKOTA,3800049
10000,38,51,425,263,330,553,646,ND,McIntosh,4021,40,,NORTH DAKOTA,3800051
10000,38,53,425,263,330,553,646,ND,McKenzie,6383,40,,NORTH DAKOTA,3800053
10000,38,55,425,279,330,553,646,ND,McLean,10457,40,,NORTH DAKOTA,3800055
10000,38,57,425,263,330,553,646,ND,Mercer,9808,40,,NORTH DAKOTA,3800057
10000,38,61,425,290,330,553,646,ND,Mountrail,7021,40,,NORTH DAKOTA,3800061
10000,38,63,425,263,330,553,646,ND,Nelson,4410,40,,NORTH DAKOTA,3800063
10000,38,65,425,263,330,553,646,ND,Oliver,2381,40,,NORTH DAKOTA,3800065
10000,38,67,425,263,330,560,666,ND,Pembina,9238,40,,NORTH DAKOTA,3800067
10000,38,69,425,263,330,570,646,ND,Pierce,5052,40,,NORTH DAKOTA,3800069
10000,38,71,490,275,367,613,800,ND,Ramsey,12681,40,,NORTH DAKOTA,3800071
10000,38,73,425,268,330,553,646,ND,Ransom,5921,40,,NORTH DAKOTA,3800073
10000,38,75,425,304,330,556,657,ND,Renville,3160,40,,NORTH DAKOTA,3800075
10000,38,77,449,286,342,572,669,ND,Richland,18148,40,,NORTH DAKOTA,3800077
10000,38,79,444,289,369,562,657,ND,Rolette,12772,40,,NORTH DAKOTA,3800079
10000,38,81,425,263,330,553,646,ND,Sargent,4549,40,,NORTH DAKOTA,3800081
10000,38,83,425,263,330,553,646,ND,Sheridan,2148,40,,NORTH DAKOTA,3800083
10000,38,85,425,263,330,553,646,ND,Sioux,3761,40,,NORTH DAKOTA,3800085
10000,38,87,425,263,330,553,646,ND,Slope,907,40,,NORTH DAKOTA,3800087
10000,38,89,425,263,330,553,646,ND,Stark,22832,40,,NORTH DAKOTA,3800089
10000,38,91,425,263,330,553,646,ND,Steele,2420,40,,NORTH DAKOTA,3800091
10000,38,93,427,311,327,595,701,ND,Stutsman,22241,40,,NORTH DAKOTA,3800093
10000,38,95,443,296,334,554,730,ND,Towner,3627,40,,NORTH DAKOTA,3800095
10000,38,97,425,276,351,553,646,ND,Traill,8752,40,,NORTH DAKOTA,3800097
10000,38,99,465,351,375,583,653,ND,Walsh,13840,40,,NORTH DAKOTA,3800099
10000,38,101,476,259,357,643,767,ND,Ward,57921,40,,NORTH DAKOTA,3800101
10000,38,103,425,280,330,553,646,ND,Wells,5864,40,,NORTH DAKOTA,3800103
10000,38,105,425,263,330,553,646,ND,Williams,21129,40,,NORTH DAKOTA,3800105
80,39,133,710,457,553,889,997,OH,Portage,142585,40,"Akron, OH",OHIO,80
