"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","142",142,0,0,0,0
"109","Hartford* CT MSA","399",350,8,0,41,4
"110","Hattiesburg* MS MSA","4",4,0,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","235",160,4,0,71,8
"112","Honolulu  HI MSA","144",123,0,0,21,2
"113","Houma* LA MSA","72",72,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","2993",2685,14,196,98,7
"115","Huntington-Ashland* WV-KY-  OH MSA","11",4,0,7,0,0
"116","Huntsville* AL MSA","305",87,0,0,218,17
"117","Indianapolis  IN MSA","1387",1295,66,3,23,3
"118","Iowa City* IA MSA","51",39,0,0,12,1
"119","Jackson* MI MSA","12",12,0,0,0,0
"120","Jackson* MS MSA","433",236,0,0,197,19
"121","Jackson* TN MSA","46",46,0,0,0,0
"122","Jacksonville  FL MSA","924",882,0,4,38,2
"123","Jacksonville* NC MSA","120",72,0,0,48,8
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","30",25,2,3,0,0
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","86",80,0,0,6,1
"127","Johnstown* PA MSA","11",8,0,3,0,0
"128","Jonesboro* AR MSA","49",37,4,8,0,0
"129","Joplin* MO MSA","14",14,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","104",91,6,0,7,1
"131","Kansas City  MO-KS MSA","1332",934,36,73,289,25
"132","Killeen-Temple* TX MSA","226",152,42,32,0,0
"133","Knoxville* TN MSA","339",285,0,0,54,3
"134","Kokomo* IN MSA","41",37,4,0,0,0
"135","La Crosse* WI-MN MSA","43",39,4,0,0,0
"136","Lafayette* LA MSA","116",112,4,0,0,0
"137","Lafayette* IN MSA","90",71,0,12,7,1
"138","Lake Charles* LA MSA","92",90,2,0,0,0
"139","Lakeland-Winter Haven* FL MSA","538",426,0,0,112,7
"140","Lancaster* PA MSA","191",104,2,0,85,5
"141","Lansing-East Lansing* MI MSA","120",120,0,0,0,0
"142","Laredo* TX MSA","171",137,0,4,30,1
"143","Las Cruces* NM MSA","74",74,0,0,0,0
"144","Las Vegas  NV-AZ MSA","3389",2493,34,108,754,46
"145","Lawrence* KS MSA","107",41,18,24,24,3
"146","Lawton* OK MSA","11",11,0,0,0,0
"147","Lewiston-Auburn* ME MSA","20",17,0,3,0,0
"148","Lexington* KY MSA","288",273,12,3,0,0
"149","Lima* OH MSA","8",8,0,0,0,0
"150","Lincoln* NE MSA","130",128,2,0,0,0
"151","Little Rock-North Little  Rock* AR MSA","343",227,0,4,112,14
"152","Longview-Marshall* TX MSA","11",11,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","5538",3638,36,160,1704,82
"154","Louisville  KY-IN MSA","779",531,2,0,246,11
"155","Lubbock* TX MSA","219",73,2,44,100,10
"156","Lynchburg* VA MSA","88",76,12,0,0,0
"157","Macon* GA MSA","173",173,0,0,0,0
"158","Madison* WI MSA","399",174,28,16,181,17
"159","Mansfield* OH MSA","54",32,6,6,10,2
"160","McAllen-Edinburg-Mission*  TX MSA","506",466,8,20,12,2
"161","Medford-Ashland* OR MSA","142",133,0,4,5,1
"162","Melbourne-Titusville-Palm  Bay* FL MSA","423",371,0,0,52,3
"163","Memphis  TN-AR-MS MSA","1154",578,0,0,576,19
"164","Merced* CA MSA","121",121,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","3211",1100,32,15,2064,73
"166","Milwaukee-Racine  WI CMSA","622",398,26,19,179,13
"167","Minneapolis-St. Paul  MN-WI  MSA","1797",1528,38,72,159,17
"168","Missoula* MT MSA","30",30,0,0,0,0
"169","Mobile* AL MSA","397",303,12,4,78,4
"170","Modesto* CA MSA","233",231,2,0,0,0
"171","Monroe* LA MSA","75",75,0,0,0,0
"172","Montgomery* AL MSA","109",109,0,0,0,0
"173","Muncie* IN MSA","35",35,0,0,0,0
"174","Myrtle Beach* SC MSA","863",191,0,0,672,40
"175","Naples* FL MSA","675",377,14,158,126,9
"176","Nashville  TN MSA","1513",1066,6,8,433,22
"177","New London-Norwich* CT-RI MSA","95",91,4,0,0,0
"178","New Orleans* LA MSA","295",281,4,0,10,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","5270",2763,678,380,1449,68
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","878",572,6,16,284,17
"181","Ocala* FL MSA","314",312,2,0,0,0
"182","Odessa-Midland* TX MSA","19",19,0,0,0,0
"183","Oklahoma City* OK MSA","434",422,12,0,0,0
"184","Omaha* NE-IA MSA","444",346,2,4,92,8
"185","Orlando  FL MSA","2725",1664,6,19,1036,40
"186","Owensboro* KY MSA","62",60,2,0,0,0
"187","Panama City* FL MSA","88",64,24,0,0,0
"188","Parkersburg-Marietta* WV-OH  MSA","85",25,0,0,60,1
"189","Pensacola* FL MSA","235",231,4,0,0,0
"190","Peoria-Pekin* IL MSA","128",102,4,3,19,2
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1578",1384,32,32,130,15
"192","Phoenix-Mesa  AZ MSA","3741",3223,28,46,444,29
"193","Pine Bluff* AR MSA","16",14,2,0,0,0
"194","Pittsburgh  PA MSA","563",470,8,28,57,7
"195","Pittsfield* MA MSA","1",1,0,0,0,0
"196","Pocatello* ID MSA","5",5,0,0,0,0
"197","Portland* ME MSA","153",142,4,7,0,0
"198","Portland-Salem  OR-WA CMSA","1778",1062,22,91,603,44
"199","Providence-Fall River-  Warwick* RI-MA MSA","247",216,16,0,15,3
"200","Provo-Orem* UT MSA","283",213,8,10,52,3
"201","Pueblo* CO MSA","123",115,0,8,0,0
"202","Punta Gorda* FL MSA","169",159,6,4,0,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","1633",1247,2,20,364,18
"204","Rapid City* SD MSA","40",40,0,0,0,0
"205","Reading* PA MSA","81",71,2,3,5,1
"206","Redding* CA MSA","92",92,0,0,0,0
"207","Reno* NV MSA","359",323,0,3,33,3
"208","Richland-Kennewick-Pasco*  WA MSA","86",82,0,4,0,0
"209","Richmond-Petersburg  VA MSA","568",568,0,0,0,0
"210","Roanoke* VA MSA","81",74,2,0,5,1
"211","Rochester* MN MSA","167",94,22,15,36,2
"212","Rochester* NY MSA","195",173,0,16,6,1
"213","Rockford* IL MSA","123",115,4,4,0,0
"214","Rocky Mount* NC MSA","60",47,2,0,11,2
"215","Sacramento-Yolo  CA CMSA","2021",1242,12,20,747,69
"216","Saginaw-Bay City-Midland*  MI MSA","45",38,2,0,5,1
"217","St. Cloud* MN MSA","165",84,0,0,81,3
"218","St. Joseph* MO MSA","20",15,0,0,5,1
"219","St. Louis  MO-IL MSA","1144",1013,44,16,71,7
"220","Salinas* CA MSA","58",56,2,0,0,0
"221","Salt Lake City-Ogden  UT MSA","777",654,28,10,85,6
"222","San Angelo* TX MSA","24",24,0,0,0,0
"223","San Antonio* TX MSA","828",811,6,6,5,1
"224","San Diego  CA MSA","1326",986,2,19,319,53
"225","San Francisco-Oakland-San  Jose  CA CMSA","1994",1071,58,41,824,33
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","132",126,0,6,0,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","108",106,2,0,0,0
"228","Santa Fe* NM MSA","86",86,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","623",568,2,0,53,6
"230","Savannah* GA MSA","229",98,6,0,125,6
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","64",56,0,8,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","2291",1406,42,62,781,25
"233","Sharon* PA MSA","20",13,0,0,7,1
"234","Sheboygan* WI MSA","6",6,0,0,0,0
"235","Sherman-Denison* TX MSA","14",8,6,0,0,0
"236","Shreveport-Bossier City* LA  MSA","83",83,0,0,0,0
"237","Sioux City* IA-NE MSA","24",19,0,0,5,1
"238","Sioux Falls* SD MSA","241",146,8,4,83,2
"239","South Bend* IN MSA","132",74,4,0,54,9
"240","Spokane* WA MSA","271",126,2,3,140,3
"241","Springfield* IL MSA","69",57,12,0,0,0
"242","Springfield* MO MSA","238",191,4,3,40,4
"243","Springfield* MA MSA","93",77,8,8,0,0
"244","State College* PA MSA","32",32,0,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","4",4,0,0,0,0
"246","Stockton-Lodi* CA MSA","443",403,0,0,40,5
"247","Sumter* SC MSA","34",32,2,0,0,0
"248","Syracuse* NY MSA","89",79,0,0,10,2
"249","Tallahassee* FL MSA","155",135,4,16,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1683",1524,34,11,114,10
"251","Terre Haute* IN MSA","19",19,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","28",28,0,0,0,0
"253","Toledo* OH MSA","160",148,12,0,0,0
"254","Topeka* KS MSA","69",69,0,0,0,0
"255","Tucson* AZ MSA","494",464,10,20,0,0
"256","Tulsa* OK MSA","403",294,16,25,68,5
"257","Tuscaloosa* AL MSA","68",68,0,0,0,0
"258","Tyler* TX MSA","35",29,0,0,6,1
"259","Utica-Rome* NY MSA","8",8,0,0,0,0
"260","Victoria* TX MSA","19",19,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","166",166,0,0,0,0
"262","Waco* TX MSA","64",52,4,0,8,1
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","3908",3429,6,0,473,18
"264","Waterloo-Cedar Falls* IA MSA","14",14,0,0,0,0
"265","Wausau* WI MSA","40",30,10,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","1067",670,0,0,397,22
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita* KS MSA","180",164,16,0,0,0
"269","Wichita Falls* TX MSA","25",23,2,0,0,0
"270","Wilmington* NC MSA","235",235,0,0,0,0
"271","Yakima* WA MSA","53",27,6,8,12,1
"272","York* PA MSA","131",121,2,0,8,1
"273","Youngstown-Warren* OH MSA","104",86,14,4,0,0
"274","Yuba City* CA MSA","101",101,0,0,0,0
"275","Yuma* AZ MSA","111",111,0,0,0,0
