"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"115","Huntington-Ashland* WV-KY-  OH MSA","8",6,2,0,0,0
"116","Huntsville* AL MSA","101",97,0,4,0,0
"117","Indianapolis  IN MSA","1435",1367,50,4,14,2
"118","Iowa City* IA MSA","140",48,12,0,80,1
"119","Jackson* MI MSA","10",4,0,0,6,1
"120","Jackson* MS MSA","314",209,0,0,105,9
"121","Jackson* TN MSA","53",53,0,0,0,0
"122","Jacksonville  FL MSA","1121",787,6,0,328,15
"123","Jacksonville* NC MSA","159",57,6,0,96,8
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","67",18,4,4,41,3
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","111",92,0,0,19,3
"127","Johnstown* PA MSA","2",2,0,0,0,0
"128","Jonesboro* AR MSA","34",22,4,8,0,0
"129","Joplin* MO MSA","21",21,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","102",93,0,0,9,1
"131","Kansas City  MO-KS MSA","1786",853,46,54,833,61
"132","Killeen-Temple* TX MSA","136",108,16,12,0,0
"133","Knoxville* TN MSA","440",287,10,14,129,11
"134","Kokomo* IN MSA","43",29,6,0,8,1
"135","La Crosse* WI-MN MSA","31",31,0,0,0,0
"136","Lafayette* LA MSA","82",79,0,3,0,0
"137","Lafayette* IN MSA","132",99,2,0,31,2
"138","Lake Charles* LA MSA","101",95,6,0,0,0
"139","Lakeland-Winter Haven* FL MSA","293",293,0,0,0,0
"140","Lancaster* PA MSA","115",106,0,3,6,1
"141","Lansing-East Lansing* MI MSA","83",83,0,0,0,0
"142","Laredo* TX MSA","146",126,0,0,20,1
"143","Las Cruces* NM MSA","77",77,0,0,0,0
"144","Las Vegas  NV-AZ MSA","3656",2148,4,24,1480,135
"145","Lawrence* KS MSA","72",46,10,3,13,2
"146","Lawton* OK MSA","12",12,0,0,0,0
"147","Lewiston-Auburn* ME MSA","11",8,0,3,0,0
"148","Lexington* KY MSA","278",278,0,0,0,0
"149","Lima* OH MSA","6",6,0,0,0,0
"150","Lincoln* NE MSA","130",96,2,0,32,3
"151","Little Rock-North Little  Rock* AR MSA","218",210,8,0,0,0
"152","Longview-Marshall* TX MSA","14",14,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","4902",3699,66,71,1066,39
"154","Louisville  KY-IN MSA","551",511,0,16,24,3
"155","Lubbock* TX MSA","111",87,24,0,0,0
"156","Lynchburg* VA MSA","96",88,4,4,0,0
"157","Macon* GA MSA","169",167,2,0,0,0
"158","Madison* WI MSA","253",196,30,19,8,1
"159","Mansfield* OH MSA","39",29,2,0,8,1
"160","McAllen-Edinburg-Mission*  TX MSA","503",451,8,32,12,2
"161","Medford-Ashland* OR MSA","150",107,10,4,29,4
"162","Melbourne-Titusville-Palm  Bay* FL MSA","591",334,0,0,257,31
"163","Memphis  TN-AR-MS MSA","643",640,0,3,0,0
"164","Merced* CA MSA","61",61,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1808",1287,18,45,458,33
"166","Milwaukee-Racine  WI CMSA","631",431,38,0,162,12
"167","Minneapolis-St. Paul  MN-WI  MSA","1892",1453,32,37,370,15
"168","Missoula* MT MSA","30",22,0,0,8,1
"169","Mobile* AL MSA","409",332,4,0,73,3
"170","Modesto* CA MSA","339",337,2,0,0,0
"171","Monroe* LA MSA","110",110,0,0,0,0
"172","Montgomery* AL MSA","113",97,0,0,16,2
"173","Muncie* IN MSA","21",19,2,0,0,0
"174","Myrtle Beach* SC MSA","236",155,0,12,69,5
"175","Naples* FL MSA","497",282,16,128,71,7
"176","Nashville  TN MSA","1196",1087,4,7,98,10
"177","New London-Norwich* CT-RI MSA","66",63,0,3,0,0
"178","New Orleans* LA MSA","269",250,4,0,15,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","4349",2281,466,153,1449,54
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","704",681,0,0,23,2
"181","Ocala* FL MSA","244",244,0,0,0,0
"182","Odessa-Midland* TX MSA","21",21,0,0,0,0
"183","Oklahoma City* OK MSA","902",422,4,0,476,31
"184","Omaha* NE-IA MSA","330",304,2,0,24,1
"185","Orlando  FL MSA","2765",1375,8,43,1339,58
"186","Owensboro* KY MSA","76",66,0,10,0,0
"187","Panama City* FL MSA","81",70,6,0,5,1
"188","Parkersburg-Marietta* WV-OH  MSA","18",18,0,0,0,0
"189","Pensacola* FL MSA","241",241,0,0,0,0
"190","Peoria-Pekin* IL MSA","99",81,2,3,13,1
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1761",1473,52,6,230,22
"192","Phoenix-Mesa  AZ MSA","4160",3205,18,64,873,66
"193","Pine Bluff* AR MSA","9",9,0,0,0,0
"194","Pittsburgh  PA MSA","497",371,4,26,96,10
"195","Pittsfield* MA MSA","1",1,0,0,0,0
"196","Pocatello* ID MSA","17",13,4,0,0,0
"197","Portland* ME MSA","74",72,2,0,0,0
"198","Portland-Salem  OR-WA CMSA","1365",1163,26,21,155,17
"199","Providence-Fall River-  Warwick* RI-MA MSA","191",184,2,0,5,1
"200","Provo-Orem* UT MSA","341",251,8,35,47,7
"201","Pueblo* CO MSA","95",83,8,4,0,0
"202","Punta Gorda* FL MSA","137",109,2,21,5,1
"203","Raleigh-Durham-Chapel Hill  NC MSA","1601",1343,4,0,254,15
"204","Rapid City* SD MSA","38",30,2,0,6,1
"205","Reading* PA MSA","78",78,0,0,0,0
"206","Redding* CA MSA","92",92,0,0,0,0
"207","Reno* NV MSA","535",362,2,4,167,3
"208","Richland-Kennewick-Pasco*  WA MSA","87",82,0,0,5,1
"209","Richmond-Petersburg  VA MSA","1312",570,0,104,638,41
"210","Roanoke* VA MSA","93",93,0,0,0,0
"211","Rochester* MN MSA","75",71,0,4,0,0
"212","Rochester* NY MSA","259",174,0,0,85,7
"213","Rockford* IL MSA","150",94,4,12,40,1
"214","Rocky Mount* NC MSA","35",35,0,0,0,0
"215","Sacramento-Yolo  CA CMSA","1543",1462,2,10,69,10
"216","Saginaw-Bay City-Midland*  MI MSA","54",38,8,3,5,1
"217","St. Cloud* MN MSA","75",65,0,4,6,1
"218","St. Joseph* MO MSA","20",13,2,0,5,1
"219","St. Louis  MO-IL MSA","1293",1126,24,16,127,16
"220","Salinas* CA MSA","71",71,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","991",700,8,36,247,8
"222","San Angelo* TX MSA","19",19,0,0,0,0
"223","San Antonio* TX MSA","1049",717,38,0,294,14
"224","San Diego  CA MSA","1050",654,4,56,336,31
"225","San Francisco-Oakland-San  Jose  CA CMSA","2433",1467,34,19,913,35
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","141",127,4,0,10,2
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","104",94,4,6,0,0
"228","Santa Fe* NM MSA","70",70,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","908",573,20,40,275,22
"230","Savannah* GA MSA","168",150,0,3,15,2
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","37",32,0,0,5,1
"232","Seattle-Tacoma-Bremerton  WA CMSA","2393",1646,52,100,595,38
"233","Sharon* PA MSA","7",7,0,0,0,0
"234","Sheboygan* WI MSA","13",8,0,0,5,1
"235","Sherman-Denison* TX MSA","8",8,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","85",85,0,0,0,0
"237","Sioux City* IA-NE MSA","19",12,2,0,5,1
"238","Sioux Falls* SD MSA","134",132,2,0,0,0
"239","South Bend* IN MSA","79",79,0,0,0,0
"240","Spokane* WA MSA","187",149,4,0,34,2
"241","Springfield* IL MSA","87",65,14,3,5,1
"242","Springfield* MO MSA","240",193,8,7,32,2
"243","Springfield* MA MSA","49",47,2,0,0,0
"244","State College* PA MSA","28",28,0,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","12",6,0,0,6,1
"246","Stockton-Lodi* CA MSA","743",441,0,0,302,13
"247","Sumter* SC MSA","25",25,0,0,0,0
"248","Syracuse* NY MSA","45",45,0,0,0,0
"249","Tallahassee* FL MSA","340",138,22,12,168,16
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","2634",1387,36,8,1203,66
"251","Terre Haute* IN MSA","87",23,0,0,64,6
"252","Texarkana* TX-Texarkana  AR  MSA","21",21,0,0,0,0
"253","Toledo* OH MSA","323",193,6,4,120,10
"254","Topeka* KS MSA","69",50,8,0,11,1
"255","Tucson* AZ MSA","531",521,10,0,0,0
"256","Tulsa* OK MSA","377",370,0,7,0,0
"257","Tuscaloosa* AL MSA","78",78,0,0,0,0
"258","Tyler* TX MSA","36",30,0,0,6,1
"259","Utica-Rome* NY MSA","4",4,0,0,0,0
"260","Victoria* TX MSA","12",12,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","140",134,6,0,0,0
"262","Waco* TX MSA","101",57,20,0,24,1
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4463",3464,22,4,973,36
"264","Waterloo-Cedar Falls* IA MSA","30",18,0,0,12,1
"265","Wausau* WI MSA","30",30,0,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","1646",662,0,12,972,23
"267","Wheeling* WV-OH MSA","3",3,0,0,0,0
"268","Wichita* KS MSA","166",162,4,0,0,0
"269","Wichita Falls* TX MSA","15",15,0,0,0,0
"270","Wilmington* NC MSA","251",198,0,0,53,6
"271","Yakima* WA MSA","27",15,0,4,8,1
"272","York* PA MSA","233",226,2,0,5,1
"273","Youngstown-Warren* OH MSA","86",81,2,3,0,0
"274","Yuba City* CA MSA","37",37,0,0,0,0
"275","Yuma* AZ MSA","147",143,4,0,0,0
