"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"37","Burlington* VT MSA","9592",9037,390,165,0
"38","Canton-Massillon* OH MSA","18144",18144,0,0,0
"39","Casper* WY MSA","2586",2586,0,0,0
"40","Cedar Rapids* IA MSA","9519",7675,420,209,1215
"41","Champaign-Urbana* IL MSA","7412",6752,357,0,303
"42","Charleston-North  Charleston* SC MSA","56946",52130,0,500,4316
"43","Charleston* WV MSA","3249",3139,0,110,0
"44","Charlotte-Gastonia-Rock  Hill  NC-SC MSA","148740",119265,595,509,28371
"45","Charlottesville* VA MSA","13345",12760,585,0,0
"46","Chattanooga* TN-GA MSA","19390",19142,0,0,248
"47","Cheyenne* WY MSA","2423",2258,0,165,0
"48","Chicago-Gary-Kenosha  IL-IN-  WI CMSA","531602",435947,3788,11868,79999
"49","Chico-Paradise* CA MSA","13255",13255,0,0,0
"50","Cincinnati-Hamilton  OH-KY-  IN CMSA","126436",116495,404,1510,8027
"51","Clarksville-Hopkinsville*  TN-KY MSA","4746",4396,0,0,350
"52","Cleveland-Akron  OH CMSA","156334",148856,306,1723,5449
"53","Colorado Springs* CO MSA","55615",55475,0,140,0
"54","Columbia* MO MSA","11377",11129,248,0,0
"55","Columbia* SC MSA","27944",27336,0,608,0
"56","Columbus* GA-AL MSA","12601",12479,122,0,0
"57","Columbus  OH MSA","137142",115365,651,2714,18412
"58","Corpus Christi* TX MSA","7077",6831,50,196,0
"59","Corvallis OR MSA*","2419",1901,0,0,518
"60","Cumberland* MD-WV MSA","1890",1890,0,0,0
"61","Dallas-Fort Worth  TX CMSA","483829",432567,588,754,49920
"62","Danville* VA MSA","2281",2281,0,0,0
"63","Davenport-Moline-Rock  Island* IA-IL MSA","7538",7338,200,0,0
"64","Dayton-Springfield* OH MSA","28606",25146,0,834,2626
"65","Daytona Beach* FL MSA","38375",37343,1032,0,0
"66","Decatur* Al MSA","3596",3491,0,0,105
"67","Decatur* IL MSA","1315",1315,0,0,0
"68","Denver-Boulder-Greeley  CO  CMSA","265103",230956,4660,1755,27732
"69","Des Moines* IA MSA","56797",38958,273,408,17158
"70","Detroit-Ann Arbor-Flint  MI  CMSA","330751",310697,2024,5204,12826
"71","Dothan* AL MSA","1796",1796,0,0,0
"72","Dover* DE MSA","4994",4994,0,0,0
"73","Dubuque* IA MSA","2106",1718,388,0,0
"74","Duluth-Superior* MN-WI MSA","5286",4273,92,26,895
"75","Eau Claire* WI MSA","11790",11460,330,0,0
"76","El Paso* TX MSA","13389",13299,90,0,0
"77","Elkhart-Goshen* IN MSA","10798",10798,0,0,0
"78","Elmira* NY MSA","1156",480,0,0,676
"79","Enid* OK MSA","516",450,66,0,0
"80","Erie* PA MSA","5203",4085,0,508,610
"81","Eugene-Springfield* OR MSA","16885",15881,765,239,0
"82","Evansville-Henderson* IN-KY  MSA","13697",11646,200,0,1851
"83","Fargo-Moorhead* ND-MN MSA","14601",7156,0,195,7250
"84","Fayetteville* NC MSA","7036",7036,0,0,0
"85","Fayetteville-Springdale-  Rogers* AR MSA","25058",20616,1036,0,3406
"86","Flagstaff* AZ-UT MSA","7656",5953,136,0,1567
"87","Florence* AL MSA","409",409,0,0,0
"88","Florence* SC MSA","3952",3648,0,0,304
"89","Fort Collins-Loveland* CO MSA","39691",34826,209,326,4330
"90","Fort Myers-Cape Coral* FL MSA","77851",54784,3108,3924,16035
"91","Fort Pierce-Port St. Lucie*  FL MSA","30052",28077,0,0,1975
"92","Fort Smith* AR-OK MSA","3323",2751,572,0,0
"93","Fort Walton Beach* FL MSA","10313",9669,0,0,644
"94","Fort Wayne* IN MSA","37431",36157,599,0,675
"95","Fresno  CA MSA","43214",39451,124,0,3639
"96","Gadsden* AL MSA","786",786,0,0,0
"97","Gainesville* FL MSA","13244",8821,0,0,4423
"98","Glens Falls* NY MSA","4670",4318,154,0,198
"99","Goldsboro* NC MSA","3049",3049,0,0,0
"100","Grand Forks* ND-MN MSA","1223",1223,0,0,0
"101","Grand Junction* CO MSA","10819",10618,0,201,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","77895",75228,360,0,2307
"103","Great Falls* MT MSA","1485",1395,90,0,0
"104","Green Bay* WI MSA","19051",16874,1654,308,215
"105","Greensboro--Winston-Salem--  High Point  NC MSA","71661",70110,532,0,1019
"106","Greenville* NC MSA","12778",6922,152,0,5704
"107","Greenville-Spartanburg-  Anderson* SC MSA","55107",49697,615,500,4295
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","15575",15575,0,0,0
"109","Hartford* CT MSA","37278",36741,472,0,65
"110","Hattiesburg* MS MSA","891",891,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","21769",21769,0,0,0
"112","Honolulu  HI MSA","14317",11217,76,0,3024
"113","Houma* LA MSA","5550",5550,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","312844",279225,464,186,32969
"115","Huntington-Ashland* WV-KY-  OH MSA","267",267,0,0,0
"116","Huntsville* AL MSA","5991",5991,0,0,0
"117","Indianapolis  IN MSA","191945",172466,3964,2444,13071
"118","Iowa City* IA MSA","9106",4876,618,312,3300
"119","Jackson* MI MSA","1153",1153,0,0,0
"120","Jackson* MS MSA","23075",19852,0,0,3223
"121","Jackson* TN MSA","5444",5444,0,0,0
"122","Jacksonville  FL MSA","98137",87198,0,227,10712
"123","Jacksonville* NC MSA","4007",3898,57,52,0
"124","Jamestown* NY MSA","88",88,0,0,0
"125","Janesville-Beloit* WI MSA","4448",3823,0,625,0
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","10757",8849,261,0,1647
"127","Johnstown* PA MSA","373",373,0,0,0
"128","Jonesboro* AR MSA","2951",2951,0,0,0
"129","Joplin* MO MSA","1770",1770,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","15138",14021,145,0,972
"131","Kansas City  MO-KS MSA","146970",126315,1519,1107,18029
"132","Killeen-Temple* TX MSA","11930",10533,1151,246,0
"133","Knoxville* TN MSA","21937",21076,216,0,645
"134","Kokomo* IN MSA","5577",4936,641,0,0
"135","La Crosse* WI-MN MSA","4759",4479,280,0,0
"136","Lafayette* LA MSA","10620",10620,0,0,0
"137","Lafayette* IN MSA","10563",9738,75,0,750
"138","Lake Charles* LA MSA","5228",5173,55,0,0
"139","Lakeland-Winter Haven* FL MSA","23206",22558,0,648,0
"140","Lancaster* PA MSA","13199",12623,100,0,476
"141","Lansing-East Lansing* MI MSA","19402",12637,216,0,6549
"142","Laredo* TX MSA","7603",6829,0,0,774
"143","Las Cruces* NM MSA","7668",7453,0,0,215
"144","Las Vegas  NV-AZ MSA","280213",233205,0,2038,44970
"145","Lawrence* KS MSA","7989",6667,810,0,512
"146","Lawton* OK MSA","1113",1113,0,0,0
"147","Lewiston-Auburn* ME MSA","1979",1739,0,240,0
"148","Lexington* KY MSA","31675",30393,302,140,840
"149","Lima* OH MSA","200",200,0,0,0
"150","Lincoln* NE MSA","15692",14303,115,79,1195
"151","Little Rock-North Little  Rock* AR MSA","24863",23711,343,809,0
"152","Longview-Marshall* TX MSA","1978",1556,0,0,422
"153","Los Angeles-Riverside-  Orange County  CA CMSA","711697",659214,3625,8241,40617
"154","Louisville  KY-IN MSA","58893",56700,0,0,2193
"155","Lubbock* TX MSA","8611",8611,0,0,0
"156","Lynchburg* VA MSA","10012",10012,0,0,0
"157","Macon* GA MSA","16595",13910,0,0,2685
"158","Madison* WI MSA","41799",29574,1253,1805,9167
"159","Mansfield* OH MSA","4246",3845,181,0,220
"160","McAllen-Edinburg-Mission*  TX MSA","23986",23029,261,392,304
"161","Medford-Ashland* OR MSA","13702",13022,186,0,494
"162","Melbourne-Titusville-Palm  Bay* FL MSA","38341",34133,0,240,3968
"163","Memphis  TN-AR-MS MSA","86936",84279,0,0,2657
"164","Merced* CA MSA","15115",15115,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","129583",107961,1855,3209,16558
"166","Milwaukee-Racine  WI CMSA","78604",66291,3668,1535,7110
"167","Minneapolis-St. Paul  MN-WI  MSA","327389",311435,7289,3648,5017
"168","Missoula* MT MSA","2147",1924,76,147,0
"169","Mobile* AL MSA","35230",31480,0,0,3750
"170","Modesto* CA MSA","41118",40997,0,121,0
"171","Monroe* LA MSA","5833",5833,0,0,0
"172","Montgomery* AL MSA","8943",8943,0,0,0
"173","Muncie* IN MSA","3064",3064,0,0,0
"174","Myrtle Beach* SC MSA","37456",15153,0,2037,20266
"175","Naples* FL MSA","70013",55693,0,6823,7497
"176","Nashville  TN MSA","132382",110944,584,0,20854
"177","New London-Norwich* CT-RI MSA","11140",11140,0,0,0
"178","New Orleans* LA MSA","35116",31441,258,200,3217
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","550817",389849,31975,10932,118061
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","64867",63149,122,548,1048
"181","Ocala* FL MSA","18001",17901,0,100,0
"182","Odessa-Midland* TX MSA","1768",1768,0,0,0
"183","Oklahoma City* OK MSA","68828",42713,122,0,25993
"184","Omaha* NE-IA MSA","38835",38318,107,0,410
"185","Orlando  FL MSA","196157",162627,796,5482,27252
"186","Owensboro* KY MSA","3578",3578,0,0,0
"187","Panama City* FL MSA","22493",7262,490,266,14475
"188","Parkersburg-Marietta* WV-OH  MSA","1210",850,0,360,0
"189","Pensacola* FL MSA","18154",18032,122,0,0
"190","Peoria-Pekin* IL MSA","28164",25807,500,0,1857
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","167197",158587,1345,1320,5945
"192","Phoenix-Mesa  AZ MSA","451759",409138,1058,4892,36671
"193","Pine Bluff* AR MSA","498",450,48,0,0
"194","Pittsburgh  PA MSA","63674",59387,342,2009,1936
"195","Pittsfield* MA MSA","0",0,0,0,0
"196","Pocatello* ID MSA","1484",1484,0,0,0
"197","Portland* ME MSA","15250",14850,0,400,0
"198","Portland-Salem  OR-WA CMSA","164519",138962,1687,3350,20520
"199","Providence-Fall River-  Warwick* RI-MA MSA","30059",27126,478,0,2455
"200","Provo-Orem* UT MSA","30771",25519,287,881,4084
"201","Pueblo* CO MSA","7640",7640,0,0,0
"202","Punta Gorda* FL MSA","11498",10561,125,559,253
"203","Raleigh-Durham-Chapel Hill  NC MSA","164447",146110,880,0,17457
"204","Rapid City* SD MSA","3700",3700,0,0,0
"205","Reading* PA MSA","9420",9420,0,0,0
"206","Redding* CA MSA","10835",10312,0,523,0
"207","Reno* NV MSA","36986",36327,55,0,604
"208","Richland-Kennewick-Pasco*  WA MSA","11449",11449,0,0,0
"209","Richmond-Petersburg  VA MSA","44973",44872,0,0,101
"210","Roanoke* VA MSA","9906",9567,163,0,176
"211","Rochester* MN MSA","14376",11838,1111,730,697
"212","Rochester* NY MSA","31886",27823,0,0,4063
"213","Rockford* IL MSA","15473",14688,645,140,0
"214","Rocky Mount* NC MSA","4333",3787,276,0,270
"215","Sacramento-Yolo  CA CMSA","193500",178643,181,0,14676
"216","Saginaw-Bay City-Midland*  MI MSA","9146",5381,0,0,3765
"217","St. Cloud* MN MSA","13543",13215,0,0,328
"218","St. Joseph* MO MSA","2272",1729,269,0,274
"219","St. Louis  MO-IL MSA","148913",114411,2908,4916,26678
"220","Salinas* CA MSA","30053",29752,301,0,0
"221","Salt Lake City-Ogden  UT MSA","94227",90307,2246,439,1235
"222","San Angelo* TX MSA","2354",2354,0,0,0
"223","San Antonio* TX MSA","74410",72500,0,0,1910
"224","San Diego  CA MSA","201668",137077,1085,2935,60571
"225","San Francisco-Oakland-San  Jose  CA CMSA","329257",260339,2449,9704,56765
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","25056",25056,0,0,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","20969",19902,0,496,571
"228","Santa Fe* NM MSA","5101",3628,0,209,1264
"229","Sarasota-Bradenton* FL MSA","74656",69708,580,1025,3343
"230","Savannah* GA MSA","13228",13228,0,0,0
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","5638",5438,0,200,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","248007",190710,4925,6730,45642
"233","Sharon* PA MSA","1105",1105,0,0,0
"234","Sheboygan* WI MSA","2464",1104,0,0,1360
"235","Sherman-Denison* TX MSA","498",498,0,0,0
"236","Shreveport-Bossier City* LA  MSA","9079",9079,0,0,0
"237","Sioux City* IA-NE MSA","1824",1824,0,0,0
"238","Sioux Falls* SD MSA","13526",13132,166,0,228
"239","South Bend* IN MSA","11112",11112,0,0,0
"240","Spokane* WA MSA","12914",12739,175,0,0
"241","Springfield* IL MSA","10089",9145,944,0,0
"242","Springfield* MO MSA","23239",22820,0,0,419
"243","Springfield* MA MSA","6762",6302,0,460,0
"244","State College* PA MSA","5166",5166,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","567",567,0,0,0
"246","Stockton-Lodi* CA MSA","47965",47844,121,0,0
"247","Sumter* SC MSA","1933",1933,0,0,0
"248","Syracuse* NY MSA","7580",7580,0,0,0
"249","Tallahassee* FL MSA","14584",14339,245,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","135482",114316,1884,2438,16844
"251","Terre Haute* IN MSA","3550",3550,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","2134",2134,0,0,0
"253","Toledo* OH MSA","20277",16735,182,360,3000
"254","Topeka* KS MSA","9696",9276,420,0,0
"255","Tucson* AZ MSA","102738",77656,0,0,25082
"256","Tulsa* OK MSA","40149",39868,0,110,171
"257","Tuscaloosa* AL MSA","3708",3708,0,0,0
"258","Tyler* TX MSA","4634",4403,0,0,231
"259","Utica-Rome* NY MSA","1591",1591,0,0,0
"260","Victoria* TX MSA","1290",1290,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","12400",12073,78,0,249
"262","Waco* TX MSA","4424",3993,99,119,213
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","406829",363186,411,2227,41005
"264","Waterloo-Cedar Falls* IA MSA","2372",2372,0,0,0
"265","Wausau* WI MSA","5707",5017,290,0,400
"266","West Palm Beach-Boca Raton  FL MSA","132094",84000,98,3204,44792
"267","Wheeling* WV-OH MSA","139",139,0,0,0
"268","Wichita* KS MSA","13807",13583,224,0,0
"269","Wichita Falls* TX MSA","1841",1841,0,0,0
"270","Wilmington* NC MSA","22462",20267,0,0,2195
"271","Yakima* WA MSA","4433",3985,248,0,200
"272","York* PA MSA","13038",12198,240,600,0
"273","Youngstown-Warren* OH MSA","13075",12025,1050,0,0
"274","Yuba City* CA MSA","3869",3869,0,0,0
"275","Yuma* AZ MSA","9793",9793,0,0,0
