"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"135","La Crosse* WI-MN MSA","5006",4930,76,0,0
"136","Lafayette* IN MSA","15115",12395,2451,0,269
"137","Lafayette* LA MSA","18335",17129,0,0,1206
"138","Lake Charles* LA MSA","6737",6737,0,0,0
"139","Lakeland-Winter Haven* FL MSA","56160",52241,315,0,3604
"140","Lancaster* PA MSA","17034",15570,0,0,1464
"141","Lansing-East Lansing* MI MSA","23301",22939,0,0,362
"142","Laredo* TX MSA","12887",11832,0,233,822
"143","Las Cruces* NM MSA","18395",18395,0,0,0
"144","Las Vegas* NV-AZ MSA","410993",349542,1405,3061,56985
"145","Lawrence* KS MSA","7477",6338,1139,0,0
"146","Lawton* OK MSA","1587",1562,0,0,25
"147","Lewiston-Auburn* ME MSA","2928",2928,0,0,0
"148","Lexington* KY MSA","58016",54268,125,210,3413
"149","Lima* OH MSA","1660",1660,0,0,0
"150","Lincoln* NE MSA","28414",25959,455,0,2000
"151","Little Rock-North Little Rock*  AR MSA","52795",52368,177,250,0
"152","Longview-Marshall* TX MSA","2659",2659,0,0,0
"153","Los Angeles-Riverside-Orange County  CA CMSA","1043642",919339,8682,4768,110853
"154","Louisville* KY-IN MSA","89827",86604,0,0,3223
"155","Lubbock* TX MSA","21437",17986,3451,0,0
"156","Lynchburg* VA MSA","15555",15555,0,0,0
"157","Macon* GA MSA","23393",22439,289,665,0
"158","Madison* WI MSA","47279",39134,535,1653,5957
"159","Mansfield* OH MSA","6282",5398,579,305,0
"160","McAllen-Edinburg-Mission* TX MSA","39334",33639,275,553,4867
"161","Medford-Ashland* OR MSA","22074",20342,181,629,922
"162","Melbourne-Titusville-Palm Bay*  FL MSA","94640",81202,0,0,13438
"163","Memphis* TN-AR-MS MSA","82224",82078,146,0,0
"164","Merced* CA MSA","24109",23905,0,204,0
"165","Miami-Fort Lauderdale FL CMSA","314674",174375,1326,3470,135503
"166","Milwaukee-Racine WI CMSA","103818",86422,3272,0,14124
"167","Minneapolis-St. Paul* MN-WI MSA","423757",365737,5690,5872,46458
"168","Missoula* MT MSA","4330",4027,303,0,0
"169","Mobile* AL MSA","43534",43091,214,0,229
"170","Modesto* CA MSA","52442",51554,396,492,0
"171","Monroe* LA MSA","8967",5417,0,0,3550
"172","Montgomery* AL MSA","15576",15493,0,0,83
"173","Muncie* IN MSA","4353",4353,0,0,0
"174","Myrtle Beach* SC MSA","74619",52899,0,1896,19824
"175","Naples* FL MSA","80620",55175,0,12306,13139
"176","Nashville* TN MSA","159693",146658,1689,0,11346
"177","New London-Norwich* CT-RI MSA","17140",15409,0,0,1731
"178","New Orleans* LA MSA","62721",61521,165,0,1035
"179","New York-Northern New Jersey-Long  Island NY-NJ-CT-","608395",428790,64755,35444,79406
"180","Norfolk-Virginia Beach-Newport News*  VA-NC MSA","103814",99846,1175,400,2393
"181","Ocala* FL MSA","75780",74730,465,585,0
"182","Odessa-Midland* TX MSA","5625",5625,0,0,0
"183","Oklahoma City* OK MSA","93253",87218,1022,0,5013
"184","Omaha* NE-IA MSA","71578",71253,325,0,0
"185","Orlando* FL MSA","322298",306264,963,950,14121
"186","Owensboro* KY MSA","4463",4463,0,0,0
"187","Panama City* FL MSA","25857",20559,0,182,5116
"188","Parkersburg-Marietta* WV-OH MSA","1925",1925,0,0,0
"189","Pensacola* FL MSA","42589",41831,146,0,612
"190","Peoria-Pekin* IL MSA","17575",16866,545,164,0
"191","Philadelphia-Wilmington-Atlantic  City PA-NJ-DE-MD","235092",211323,7535,5649,10585
"192","Phoenix-Mesa* AZ MSA","660373",638203,426,1392,20352
"193","Pine Bluff* AR MSA","1454",1291,0,163,0
"194","Pittsburgh* PA MSA","85512",80046,2188,761,2517
"195","Pittsfield* MA MSA","0",0,0,0,0
"196","Pocatello* ID MSA","1312",1312,0,0,0
"197","Portland* ME MSA","19992",19078,260,279,375
"198","Portland-Salem OR-WA CMSA","217395",191147,4203,5070,16975
"199","Providence-Fall River-Warwick*  RI-MA MSA","32723",31553,738,0,432
"200","Provo-Orem* UT MSA","42852",35953,773,1521,4605
"201","Pueblo* CO MSA","12429",11859,371,199,0
"202","Punta Gorda* FL MSA","37858",30483,210,3483,3682
"203","Raleigh-Durham-Chapel Hill* NC MSA","205161",185688,1226,0,18247
"204","Rapid City* SD MSA","6075",5793,0,282,0
"205","Reading* PA MSA","10689",10195,0,0,494
"206","Redding* CA MSA","19475",16151,221,0,3103
"207","Reno* NV MSA","54655",54059,0,0,596
"208","Richland-Kennewick-Pasco* WA MSA","24910",23239,306,345,1020
"209","Richmond-Petersburg* VA MSA","76993",76993,0,0,0
"210","Roanoke* VA MSA","7802",7742,60,0,0
"211","Rochester* MN MSA","27282",23429,0,0,3853
"212","Rochester* NY MSA","34392",32742,670,0,980
"213","Rockford* IL MSA","19756",16510,2198,1048,0
"214","Rocky Mount* NC MSA","6040",4440,1600,0,0
"215","Sacramento-Yolo CA CMSA","315700",283681,1502,655,29862
"216","Saginaw-Bay City-Midland* MI MSA","5381",5381,0,0,0
"217","Salinas* CA MSA","21478",21478,0,0,0
"218","Salt Lake City-Ogden* UT MSA","135977",123121,1602,3414,7840
"219","San Angelo* TX MSA","3438",3438,0,0,0
"220","San Antonio* TX MSA","139700",136908,345,0,2447
"221","San Diego* CA MSA","182161",135611,1782,10715,34053
"222","San Francisco-Oakland-San Jose  CA CMSA","455785",348560,5833,3940,97452
"223","San Luis Obispo-Atascadero-Paso Robles*  CA MSA","25948",25380,0,248,320
"224","Santa Barbara-Santa Maria-Lompoc*  CA MSA","26982",26982,0,0,0
"225","Santa Fe* NM MSA","8292",8292,0,0,0
"226","Sarasota-Bradenton* FL MSA","128595",123314,640,1980,2661
"227","Savannah* GA MSA","30440",29970,0,300,170
"228","Scranton--Wilkes-Barre--Hazleton*  PA MSA","8589",8269,0,0,320
"229","Seattle-Tacoma-Bremerton WA CMSA","342821",286808,6216,1457,48340
"230","Sharon* PA MSA","1526",1446,0,80,0
"231","Sheboygan* WI MSA","1390",1390,0,0,0
"232","Sherman-Denison* TX MSA","1954",1954,0,0,0
"233","Shreveport-Bossier City* LA MSA","22671",22671,0,0,0
"234","Sioux City* IA-NE MSA","1695",1695,0,0,0
"235","Sioux Falls* SD MSA","38186",25708,0,470,12008
"236","South Bend* IN MSA","18033",17783,250,0,0
"237","Spokane* WA MSA","21170",18870,165,0,2135
"238","Springfield* IL MSA","9983",8897,807,0,279
"239","Springfield* MA MSA","13738",12578,540,620,0
"240","Springfield* MO MSA","30971",29650,496,0,825
"241","St. Cloud* MN MSA","12395",11396,0,0,999
"242","St. Joseph* MO MSA","2378",2004,374,0,0
"243","St. Louis* MO-IL MSA","185007",173776,5281,2578,3372
"244","State College* PA MSA","7936",7736,0,0,200
"245","Steubenville-Weirton* OH-WV MSA","1130",1130,0,0,0
"246","Stockton-Lodi* CA MSA","113800",113501,0,0,299
"247","Sumter* SC MSA","3411",3179,232,0,0
"248","Syracuse* NY MSA","12384",12280,0,0,104
"249","Tallahassee* FL MSA","12378",12023,146,209,0
"250","Tampa-St. Petersburg-Clearwater*  FL MSA","268130",253568,4493,2588,7481
"251","Terre Haute* IN MSA","3513",2490,767,256,0
"252","Texarkana TX-Texarkana* AR MSA","4451",2307,224,0,1920
"253","Toledo* OH MSA","31233",28726,0,2507,0
"254","Topeka* KS MSA","12120",12120,0,0,0
"255","Tucson* AZ MSA","108108",103319,1584,0,3205
"256","Tulsa* OK MSA","46639",46221,140,0,278
"257","Tuscaloosa* AL MSA","9048",9048,0,0,0
"258","Tyler* TX MSA","6407",6176,0,0,231
"259","Utica-Rome* NY MSA","1063",1063,0,0,0
"260","Victoria* TX MSA","977",977,0,0,0
"261","Visalia-Tulare-Porterville* CA MSA","33463",33055,278,130,0
"262","Waco* TX MSA","7871",6155,1376,340,0
"263","Washington-Baltimore  DC-MD-VA-WV CMSA","481096",453971,219,0,26906
"264","Waterloo-Cedar Falls* IA MSA","4187",2569,0,933,685
"265","Wausau* WI MSA","11140",10543,597,0,0
"266","West Palm Beach-Boca Raton* FL MSA","169118",158621,0,541,9956
"267","Wheeling* WV-OH MSA","278",278,0,0,0
"268","Wichita Falls* TX MSA","3679",3679,0,0,0
"269","Wichita* KS MSA","21816",21331,485,0,0
"270","Wilmington* NC MSA","55419",51582,0,0,3837
"271","Yakima* WA MSA","7818",7446,372,0,0
"272","York* PA MSA","19370",17212,79,0,2079
"273","Youngstown-Warren* OH MSA","15263",13751,1240,0,272
"274","Yuba City* CA MSA","37494",37494,0,0,0
"275","Yuma* AZ MSA","21473",21473,0,0,0
