"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"110","Hattiesburg* MS MSA","320",170,0,150,0
"111","Hickory-Morganton-Lenoir*  NC MSA","23855",15531,0,0,8324
"112","Honolulu  HI MSA","33214",25051,0,3530,4633
"113","Houma* LA MSA","4852",4852,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","330466",303695,0,707,26064
"115","Huntington-Ashland* WV-KY-  OH MSA","312",312,0,0,0
"116","Huntsville* AL MSA","4619",4619,0,0,0
"117","Indianapolis  IN MSA","183617",162656,3460,0,17501
"118","Iowa City* IA MSA","8909",5527,175,560,2647
"119","Jackson* MI MSA","1831",806,0,283,742
"120","Jackson* MS MSA","19849",19428,0,0,421
"121","Jackson* TN MSA","2160",2160,0,0,0
"122","Jacksonville  FL MSA","99923",92517,1078,0,6328
"123","Jacksonville* NC MSA","5220",5040,0,180,0
"124","Jamestown* NY MSA","219",219,0,0,0
"125","Janesville-Beloit* WI MSA","2633",2018,140,300,175
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","7445",7133,0,150,162
"127","Johnstown* PA MSA","479",100,0,379,0
"128","Jonesboro* AR MSA","5025",4598,427,0,0
"129","Joplin* MO MSA","1670",1353,123,0,194
"130","Kalamazoo-Battle Creek* MI  MSA","15797",13508,0,2015,274
"131","Kansas City  MO-KS MSA","115381",106010,3349,3960,2062
"132","Killeen-Temple* TX MSA","11390",11255,135,0,0
"133","Knoxville* TN MSA","30022",23157,207,138,6520
"134","Kokomo* IN MSA","3094",2847,247,0,0
"135","La Crosse* WI-MN MSA","3889",3889,0,0,0
"136","Lafayette* LA MSA","23568",11568,0,0,12000
"137","Lafayette* IN MSA","7432",5202,2230,0,0
"138","Lake Charles* LA MSA","4295",4229,66,0,0
"139","Lakeland-Winter Haven* FL MSA","39897",31485,0,0,8412
"140","Lancaster* PA MSA","11674",10890,0,0,784
"141","Lansing-East Lansing* MI MSA","16101",14106,0,0,1995
"142","Laredo* TX MSA","8311",7244,0,73,994
"143","Las Cruces* NM MSA","6692",6692,0,0,0
"144","Las Vegas  NV-AZ MSA","264900",247883,618,0,16399
"145","Lawrence* KS MSA","4447",4447,0,0,0
"146","Lawton* OK MSA","1055",1030,0,0,25
"147","Lewiston-Auburn* ME MSA","1921",1921,0,0,0
"148","Lexington* KY MSA","26917",26014,314,589,0
"149","Lima* OH MSA","439",439,0,0,0
"150","Lincoln* NE MSA","14493",13256,247,0,990
"151","Little Rock-North Little  Rock* AR MSA","29684",29417,267,0,0
"152","Longview-Marshall* TX MSA","1335",1335,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","583430",547160,1684,5609,28977
"154","Louisville  KY-IN MSA","57604",52920,257,0,4427
"155","Lubbock* TX MSA","6514",6514,0,0,0
"156","Lynchburg* VA MSA","9857",8372,685,0,800
"157","Macon* GA MSA","13029",12659,370,0,0
"158","Madison* WI MSA","39539",24809,3107,2292,9331
"159","Mansfield* OH MSA","4351",3436,382,236,297
"160","McAllen-Edinburg-Mission*  TX MSA","20761",19160,586,643,372
"161","Medford-Ashland* OR MSA","22284",14234,0,3998,4052
"162","Melbourne-Titusville-Palm  Bay* FL MSA","44414",41610,0,270,2534
"163","Memphis  TN-AR-MS MSA","66500",66500,0,0,0
"164","Merced* CA MSA","11529",11529,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","205657",143436,1315,218,60688
"166","Milwaukee-Racine  WI CMSA","74109",59517,3275,2863,8454
"167","Minneapolis-St. Paul  MN-WI  MSA","305325",221692,6034,4991,72608
"168","Missoula* MT MSA","2942",2347,0,135,460
"169","Mobile* AL MSA","65474",28474,0,0,37000
"170","Modesto* CA MSA","26792",26792,0,0,0
"171","Monroe* LA MSA","3152",3152,0,0,0
"172","Montgomery* AL MSA","10774",10774,0,0,0
"173","Muncie* IN MSA","3755",3010,0,225,520
"174","Myrtle Beach* SC MSA","38242",19108,0,0,19134
"175","Naples* FL MSA","92216",41947,1251,7640,41378
"176","Nashville  TN MSA","105014",97995,1042,0,5977
"177","New London-Norwich* CT-RI MSA","9974",9974,0,0,0
"178","New Orleans* LA MSA","32058",27902,1352,200,2604
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","474880",350482,27154,13171,84073
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","75556",60505,248,508,14295
"181","Ocala* FL MSA","50927",50834,93,0,0
"182","Odessa-Midland* TX MSA","2894",2303,0,0,591
"183","Oklahoma City* OK MSA","45634",45508,126,0,0
"184","Omaha* NE-IA MSA","33354",32728,126,0,500
"185","Orlando  FL MSA","165512",156308,164,363,8677
"186","Owensboro* KY MSA","3746",3746,0,0,0
"187","Panama City* FL MSA","7249",6869,380,0,0
"188","Parkersburg-Marietta* WV-OH  MSA","897",897,0,0,0
"189","Pensacola* FL MSA","20010",20010,0,0,0
"190","Peoria-Pekin* IL MSA","12355",10348,735,0,1272
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","166945",146711,6116,1303,12815
"192","Phoenix-Mesa  AZ MSA","493509",406775,1337,1972,83425
"193","Pine Bluff* AR MSA","1015",1015,0,0,0
"194","Pittsburgh  PA MSA","60848",54253,1465,2137,2993
"195","Pittsfield* MA MSA","209",209,0,0,0
"196","Pocatello* ID MSA","315",315,0,0,0
"197","Portland* ME MSA","16334",14410,704,1220,0
"198","Portland-Salem  OR-WA CMSA","185276",138170,2778,2215,42113
"199","Providence-Fall River-  Warwick* RI-MA MSA","26598",25792,546,0,260
"200","Provo-Orem* UT MSA","28001",25406,933,1036,626
"201","Pueblo* CO MSA","7267",7065,202,0,0
"202","Punta Gorda* FL MSA","17872",16803,480,589,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","166774",134033,284,0,32457
"204","Rapid City* SD MSA","3593",3593,0,0,0
"205","Reading* PA MSA","6734",6495,0,0,239
"206","Redding* CA MSA","9298",9298,0,0,0
"207","Reno* NV MSA","39399",38687,411,301,0
"208","Richland-Kennewick-Pasco*  WA MSA","10498",9848,324,326,0
"209","Richmond-Petersburg  VA MSA","56886",56886,0,0,0
"210","Roanoke* VA MSA","6735",5128,84,0,1523
"211","Rochester* MN MSA","13914",10727,670,642,1875
"212","Rochester* NY MSA","23443",21889,0,1345,209
"213","Rockford* IL MSA","14059",12972,0,1087,0
"214","Rocky Mount* NC MSA","4062",3339,204,0,519
"215","Sacramento-Yolo  CA CMSA","194081",184185,657,1231,8008
"216","Saginaw-Bay City-Midland*  MI MSA","5883",4337,416,443,687
"217","St. Cloud* MN MSA","10650",10141,0,0,509
"218","St. Joseph* MO MSA","1456",1456,0,0,0
"219","St. Louis  MO-IL MSA","101124",91103,2303,3427,4291
"220","Salinas* CA MSA","9990",9990,0,0,0
"221","Salt Lake City-Ogden  UT MSA","81418",75157,740,3409,2112
"222","San Angelo* TX MSA","1440",1440,0,0,0
"223","San Antonio* TX MSA","91663",71081,0,16719,3863
"224","San Diego  CA MSA","199653",130089,3082,2969,63513
"225","San Francisco-Oakland-San  Jose  CA CMSA","240002",206238,3865,2615,27284
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","29171",28417,184,570,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","14774",14709,0,65,0
"228","Santa Fe* NM MSA","7982",7982,0,0,0
"229","Sarasota-Bradenton* FL MSA","99015",76027,142,1672,21174
"230","Savannah* GA MSA","14783",14541,120,0,122
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","5221",5088,133,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","241232",200427,3180,3157,34468
"233","Sharon* PA MSA","1794",1418,0,0,376
"234","Sheboygan* WI MSA","530",295,235,0,0
"235","Sherman-Denison* TX MSA","2438",2438,0,0,0
"236","Shreveport-Bossier City* LA  MSA","8035",8035,0,0,0
"237","Sioux City* IA-NE MSA","2959",1709,0,0,1250
"238","Sioux Falls* SD MSA","17917",12600,818,0,4499
"239","South Bend* IN MSA","6378",6378,0,0,0
"240","Spokane* WA MSA","14583",12986,0,157,1440
"241","Springfield* IL MSA","6197",5420,585,0,192
"242","Springfield* MO MSA","18183",17850,195,138,0
"243","Springfield* MA MSA","8876",8391,485,0,0
"244","State College* PA MSA","3019",3019,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","628",628,0,0,0
"246","Stockton-Lodi* CA MSA","43416",43416,0,0,0
"247","Sumter* SC MSA","2838",2838,0,0,0
"248","Syracuse* NY MSA","5562",5458,0,0,104
"249","Tallahassee* FL MSA","19146",12013,0,0,7133
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","144631",102964,3566,1234,36867
"251","Terre Haute* IN MSA","1312",1312,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","1117",1117,0,0,0
"253","Toledo* OH MSA","21953",20412,691,0,850
"254","Topeka* KS MSA","6943",6943,0,0,0
"255","Tucson* AZ MSA","82422",80824,1598,0,0
"256","Tulsa* OK MSA","34608",26355,253,0,8000
"257","Tuscaloosa* AL MSA","4519",4519,0,0,0
"258","Tyler* TX MSA","4291",4060,0,0,231
"259","Utica-Rome* NY MSA","840",840,0,0,0
"260","Victoria* TX MSA","674",674,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","11967",11967,0,0,0
"262","Waco* TX MSA","4208",3434,414,191,169
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","383461",334742,0,252,48467
"264","Waterloo-Cedar Falls* IA MSA","4130",3130,0,0,1000
"265","Wausau* WI MSA","10761",3786,1025,0,5950
"266","West Palm Beach-Boca Raton  FL MSA","120212",96137,125,0,23950
"267","Wheeling* WV-OH MSA","208",208,0,0,0
"268","Wichita* KS MSA","16031",15089,942,0,0
"269","Wichita Falls* TX MSA","1982",1752,230,0,0
"270","Wilmington* NC MSA","24356",24356,0,0,0
"271","Yakima* WA MSA","3230",2626,604,0,0
"272","York* PA MSA","10602",10505,97,0,0
"273","Youngstown-Warren* OH MSA","13391",12077,543,771,0
"274","Yuba City* CA MSA","5144",5144,0,0,0
"275","Yuma* AZ MSA","7293",7293,0,0,0
