"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"36","Buffalo-Niagara Falls* NY MSA","27645",26017,511,0,1117
"37","Burlington* VT MSA","10102",7581,416,80,2025
"38","Canton-Massillon* OH MSA","15945",15001,689,255,0
"39","Casper* WY MSA","2007",2007,0,0,0
"40","Cedar Rapids* IA MSA","9957",6305,418,243,2991
"41","Champaign-Urbana* IL MSA","14996",5291,305,0,9400
"42","Charleston-North  Charleston* SC MSA","90362",86802,282,412,2866
"43","Charleston* WV MSA","3033",3033,0,0,0
"44","Charlotte-Gastonia-Rock  Hill  NC-SC MSA","185987",170261,340,1412,13974
"45","Charlottesville* VA MSA","22856",19301,160,1295,2100
"46","Chattanooga* TN-GA MSA","23268",22414,490,67,297
"47","Cheyenne* WY MSA","5708",5708,0,0,0
"48","Chicago-Gary-Kenosha  IL-IN-  WI CMSA","604631",513092,5724,17473,68342
"49","Chico-Paradise* CA MSA","12091",12036,55,0,0
"50","Cincinnati-Hamilton  OH-KY-  IN CMSA","119911",107928,616,1747,9620
"51","Clarksville-Hopkinsville*  TN-KY MSA","9162",9162,0,0,0
"52","Cleveland-Akron  OH CMSA","146146",135990,2143,3361,4652
"53","Colorado Springs* CO MSA","64091",62358,110,969,654
"54","Columbia* MO MSA","15324",14926,398,0,0
"55","Columbia* SC MSA","39925",39158,229,0,538
"56","Columbus* GA-AL MSA","29454",12397,197,3497,13363
"57","Columbus  OH MSA","179664",157066,3344,3928,15326
"58","Corpus Christi* TX MSA","8980",7955,259,766,0
"59","Corvallis OR MSA*","8664",6317,369,209,1769
"60","Cumberland* MD-WV MSA","1709",1709,0,0,0
"61","Dallas-Fort Worth  TX CMSA","620657",564500,1344,4891,49922
"62","Danville* VA MSA","2361",2361,0,0,0
"63","Davenport-Moline-Rock  Island* IA-IL MSA","6164",6164,0,0,0
"64","Dayton-Springfield* OH MSA","38547",34736,0,1352,2459
"65","Daytona Beach* FL MSA","69278",55927,286,0,13065
"66","Decatur* Al MSA","4159",4054,0,0,105
"67","Decatur* IL MSA","1178",1178,0,0,0
"68","Denver-Boulder-Greeley  CO  CMSA","370518",308875,676,5565,55402
"69","Des Moines* IA MSA","48190",39542,828,468,7352
"70","Detroit-Ann Arbor-Flint  MI  CMSA","326599",289152,2738,3759,30950
"71","Dothan* AL MSA","2017",2017,0,0,0
"72","Dover* DE MSA","12177",12177,0,0,0
"73","Dubuque* IA MSA","3419",2896,173,0,350
"74","Duluth-Superior* MN-WI MSA","11175",10940,0,235,0
"75","Eau Claire* WI MSA","17876",9347,0,2730,5799
"76","El Paso* TX MSA","17230",16380,80,292,478
"77","Elkhart-Goshen* IN MSA","10605",10310,0,155,140
"78","Elmira* NY MSA","984",984,0,0,0
"79","Enid* OK MSA","435",435,0,0,0
"80","Erie* PA MSA","4310",3443,0,867,0
"81","Eugene-Springfield* OR MSA","20117",19472,645,0,0
"82","Evansville-Henderson* IN-KY  MSA","16050",14470,0,130,1450
"83","Fargo-Moorhead* ND-MN MSA","15257",10829,720,2008,1700
"84","Fayetteville* NC MSA","9618",9618,0,0,0
"85","Fayetteville-Springdale-  Rogers* AR MSA","70099",53956,1140,11052,3951
"86","Flagstaff* AZ-UT MSA","7639",7269,370,0,0
"87","Florence* AL MSA","285",285,0,0,0
"88","Florence* SC MSA","639",639,0,0,0
"89","Fort Collins-Loveland* CO MSA","35328",29981,909,445,3993
"90","Fort Myers-Cape Coral* FL MSA","117857",98313,4786,3027,11731
"91","Fort Pierce-Port St. Lucie*  FL MSA","58479",54751,96,320,3312
"92","Fort Smith* AR-OK MSA","4846",4372,474,0,0
"93","Fort Walton Beach* FL MSA","12264",10492,364,153,1255
"94","Fort Wayne* IN MSA","43686",40904,884,0,1898
"95","Fresno  CA MSA","47785",47270,515,0,0
"96","Gadsden* AL MSA","1286",1286,0,0,0
"97","Gainesville* FL MSA","43608",42726,0,0,882
"98","Glens Falls* NY MSA","6212",6212,0,0,0
"99","Goldsboro* NC MSA","4139",4139,0,0,0
"100","Grand Forks* ND-MN MSA","1652",1652,0,0,0
"101","Grand Junction* CO MSA","12360",11661,203,238,258
"102","Grand Rapids-Muskegon-  Holland  MI MSA","81871",76124,1381,862,3504
"103","Great Falls* MT MSA","1661",1661,0,0,0
"104","Green Bay* WI MSA","14111",12533,315,0,1263
"105","Greensboro--Winston-Salem--  High Point  NC MSA","105945",89319,2044,577,14005
"106","Greenville* NC MSA","11156",8348,984,0,1824
"107","Greenville-Spartanburg-  Anderson* SC MSA","61049",57473,400,0,3176
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","21655",21381,0,274,0
"109","Hartford* CT MSA","38237",36205,1024,78,930
"110","Hattiesburg* MS MSA","284",284,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","26277",24728,320,0,1229
"112","Honolulu  HI MSA","25876",23572,0,2304,0
"113","Houma* LA MSA","5982",5982,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","409537",389949,2070,583,16935
"115","Huntington-Ashland* WV-KY-  OH MSA","413",209,0,204,0
"116","Huntsville* AL MSA","4735",4735,0,0,0
"117","Indianapolis  IN MSA","193604",181474,2374,1634,8122
"118","Iowa City* IA MSA","6610",5860,350,400,0
"119","Jackson* MI MSA","1734",1734,0,0,0
"120","Jackson* MS MSA","34466",25835,65,0,8566
"121","Jackson* TN MSA","5950",5894,56,0,0
"122","Jacksonville  FL MSA","160661",146402,0,0,14259
"123","Jacksonville* NC MSA","7906",7906,0,0,0
"124","Jamestown* NY MSA","88",88,0,0,0
"125","Janesville-Beloit* WI MSA","4312",3429,408,300,175
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","10986",10505,0,0,481
"127","Johnstown* PA MSA","365",365,0,0,0
"128","Jonesboro* AR MSA","3540",3540,0,0,0
"129","Joplin* MO MSA","2308",2308,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","20161",17518,383,960,1300
"131","Kansas City  MO-KS MSA","154906",138621,8431,6729,1125
"132","Killeen-Temple* TX MSA","25042",19002,4586,1454,0
"133","Knoxville* TN MSA","44676",43077,353,763,483
"134","Kokomo* IN MSA","4822",4438,120,264,0
"135","La Crosse* WI-MN MSA","5129",4699,160,270,0
"136","Lafayette* LA MSA","9943",9943,0,0,0
"137","Lafayette* IN MSA","8953",8953,0,0,0
"138","Lake Charles* LA MSA","2284",2284,0,0,0
"139","Lakeland-Winter Haven* FL MSA","53333",49382,182,0,3769
"140","Lancaster* PA MSA","15056",15056,0,0,0
"141","Lansing-East Lansing* MI MSA","17007",15002,180,0,1825
"142","Laredo* TX MSA","11003",9948,0,150,905
"143","Las Cruces* NM MSA","8564",8564,0,0,0
"144","Las Vegas  NV-AZ MSA","340720",259008,777,2646,78289
"145","Lawrence* KS MSA","18890",6325,616,0,11949
"146","Lawton* OK MSA","1482",1457,0,0,25
"147","Lewiston-Auburn* ME MSA","3436",3436,0,0,0
"148","Lexington* KY MSA","42546",40884,208,1454,0
"149","Lima* OH MSA","1367",1207,160,0,0
"150","Lincoln* NE MSA","18791",17168,427,0,1196
"151","Little Rock-North Little  Rock* AR MSA","39606",32302,286,493,6525
"152","Longview-Marshall* TX MSA","2388",2388,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","932875",826828,3742,6660,95645
"154","Louisville  KY-IN MSA","75625",70065,146,750,4664
"155","Lubbock* TX MSA","33578",11369,0,1560,20649
"156","Lynchburg* VA MSA","15664",15391,0,0,273
"157","Macon* GA MSA","15737",15737,0,0,0
"158","Madison* WI MSA","46992",35047,939,1924,9082
"159","Mansfield* OH MSA","4583",4197,186,200,0
"160","McAllen-Edinburg-Mission*  TX MSA","32663",30492,398,793,980
"161","Medford-Ashland* OR MSA","19652",18756,135,0,761
"162","Melbourne-Titusville-Palm  Bay* FL MSA","49376",45005,0,0,4371
"163","Memphis  TN-AR-MS MSA","92772",91817,0,0,955
"164","Merced* CA MSA","16641",14454,0,2187,0
"165","Miami-Fort Lauderdale  FL  CMSA","170890",84869,1132,714,84175
"166","Milwaukee-Racine  WI CMSA","103099",70099,5976,1506,25518
"167","Minneapolis-St. Paul  MN-WI  MSA","304284",274539,2733,4646,22366
"168","Missoula* MT MSA","10496",5417,1519,362,3198
"169","Mobile* AL MSA","37605",36287,0,320,998
"170","Modesto* CA MSA","37846",37536,310,0,0
"171","Monroe* LA MSA","3189",3189,0,0,0
"172","Montgomery* AL MSA","11794",11794,0,0,0
"173","Muncie* IN MSA","3522",3522,0,0,0
"174","Myrtle Beach* SC MSA","29857",26668,94,307,2788
"175","Naples* FL MSA","104410",69328,732,9238,25112
"176","Nashville  TN MSA","126807",120473,50,124,6160
"177","New London-Norwich* CT-RI MSA","13432",13280,152,0,0
"178","New Orleans* LA MSA","38860",36959,168,1064,669
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","635297",421985,42540,35234,135538
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","92202",74133,557,0,17512
"181","Ocala* FL MSA","58262",58022,0,0,240
"182","Odessa-Midland* TX MSA","8040",8040,0,0,0
"183","Oklahoma City* OK MSA","55218",55218,0,0,0
"184","Omaha* NE-IA MSA","52796",42388,880,907,8621
"185","Orlando  FL MSA","272818",219565,3000,2863,47390
"186","Owensboro* KY MSA","4524",4524,0,0,0
"187","Panama City* FL MSA","36849",11324,0,0,25525
"188","Parkersburg-Marietta* WV-OH  MSA","1166",1076,0,90,0
"189","Pensacola* FL MSA","25229",24814,415,0,0
"190","Peoria-Pekin* IL MSA","14790",13862,928,0,0
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","209440",191616,2008,1783,14033
"192","Phoenix-Mesa  AZ MSA","594871",506792,1250,858,85971
"193","Pine Bluff* AR MSA","550",455,95,0,0
"194","Pittsburgh  PA MSA","86848",78400,1455,2386,4607
"195","Pittsfield* MA MSA","0",0,0,0,0
"196","Pocatello* ID MSA","1298",1097,201,0,0
"197","Portland* ME MSA","23643",20735,336,1292,1280
"198","Portland-Salem  OR-WA CMSA","204231",180098,2598,7640,13895
"199","Providence-Fall River-  Warwick* RI-MA MSA","32893",28226,1519,2948,200
"200","Provo-Orem* UT MSA","33998",27534,952,0,5512
"201","Pueblo* CO MSA","10610",10162,448,0,0
"202","Punta Gorda* FL MSA","10257",9935,322,0,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","184596",167416,2307,188,14685
"204","Rapid City* SD MSA","6838",6838,0,0,0
"205","Reading* PA MSA","9270",9270,0,0,0
"206","Redding* CA MSA","14499",14499,0,0,0
"207","Reno* NV MSA","54117",52082,0,0,2035
"208","Richland-Kennewick-Pasco*  WA MSA","15419",14319,294,319,487
"209","Richmond-Petersburg  VA MSA","98393",81092,0,0,17301
"210","Roanoke* VA MSA","7052",7052,0,0,0
"211","Rochester* MN MSA","14316",13391,0,0,925
"212","Rochester* NY MSA","37955",36559,259,469,668
"213","Rockford* IL MSA","15741",14496,298,530,417
"214","Rocky Mount* NC MSA","5827",5135,562,0,130
"215","Sacramento-Yolo  CA CMSA","305886",304143,254,1064,425
"216","Saginaw-Bay City-Midland*  MI MSA","6071",5239,171,333,328
"217","St. Cloud* MN MSA","8623",8308,0,0,315
"218","St. Joseph* MO MSA","1835",1519,316,0,0
"219","St. Louis  MO-IL MSA","142476",133781,4385,2967,1343
"220","Salinas* CA MSA","25003",24395,0,0,608
"221","Salt Lake City-Ogden  UT MSA","105348",97639,1266,1129,5314
"222","San Angelo* TX MSA","1909",1909,0,0,0
"223","San Antonio* TX MSA","157079",124334,415,5245,27085
"224","San Diego  CA MSA","166676",130554,2435,9442,24245
"225","San Francisco-Oakland-San  Jose  CA CMSA","366259",294557,3377,12782,55543
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","30132",28976,904,252,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","20771",19225,225,852,469
"228","Santa Fe* NM MSA","8750",8479,0,0,271
"229","Sarasota-Bradenton* FL MSA","98766",66076,640,1591,30459
"230","Savannah* GA MSA","18946",15692,537,173,2544
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","7638",7107,48,428,55
"232","Seattle-Tacoma-Bremerton  WA CMSA","357090",274893,5804,6819,69574
"233","Sharon* PA MSA","1602",1352,250,0,0
"234","Sheboygan* WI MSA","717",524,193,0,0
"235","Sherman-Denison* TX MSA","2332",2332,0,0,0
"236","Shreveport-Bossier City* LA  MSA","13834",13834,0,0,0
"237","Sioux City* IA-NE MSA","1263",1263,0,0,0
"238","Sioux Falls* SD MSA","17141",14679,0,0,2462
"239","South Bend* IN MSA","10381",10225,0,0,156
"240","Spokane* WA MSA","21366",19039,653,143,1531
"241","Springfield* IL MSA","6124",5398,726,0,0
"242","Springfield* MO MSA","27903",26730,246,137,790
"243","Springfield* MA MSA","11277",10492,385,400,0
"244","State College* PA MSA","23244",23244,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","1352",1352,0,0,0
"246","Stockton-Lodi* CA MSA","77635",77635,0,0,0
"247","Sumter* SC MSA","3006",2801,205,0,0
"248","Syracuse* NY MSA","12371",10135,130,1616,490
"249","Tallahassee* FL MSA","13406",13129,277,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","210901",166064,9755,872,34210
"251","Terre Haute* IN MSA","2576",2576,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","1954",1954,0,0,0
"253","Toledo* OH MSA","22142",17230,799,708,3405
"254","Topeka* KS MSA","18882",9412,0,0,9470
"255","Tucson* AZ MSA","79053",78854,199,0,0
"256","Tulsa* OK MSA","41724",40891,0,0,833
"257","Tuscaloosa* AL MSA","11013",8149,0,0,2864
"258","Tyler* TX MSA","5663",5293,0,0,370
"259","Utica-Rome* NY MSA","1807",1807,0,0,0
"260","Victoria* TX MSA","3229",3229,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","17800",17421,0,379,0
"262","Waco* TX MSA","8799",5950,1128,225,1496
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","505839",473255,113,291,32180
"264","Waterloo-Cedar Falls* IA MSA","4322",1569,1361,265,1127
"265","Wausau* WI MSA","8293",7681,612,0,0
"266","West Palm Beach-Boca Raton  FL MSA","207732",131312,286,150,75984
"267","Wheeling* WV-OH MSA","139",139,0,0,0
"268","Wichita* KS MSA","23442",22611,481,350,0
"269","Wichita Falls* TX MSA","2197",2097,100,0,0
"270","Wilmington* NC MSA","54591",44230,0,0,10361
"271","Yakima* WA MSA","3403",3270,133,0,0
"272","York* PA MSA","14668",14048,87,0,533
"273","Youngstown-Warren* OH MSA","12112",11647,0,193,272
"274","Yuba City* CA MSA","10341",10341,0,0,0
"275","Yuma* AZ MSA","10526",10526,0,0,0
