"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"127","Johnstown* PA MSA","140",140,0,0,0
"128","Jonesboro* AR MSA","1745",1745,0,0,0
"129","Joplin* MO MSA","1412",1412,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","11762",11762,0,0,0
"131","Kansas City  MO-KS MSA","148415",118215,2902,5564,21734
"132","Killeen-Temple* TX MSA","14874",12407,1212,1255,0
"133","Knoxville* TN MSA","31505",28354,397,273,2481
"134","Kokomo* IN MSA","2467",2047,420,0,0
"135","La Crosse* WI-MN MSA","1512",1512,0,0,0
"136","Lafayette* LA MSA","11063",10973,90,0,0
"137","Lafayette* IN MSA","15422",5485,3034,0,6903
"138","Lake Charles* LA MSA","3934",3934,0,0,0
"139","Lakeland-Winter Haven* FL MSA","38721",38196,0,0,525
"140","Lancaster* PA MSA","16178",14005,0,549,1624
"141","Lansing-East Lansing* MI MSA","10330",10330,0,0,0
"142","Laredo* TX MSA","8112",6902,0,147,1063
"143","Las Cruces* NM MSA","8010",7855,0,155,0
"144","Las Vegas  NV-AZ MSA","181284",167581,185,643,12875
"145","Lawrence* KS MSA","7288",5683,1605,0,0
"146","Lawton* OK MSA","972",972,0,0,0
"147","Lewiston-Auburn* ME MSA","1563",1563,0,0,0
"148","Lexington* KY MSA","20734",19680,120,600,334
"149","Lima* OH MSA","245",245,0,0,0
"150","Lincoln* NE MSA","11248",10166,123,0,959
"151","Little Rock-North Little  Rock* AR MSA","22884",22609,275,0,0
"152","Longview-Marshall* TX MSA","1671",1671,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","738764",637663,2315,5022,93764
"154","Louisville  KY-IN MSA","45855",40544,242,0,5069
"155","Lubbock* TX MSA","12077",11827,250,0,0
"156","Lynchburg* VA MSA","8975",8975,0,0,0
"157","Macon* GA MSA","14227",14067,160,0,0
"158","Madison* WI MSA","31264",24773,900,1317,4274
"159","Mansfield* OH MSA","1164",782,382,0,0
"160","McAllen-Edinburg-Mission*  TX MSA","21411",20401,284,580,146
"161","Medford-Ashland* OR MSA","11341",11341,0,0,0
"162","Melbourne-Titusville-Palm  Bay* FL MSA","52110",44938,0,0,7172
"163","Memphis  TN-AR-MS MSA","81589",81148,441,0,0
"164","Merced* CA MSA","10055",10055,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","174610",121644,1279,2057,49630
"166","Milwaukee-Racine  WI CMSA","52268",44619,2867,1200,3582
"167","Minneapolis-St. Paul  MN-WI  MSA","246359",195919,5372,7661,37407
"168","Missoula* MT MSA","1837",1837,0,0,0
"169","Mobile* AL MSA","32991",32455,0,192,344
"170","Modesto* CA MSA","25610",24441,695,474,0
"171","Monroe* LA MSA","2561",2561,0,0,0
"172","Montgomery* AL MSA","5849",5849,0,0,0
"173","Muncie* IN MSA","2866",2866,0,0,0
"174","Myrtle Beach* SC MSA","25169",15623,0,514,9032
"175","Naples* FL MSA","88807",42139,653,11510,34505
"176","Nashville  TN MSA","90693",85946,1621,245,2881
"177","New London-Norwich* CT-RI MSA","15031",15031,0,0,0
"178","New Orleans* LA MSA","34820",33325,421,267,807
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","488675",339424,29651,32530,87070
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","67203",65546,122,1535,0
"181","Ocala* FL MSA","26300",25860,440,0,0
"182","Odessa-Midland* TX MSA","3480",2782,0,0,698
"183","Oklahoma City* OK MSA","38077",38077,0,0,0
"184","Omaha* NE-IA MSA","28332",23352,138,0,4842
"185","Orlando  FL MSA","215726",165014,393,835,49484
"186","Owensboro* KY MSA","3441",3216,75,150,0
"187","Panama City* FL MSA","15656",14835,821,0,0
"188","Parkersburg-Marietta* WV-OH  MSA","1055",1055,0,0,0
"189","Pensacola* FL MSA","26620",26367,253,0,0
"190","Peoria-Pekin* IL MSA","8048",8048,0,0,0
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","161233",142565,4566,2330,11772
"192","Phoenix-Mesa  AZ MSA","344731",297865,398,2938,43530
"193","Pine Bluff* AR MSA","673",673,0,0,0
"194","Pittsburgh  PA MSA","53592",50431,445,1182,1534
"195","Pittsfield* MA MSA","395",395,0,0,0
"196","Pocatello* ID MSA","888",782,106,0,0
"197","Portland* ME MSA","14277",13527,0,0,750
"198","Portland-Salem  OR-WA CMSA","122078",114955,1340,1560,4223
"199","Providence-Fall River-  Warwick* RI-MA MSA","25231",21684,2049,298,1200
"200","Provo-Orem* UT MSA","19136",18149,273,714,0
"201","Pueblo* CO MSA","4834",4499,108,227,0
"202","Punta Gorda* FL MSA","19808",16769,0,3039,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","148232",125661,800,784,20987
"204","Rapid City* SD MSA","2603",2603,0,0,0
"205","Reading* PA MSA","7593",7227,0,195,171
"206","Redding* CA MSA","8918",8918,0,0,0
"207","Reno* NV MSA","39828",36548,0,119,3161
"208","Richland-Kennewick-Pasco*  WA MSA","9615",9289,0,326,0
"209","Richmond-Petersburg  VA MSA","55105",55105,0,0,0
"210","Roanoke* VA MSA","3862",3862,0,0,0
"211","Rochester* MN MSA","12570",9333,894,642,1701
"212","Rochester* NY MSA","19086",15103,0,0,3983
"213","Rockford* IL MSA","12491",8968,284,1819,1420
"214","Rocky Mount* NC MSA","3449",2460,315,0,674
"215","Sacramento-Yolo  CA CMSA","209775",142272,0,0,67503
"216","Saginaw-Bay City-Midland*  MI MSA","3801",2921,221,332,327
"217","St. Cloud* MN MSA","7880",7232,0,333,315
"218","St. Joseph* MO MSA","635",385,250,0,0
"219","St. Louis  MO-IL MSA","81318",76436,1779,491,2612
"220","Salinas* CA MSA","13920",13920,0,0,0
"221","Salt Lake City-Ogden  UT MSA","72452",60530,835,3739,7348
"222","San Angelo* TX MSA","1685",1685,0,0,0
"223","San Antonio* TX MSA","108663",74374,2407,257,31625
"224","San Diego  CA MSA","171045",149922,2101,14741,4281
"225","San Francisco-Oakland-San  Jose  CA CMSA","297978",230109,3524,1792,62553
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","19698",18799,250,459,190
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","26492",17624,986,5540,2342
"228","Santa Fe* NM MSA","4852",4618,0,0,234
"229","Sarasota-Bradenton* FL MSA","106161",88359,0,3695,14107
"230","Savannah* GA MSA","20913",19518,1273,0,122
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","4020",3820,0,200,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","158190",134935,5503,902,16850
"233","Sharon* PA MSA","1574",1018,180,0,376
"234","Sheboygan* WI MSA","355",355,0,0,0
"235","Sherman-Denison* TX MSA","886",886,0,0,0
"236","Shreveport-Bossier City* LA  MSA","6744",6744,0,0,0
"237","Sioux City* IA-NE MSA","1079",829,250,0,0
"238","Sioux Falls* SD MSA","13752",7203,0,178,6371
"239","South Bend* IN MSA","8040",6970,1070,0,0
"240","Spokane* WA MSA","7913",7328,364,0,221
"241","Springfield* IL MSA","4194",3739,455,0,0
"242","Springfield* MO MSA","16850",16712,0,138,0
"243","Springfield* MA MSA","9775",7970,425,1380,0
"244","State College* PA MSA","2577",2506,0,0,71
"245","Steubenville-Weirton* OH-WV  MSA","587",587,0,0,0
"246","Stockton-Lodi* CA MSA","31651",31651,0,0,0
"247","Sumter* SC MSA","3456",2014,0,0,1442
"248","Syracuse* NY MSA","6945",6520,0,300,125
"249","Tallahassee* FL MSA","18374",15640,0,0,2734
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","190086",145594,1605,2946,39941
"251","Terre Haute* IN MSA","1486",1486,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","762",762,0,0,0
"253","Toledo* OH MSA","17682",16193,1489,0,0
"254","Topeka* KS MSA","11399",11399,0,0,0
"255","Tucson* AZ MSA","64805",61177,423,1049,2156
"256","Tulsa* OK MSA","27212",27212,0,0,0
"257","Tuscaloosa* AL MSA","5002",4745,0,257,0
"258","Tyler* TX MSA","4114",3883,0,0,231
"259","Utica-Rome* NY MSA","1103",1103,0,0,0
"260","Victoria* TX MSA","802",802,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","15980",12796,0,0,3184
"262","Waco* TX MSA","6857",1944,113,300,4500
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","371146",308224,625,671,61626
"264","Waterloo-Cedar Falls* IA MSA","1578",1427,0,0,151
"265","Wausau* WI MSA","1735",1575,160,0,0
"266","West Palm Beach-Boca Raton  FL MSA","111936",77004,495,778,33659
"267","Wheeling* WV-OH MSA","138",138,0,0,0
"268","Wichita* KS MSA","17358",17358,0,0,0
"269","Wichita Falls* TX MSA","1751",1751,0,0,0
"270","Wilmington* NC MSA","28577",20162,0,692,7723
"271","Yakima* WA MSA","2247",2247,0,0,0
"272","York* PA MSA","11524",11524,0,0,0
"273","Youngstown-Warren* OH MSA","8243",6867,320,390,666
"274","Yuba City* CA MSA","6316",6316,0,0,0
"275","Yuma* AZ MSA","7321",7321,0,0,0
