"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"48","Chicago-Gary-Kenosha  IL-IN-  WI CMSA","563196",461826,7401,10708,83261
"49","Chico-Paradise* CA MSA","10181",10181,0,0,0
"50","Cincinnati-Hamilton  OH-KY-  IN CMSA","125363",117811,504,2662,4386
"51","Clarksville-Hopkinsville*  TN-KY MSA","5776",5501,0,275,0
"52","Cleveland-Akron  OH CMSA","175179",166055,820,1307,6997
"53","Colorado Springs* CO MSA","55353",54793,0,140,420
"54","Columbia* MO MSA","10836",9969,867,0,0
"55","Columbia* SC MSA","31466",31096,69,0,301
"56","Columbus* GA-AL MSA","15456",12956,0,0,2500
"57","Columbus  OH MSA","152590",129780,1605,2238,18967
"58","Corpus Christi* TX MSA","5732",5532,200,0,0
"59","Corvallis OR MSA*","4901",4362,162,0,377
"60","Cumberland* MD-WV MSA","1653",1653,0,0,0
"61","Dallas-Fort Worth  TX CMSA","517406",499119,1148,3502,13637
"62","Danville* VA MSA","2772",2772,0,0,0
"63","Davenport-Moline-Rock  Island* IA-IL MSA","9227",9227,0,0,0
"64","Dayton-Springfield* OH MSA","36158",26237,449,380,9092
"65","Daytona Beach* FL MSA","42096",40496,94,0,1506
"66","Decatur* Al MSA","2602",2497,0,0,105
"67","Decatur* IL MSA","1816",1816,0,0,0
"68","Denver-Boulder-Greeley  CO  CMSA","276669",243503,837,1572,30757
"69","Des Moines* IA MSA","40129",36885,1189,1449,606
"70","Detroit-Ann Arbor-Flint  MI  CMSA","343328",315776,3388,6772,17392
"71","Dothan* AL MSA","2423",2303,120,0,0
"72","Dover* DE MSA","7669",7469,0,0,200
"73","Dubuque* IA MSA","2033",2033,0,0,0
"74","Duluth-Superior* MN-WI MSA","6885",5898,92,0,895
"75","Eau Claire* WI MSA","12907",9897,205,2365,440
"76","El Paso* TX MSA","11381",10880,0,501,0
"77","Elkhart-Goshen* IN MSA","10703",10703,0,0,0
"78","Elmira* NY MSA","1171",654,0,94,423
"79","Enid* OK MSA","1747",1681,66,0,0
"80","Erie* PA MSA","4855",4855,0,0,0
"81","Eugene-Springfield* OR MSA","14588",14140,448,0,0
"82","Evansville-Henderson* IN-KY  MSA","12028",11291,312,0,425
"83","Fargo-Moorhead* ND-MN MSA","12553",9553,0,0,3000
"84","Fayetteville* NC MSA","9964",7216,0,0,2748
"85","Fayetteville-Springdale-  Rogers* AR MSA","18541",17052,556,741,192
"86","Flagstaff* AZ-UT MSA","14209",12992,120,0,1097
"87","Florence* AL MSA","1736",1736,0,0,0
"88","Florence* SC MSA","4473",4169,0,0,304
"89","Fort Collins-Loveland* CO MSA","39890",35166,522,1687,2515
"90","Fort Myers-Cape Coral* FL MSA","84856",61013,3034,4905,15904
"91","Fort Pierce-Port St. Lucie*  FL MSA","34969",34537,432,0,0
"92","Fort Smith* AR-OK MSA","5913",5279,634,0,0
"93","Fort Walton Beach* FL MSA","10916",9879,0,0,1037
"94","Fort Wayne* IN MSA","34136",34040,96,0,0
"95","Fresno  CA MSA","40244",40244,0,0,0
"96","Gadsden* AL MSA","1011",1011,0,0,0
"97","Gainesville* FL MSA","15005",14408,0,181,416
"98","Glens Falls* NY MSA","8282",7124,154,0,1004
"99","Goldsboro* NC MSA","3653",3509,0,144,0
"100","Grand Forks* ND-MN MSA","657",657,0,0,0
"101","Grand Junction* CO MSA","12626",12525,101,0,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","72277",68667,756,1518,1336
"103","Great Falls* MT MSA","1148",1039,0,0,109
"104","Green Bay* WI MSA","15693",14028,1150,0,515
"105","Greensboro--Winston-Salem--  High Point  NC MSA","86549",82226,474,197,3652
"106","Greenville* NC MSA","9690",8809,881,0,0
"107","Greenville-Spartanburg-  Anderson* SC MSA","57942",56027,549,0,1366
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","13910",13405,80,425,0
"109","Hartford* CT MSA","39756",39099,90,0,567
"110","Hattiesburg* MS MSA","1170",1040,0,0,130
"111","Hickory-Morganton-Lenoir*  NC MSA","27547",27120,307,120,0
"112","Honolulu  HI MSA","38750",37282,0,0,1468
"113","Houma* LA MSA","6514",6514,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","341909",319628,245,159,21877
"115","Huntington-Ashland* WV-KY-  OH MSA","590",238,0,0,352
"116","Huntsville* AL MSA","5452",5452,0,0,0
"117","Indianapolis  IN MSA","206507",176482,2341,3314,24370
"118","Iowa City* IA MSA","10513",10338,175,0,0
"119","Jackson* MI MSA","1122",1122,0,0,0
"120","Jackson* MS MSA","23460",21353,0,0,2107
"121","Jackson* TN MSA","6254",6254,0,0,0
"122","Jacksonville  FL MSA","140755",95508,260,309,44678
"123","Jacksonville* NC MSA","7631",7150,0,481,0
"124","Jamestown* NY MSA","88",88,0,0,0
"125","Janesville-Beloit* WI MSA","4186",3536,0,225,425
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","11086",10743,0,0,343
"127","Johnstown* PA MSA","1026",1026,0,0,0
"128","Jonesboro* AR MSA","3791",3791,0,0,0
"129","Joplin* MO MSA","1113",1113,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","15701",14621,168,660,252
"131","Kansas City  MO-KS MSA","160828",144917,3665,3293,8953
"132","Killeen-Temple* TX MSA","14468",12815,831,822,0
"133","Knoxville* TN MSA","29962",27166,834,535,1427
"134","Kokomo* IN MSA","5445",4745,400,0,300
"135","La Crosse* WI-MN MSA","4674",3239,754,356,325
"136","Lafayette* LA MSA","12746",12746,0,0,0
"137","Lafayette* IN MSA","11630",8678,90,1370,1492
"138","Lake Charles* LA MSA","8700",8375,325,0,0
"139","Lakeland-Winter Haven* FL MSA","55560",29859,310,103,25288
"140","Lancaster* PA MSA","16415",16195,0,220,0
"141","Lansing-East Lansing* MI MSA","21607",15006,190,0,6411
"142","Laredo* TX MSA","8618",7974,0,0,644
"143","Las Cruces* NM MSA","9282",7764,0,146,1372
"144","Las Vegas  NV-AZ MSA","256797",234710,1143,5652,15292
"145","Lawrence* KS MSA","7036",5872,284,0,880
"146","Lawton* OK MSA","1423",1423,0,0,0
"147","Lewiston-Auburn* ME MSA","1720",1720,0,0,0
"148","Lexington* KY MSA","35095",34531,564,0,0
"149","Lima* OH MSA","1934",1934,0,0,0
"150","Lincoln* NE MSA","15579",14154,230,0,1195
"151","Little Rock-North Little  Rock* AR MSA","30693",29818,50,825,0
"152","Longview-Marshall* TX MSA","1129",1129,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","769111",684609,1867,2302,80333
"154","Louisville  KY-IN MSA","61296",58714,263,98,2221
"155","Lubbock* TX MSA","12743",10635,358,1300,450
"156","Lynchburg* VA MSA","9952",9792,160,0,0
"157","Macon* GA MSA","19641",18091,0,80,1470
"158","Madison* WI MSA","32888",25491,2122,1624,3651
"159","Mansfield* OH MSA","6180",4264,1321,375,220
"160","McAllen-Edinburg-Mission*  TX MSA","26795",25301,431,759,304
"161","Medford-Ashland* OR MSA","16174",14956,419,305,494
"162","Melbourne-Titusville-Palm  Bay* FL MSA","44864",40415,0,0,4449
"163","Memphis  TN-AR-MS MSA","93504",77911,153,3233,12207
"164","Merced* CA MSA","17704",17704,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","205763",153049,1007,4177,47530
"166","Milwaukee-Racine  WI CMSA","87699",71975,3871,2332,9521
"167","Minneapolis-St. Paul  MN-WI  MSA","261084",238128,2964,1276,18716
"168","Missoula* MT MSA","3539",2446,855,0,238
"169","Mobile* AL MSA","66856",36455,0,0,30401
"170","Modesto* CA MSA","31109",29487,446,724,452
"171","Monroe* LA MSA","4105",4105,0,0,0
"172","Montgomery* AL MSA","10271",10100,0,0,171
"173","Muncie* IN MSA","3407",3345,62,0,0
"174","Myrtle Beach* SC MSA","28601",21616,122,434,6429
"175","Naples* FL MSA","75283",61805,1019,5474,6985
"176","Nashville  TN MSA","116071",113887,707,177,1300
"177","New London-Norwich* CT-RI MSA","12282",12113,0,169,0
"178","New Orleans* LA MSA","43711",42833,168,200,510
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","538638",442355,22826,19779,53678
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","77118",75319,122,524,1153
"181","Ocala* FL MSA","21346",21346,0,0,0
"182","Odessa-Midland* TX MSA","2220",2220,0,0,0
"183","Oklahoma City* OK MSA","47716",46981,735,0,0
"184","Omaha* NE-IA MSA","44094",37810,0,208,6076
"185","Orlando  FL MSA","189343",171087,490,960,16806
"186","Owensboro* KY MSA","4249",3913,336,0,0
"187","Panama City* FL MSA","7950",7078,490,382,0
"188","Parkersburg-Marietta* WV-OH  MSA","1757",1757,0,0,0
"189","Pensacola* FL MSA","25045",24604,0,441,0
"190","Peoria-Pekin* IL MSA","12593",10270,647,299,1377
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","223515",192194,1718,3051,26552
"192","Phoenix-Mesa  AZ MSA","503119",477833,2170,3929,19187
"193","Pine Bluff* AR MSA","363",363,0,0,0
"194","Pittsburgh  PA MSA","71913",67349,512,1907,2145
"195","Pittsfield* MA MSA","0",0,0,0,0
"196","Pocatello* ID MSA","1115",1115,0,0,0
"197","Portland* ME MSA","17972",17672,300,0,0
"198","Portland-Salem  OR-WA CMSA","170207",156604,2796,2605,8202
"199","Providence-Fall River-  Warwick* RI-MA MSA","27912",26897,524,291,200
"200","Provo-Orem* UT MSA","41732",37957,1458,682,1635
"201","Pueblo* CO MSA","11005",11005,0,0,0
"202","Punta Gorda* FL MSA","15411",12751,0,427,2233
"203","Raleigh-Durham-Chapel Hill  NC MSA","203627",163358,0,437,39832
"204","Rapid City* SD MSA","4647",4338,0,0,309
"205","Reading* PA MSA","10981",10981,0,0,0
"206","Redding* CA MSA","10739",10739,0,0,0
"207","Reno* NV MSA","26395",26015,91,0,289
"208","Richland-Kennewick-Pasco*  WA MSA","13301",13301,0,0,0
"209","Richmond-Petersburg  VA MSA","63661",63661,0,0,0
"210","Roanoke* VA MSA","7361",6974,121,90,176
"211","Rochester* MN MSA","17968",14872,1334,1095,667
"212","Rochester* NY MSA","32282",30406,0,0,1876
"213","Rockford* IL MSA","13921",13137,166,618,0
"214","Rocky Mount* NC MSA","4348",3831,213,0,304
"215","Sacramento-Yolo  CA CMSA","246043",246043,0,0,0
"216","Saginaw-Bay City-Midland*  MI MSA","6028",5360,340,0,328
"217","St. Cloud* MN MSA","7322",6994,0,0,328
"218","St. Joseph* MO MSA","2092",1729,134,0,229
"219","St. Louis  MO-IL MSA","133703",128002,906,179,4616
"220","Salinas* CA MSA","36880",36569,0,0,311
"221","Salt Lake City-Ogden  UT MSA","94376",84406,2300,6008,1662
"222","San Angelo* TX MSA","2825",2825,0,0,0
"223","San Antonio* TX MSA","114203",96808,612,254,16529
"224","San Diego  CA MSA","208984",194271,1161,245,13307
"225","San Francisco-Oakland-San  Jose  CA CMSA","361744",321335,2171,2316,35922
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","27930",27776,154,0,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","16790",16011,0,208,571
"228","Santa Fe* NM MSA","5884",4692,0,209,983
"229","Sarasota-Bradenton* FL MSA","74799",69857,320,790,3832
"230","Savannah* GA MSA","15604",15420,0,0,184
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","10213",4963,0,250,5000
"232","Seattle-Tacoma-Bremerton  WA CMSA","270984",196419,7104,11552,55909
"233","Sharon* PA MSA","1317",1317,0,0,0
"234","Sheboygan* WI MSA","1250",1250,0,0,0
"235","Sherman-Denison* TX MSA","148",148,0,0,0
"236","Shreveport-Bossier City* LA  MSA","13351",13351,0,0,0
"237","Sioux City* IA-NE MSA","945",945,0,0,0
"238","Sioux Falls* SD MSA","16985",14297,0,1118,1570
"239","South Bend* IN MSA","15360",13590,210,1560,0
"240","Spokane* WA MSA","19124",17658,364,0,1102
"241","Springfield* IL MSA","10423",9981,442,0,0
"242","Springfield* MO MSA","21849",21432,120,130,167
"243","Springfield* MA MSA","9262",8689,94,479,0
"244","State College* PA MSA","3547",3397,150,0,0
"245","Steubenville-Weirton* OH-WV  MSA","515",515,0,0,0
"246","Stockton-Lodi* CA MSA","60488",60488,0,0,0
"247","Sumter* SC MSA","1973",1973,0,0,0
"248","Syracuse* NY MSA","8237",7997,240,0,0
"249","Tallahassee* FL MSA","14333",14088,245,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","148650",113512,2584,2907,29647
"251","Terre Haute* IN MSA","2481",2481,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","5016",1051,0,3965,0
"253","Toledo* OH MSA","24737",16637,200,0,7900
"254","Topeka* KS MSA","11198",10162,0,320,716
"255","Tucson* AZ MSA","87233",78763,362,978,7130
"256","Tulsa* OK MSA","41511",41389,122,0,0
"257","Tuscaloosa* AL MSA","4774",4774,0,0,0
"258","Tyler* TX MSA","5535",5108,0,150,277
"259","Utica-Rome* NY MSA","1324",1324,0,0,0
"260","Victoria* TX MSA","2205",2205,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","20894",20566,328,0,0
"262","Waco* TX MSA","9217",7551,1065,151,450
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","444145",427519,1762,820,14044
"264","Waterloo-Cedar Falls* IA MSA","3905",2945,0,0,960
"265","Wausau* WI MSA","4937",4937,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","114695",85708,100,1100,27787
"267","Wheeling* WV-OH MSA","375",375,0,0,0
"268","Wichita* KS MSA","16845",16845,0,0,0
"269","Wichita Falls* TX MSA","1948",1948,0,0,0
"270","Wilmington* NC MSA","25091",23570,0,740,781
"271","Yakima* WA MSA","4840",3827,418,442,153
"272","York* PA MSA","16583",16298,0,0,285
"273","Youngstown-Warren* OH MSA","15597",14503,430,264,400
"274","Yuba City* CA MSA","2382",2382,0,0,0
"275","Yuma* AZ MSA","14172",9027,0,0,5145
