"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"36","Buffalo-Niagara Falls* NY MSA","20687",18866,150,0,1671
"37","Burlington* VT MSA","5990",5990,0,0,0
"38","Canton-Massillon* OH MSA","13188",12952,236,0,0
"39","Casper* WY MSA","1345",1345,0,0,0
"40","Cedar Rapids* IA MSA","13837",11330,650,1240,617
"41","Champaign-Urbana* IL MSA","13563",4723,0,0,8840
"42","Charleston-North  Charleston* SC MSA","86401",33954,130,0,52317
"43","Charleston* WV MSA","2889",2889,0,0,0
"44","Charlotte-Gastonia-Rock  Hill  NC-SC MSA","147472",126513,819,509,19631
"45","Charlottesville* VA MSA","14562",14562,0,0,0
"46","Chattanooga* TN-GA MSA","18147",17660,40,50,397
"47","Cheyenne* WY MSA","3309",3309,0,0,0
"48","Chicago-Gary-Kenosha  IL-IN-  WI CMSA","484308",425010,4073,10787,44438
"49","Chico-Paradise* CA MSA","13790",13790,0,0,0
"50","Cincinnati-Hamilton  OH-KY-  IN CMSA","100689",83865,423,824,15577
"51","Clarksville-Hopkinsville*  TN-KY MSA","12508",7241,0,284,4983
"52","Cleveland-Akron  OH CMSA","128446",122698,505,1447,3796
"53","Colorado Springs* CO MSA","64095",61411,0,0,2684
"54","Columbia* MO MSA","11172",10702,126,0,344
"55","Columbia* SC MSA","29339",29119,0,0,220
"56","Columbus* GA-AL MSA","10735",8572,0,0,2163
"57","Columbus  OH MSA","118909",97256,401,1525,19727
"58","Corpus Christi* TX MSA","6198",5057,0,511,630
"59","Corvallis OR MSA*","4049",3625,0,0,424
"60","Cumberland* MD-WV MSA","1231",1231,0,0,0
"61","Dallas-Fort Worth  TX CMSA","480814",428191,1613,1823,49187
"62","Danville* VA MSA","3043",2363,440,0,240
"63","Davenport-Moline-Rock  Island* IA-IL MSA","6553",6184,369,0,0
"64","Dayton-Springfield* OH MSA","25156",25038,0,118,0
"65","Daytona Beach* FL MSA","41867",38942,115,0,2810
"66","Decatur* Al MSA","3744",3639,0,0,105
"67","Decatur* IL MSA","1762",1494,268,0,0
"68","Denver-Boulder-Greeley  CO  CMSA","285575",228433,2360,4413,50369
"69","Des Moines* IA MSA","36001",34319,1682,0,0
"70","Detroit-Ann Arbor-Flint  MI  CMSA","291300",261034,2085,7681,20500
"71","Dothan* AL MSA","3203",1768,410,1025,0
"72","Dover* DE MSA","5896",5896,0,0,0
"73","Dubuque* IA MSA","2206",1935,271,0,0
"74","Duluth-Superior* MN-WI MSA","5807",4931,80,0,796
"75","Eau Claire* WI MSA","10238",7498,600,1100,1040
"76","El Paso* TX MSA","15026",12711,774,346,1195
"77","Elkhart-Goshen* IN MSA","7837",7837,0,0,0
"78","Elmira* NY MSA","1201",440,0,0,761
"79","Enid* OK MSA","578",578,0,0,0
"80","Erie* PA MSA","3465",3311,0,154,0
"81","Eugene-Springfield* OR MSA","15063",14443,488,132,0
"82","Evansville-Henderson* IN-KY  MSA","10002",9597,245,160,0
"83","Fargo-Moorhead* ND-MN MSA","12188",7176,160,1372,3480
"84","Fayetteville* NC MSA","5958",5358,0,600,0
"85","Fayetteville-Springdale-  Rogers* AR MSA","13876",12796,324,180,576
"86","Flagstaff* AZ-UT MSA","6966",6966,0,0,0
"87","Florence* AL MSA","1087",1087,0,0,0
"88","Florence* SC MSA","3778",3387,0,0,391
"89","Fort Collins-Loveland* CO MSA","27659",24329,299,264,2767
"90","Fort Myers-Cape Coral* FL MSA","81516",47775,3541,6363,23837
"91","Fort Pierce-Port St. Lucie*  FL MSA","38136",36066,0,0,2070
"92","Fort Smith* AR-OK MSA","4075",3909,166,0,0
"93","Fort Walton Beach* FL MSA","8950",8075,0,102,773
"94","Fort Wayne* IN MSA","35393",31610,2043,400,1340
"95","Fresno  CA MSA","49032",48847,0,185,0
"96","Gadsden* AL MSA","646",646,0,0,0
"97","Gainesville* FL MSA","8904",8405,0,0,499
"98","Glens Falls* NY MSA","5205",4853,154,0,198
"99","Goldsboro* NC MSA","2613",2613,0,0,0
"100","Grand Forks* ND-MN MSA","778",778,0,0,0
"101","Grand Junction* CO MSA","13260",11246,307,1707,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","66568",63438,696,255,2179
"103","Great Falls* MT MSA","410",410,0,0,0
"104","Green Bay* WI MSA","12977",12439,323,0,215
"105","Greensboro--Winston-Salem--  High Point  NC MSA","73193",68430,170,984,3609
"106","Greenville* NC MSA","8361",6400,477,0,1484
"107","Greenville-Spartanburg-  Anderson* SC MSA","41154",40346,65,0,743
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","13502",13285,0,217,0
"109","Hartford* CT MSA","36178",35939,174,0,65
"110","Hattiesburg* MS MSA","891",891,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","14594",14308,0,0,286
"112","Honolulu  HI MSA","15756",15431,0,0,325
"113","Houma* LA MSA","4081",4081,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","318633",264807,0,15201,38625
"115","Huntington-Ashland* WV-KY-  OH MSA","1020",1020,0,0,0
"116","Huntsville* AL MSA","6096",5476,0,0,620
"117","Indianapolis  IN MSA","180007",161480,1590,624,16313
"118","Iowa City* IA MSA","7412",7412,0,0,0
"119","Jackson* MI MSA","1365",1365,0,0,0
"120","Jackson* MS MSA","32320",16782,0,252,15286
"121","Jackson* TN MSA","3482",3482,0,0,0
"122","Jacksonville  FL MSA","65201",63853,723,0,625
"123","Jacksonville* NC MSA","4287",4207,80,0,0
"124","Jamestown* NY MSA","193",193,0,0,0
"125","Janesville-Beloit* WI MSA","2824",1744,330,225,525
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","9139",8809,180,0,150
"127","Johnstown* PA MSA","425",425,0,0,0
"128","Jonesboro* AR MSA","2522",2389,0,133,0
"129","Joplin* MO MSA","853",853,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","12706",11564,0,840,302
"131","Kansas City  MO-KS MSA","107085",95755,2058,6728,2544
"132","Killeen-Temple* TX MSA","10952",10232,150,570,0
"133","Knoxville* TN MSA","29157",25558,607,186,2806
"134","Kokomo* IN MSA","4836",4836,0,0,0
"135","La Crosse* WI-MN MSA","4050",3571,479,0,0
"136","Lafayette* LA MSA","10180",10180,0,0,0
"137","Lafayette* IN MSA","25795",7571,336,0,17888
"138","Lake Charles* LA MSA","7092",6907,185,0,0
"139","Lakeland-Winter Haven* FL MSA","23570",20557,0,400,2613
"140","Lancaster* PA MSA","16496",16258,0,238,0
"141","Lansing-East Lansing* MI MSA","15284",14335,191,0,758
"142","Laredo* TX MSA","7569",6503,0,88,978
"143","Las Cruces* NM MSA","5665",5450,0,0,215
"144","Las Vegas  NV-AZ MSA","220606",199315,575,8735,11981
"145","Lawrence* KS MSA","8168",6074,152,0,1942
"146","Lawton* OK MSA","543",543,0,0,0
"147","Lewiston-Auburn* ME MSA","1341",1341,0,0,0
"148","Lexington* KY MSA","31654",26166,983,1416,3089
"149","Lima* OH MSA","926",926,0,0,0
"150","Lincoln* NE MSA","13096",11724,115,0,1257
"151","Little Rock-North Little  Rock* AR MSA","27488",22621,0,819,4048
"152","Longview-Marshall* TX MSA","1019",1019,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","643481",579423,3449,5958,54651
"154","Louisville  KY-IN MSA","53450",47767,122,0,5561
"155","Lubbock* TX MSA","5895",5645,250,0,0
"156","Lynchburg* VA MSA","13523",13423,0,100,0
"157","Macon* GA MSA","14786",14306,480,0,0
"158","Madison* WI MSA","48886",25611,2108,1213,19954
"159","Mansfield* OH MSA","4260",3560,315,0,385
"160","McAllen-Edinburg-Mission*  TX MSA","22182",20411,607,757,407
"161","Medford-Ashland* OR MSA","11502",10822,186,0,494
"162","Melbourne-Titusville-Palm  Bay* FL MSA","41518",36543,0,623,4352
"163","Memphis  TN-AR-MS MSA","76672",54499,0,0,22173
"164","Merced* CA MSA","9418",9418,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","165294",140902,245,7902,16245
"166","Milwaukee-Racine  WI CMSA","69627",55076,4304,576,9671
"167","Minneapolis-St. Paul  MN-WI  MSA","244080",204263,2338,3911,33568
"168","Missoula* MT MSA","2155",2155,0,0,0
"169","Mobile* AL MSA","26788",26285,0,0,503
"170","Modesto* CA MSA","32954",28964,0,0,3990
"171","Monroe* LA MSA","2859",2859,0,0,0
"172","Montgomery* AL MSA","9025",7507,0,516,1002
"173","Muncie* IN MSA","1677",1677,0,0,0
"174","Myrtle Beach* SC MSA","27063",14763,100,307,11893
"175","Naples* FL MSA","100414",63932,0,7215,29267
"176","Nashville  TN MSA","94107",90969,402,954,1782
"177","New London-Norwich* CT-RI MSA","9361",7638,177,0,1546
"178","New Orleans* LA MSA","38138",32731,325,266,4816
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","551774",370156,24723,20854,136041
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","92130",90965,0,0,1165
"181","Ocala* FL MSA","23863",23863,0,0,0
"182","Odessa-Midland* TX MSA","1882",1882,0,0,0
"183","Oklahoma City* OK MSA","40626",37186,367,0,3073
"184","Omaha* NE-IA MSA","30778",30103,0,0,675
"185","Orlando  FL MSA","210261",144687,256,160,65158
"186","Owensboro* KY MSA","4267",4267,0,0,0
"187","Panama City* FL MSA","9770",9054,462,254,0
"188","Parkersburg-Marietta* WV-OH  MSA","2050",2050,0,0,0
"189","Pensacola* FL MSA","23470",22490,0,140,840
"190","Peoria-Pekin* IL MSA","10779",9972,180,0,627
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","203367",163735,2443,4231,32958
"192","Phoenix-Mesa  AZ MSA","458480",390840,1441,1727,64472
"193","Pine Bluff* AR MSA","666",666,0,0,0
"194","Pittsburgh  PA MSA","57366",52071,247,1024,4024
"195","Pittsfield* MA MSA","0",0,0,0,0
"196","Pocatello* ID MSA","561",341,220,0,0
"197","Portland* ME MSA","14795",14395,0,400,0
"198","Portland-Salem  OR-WA CMSA","167793",138757,3537,1004,24495
"199","Providence-Fall River-  Warwick* RI-MA MSA","22448",21148,467,833,0
"200","Provo-Orem* UT MSA","32143",25944,624,3037,2538
"201","Pueblo* CO MSA","8586",8442,144,0,0
"202","Punta Gorda* FL MSA","15728",14797,0,931,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","153562",136732,1063,2360,13407
"204","Rapid City* SD MSA","3439",3130,0,0,309
"205","Reading* PA MSA","6679",6679,0,0,0
"206","Redding* CA MSA","8171",8171,0,0,0
"207","Reno* NV MSA","46079",45319,0,525,235
"208","Richland-Kennewick-Pasco*  WA MSA","8284",8284,0,0,0
"209","Richmond-Petersburg  VA MSA","57317",50238,1298,3962,1819
"210","Roanoke* VA MSA","4705",4705,0,0,0
"211","Rochester* MN MSA","12250",10086,889,639,636
"212","Rochester* NY MSA","25541",25269,0,0,272
"213","Rockford* IL MSA","11844",10153,376,865,450
"214","Rocky Mount* NC MSA","3708",3337,0,0,371
"215","Sacramento-Yolo  CA CMSA","219891",183352,621,652,35266
"216","Saginaw-Bay City-Midland*  MI MSA","4782",3723,398,333,328
"217","St. Cloud* MN MSA","10680",9208,0,0,1472
"218","St. Joseph* MO MSA","2032",1463,134,161,274
"219","St. Louis  MO-IL MSA","97874",92741,1098,746,3289
"220","Salinas* CA MSA","32623",27571,0,1445,3607
"221","Salt Lake City-Ogden  UT MSA","72342",65518,1866,4307,651
"222","San Angelo* TX MSA","1809",1809,0,0,0
"223","San Antonio* TX MSA","82555",80663,507,0,1385
"224","San Diego  CA MSA","187901",159660,1400,2239,24602
"225","San Francisco-Oakland-San  Jose  CA CMSA","358713",284256,3519,2913,68025
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","19364",18094,0,0,1270
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","20195",20195,0,0,0
"228","Santa Fe* NM MSA","18131",9798,0,0,8333
"229","Sarasota-Bradenton* FL MSA","73772",64905,395,895,7577
"230","Savannah* GA MSA","13640",11416,0,0,2224
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","5801",5253,0,248,300
"232","Seattle-Tacoma-Bremerton  WA CMSA","270464",194182,6076,8693,61513
"233","Sharon* PA MSA","1197",1197,0,0,0
"234","Sheboygan* WI MSA","423",423,0,0,0
"235","Sherman-Denison* TX MSA","648",648,0,0,0
"236","Shreveport-Bossier City* LA  MSA","12348",12348,0,0,0
"237","Sioux City* IA-NE MSA","1038",714,324,0,0
"238","Sioux Falls* SD MSA","24894",15090,173,260,9371
"239","South Bend* IN MSA","13597",8948,267,0,4382
"240","Spokane* WA MSA","20252",14840,0,341,5071
"241","Springfield* IL MSA","6132",5992,140,0,0
"242","Springfield* MO MSA","17763",16416,0,0,1347
"243","Springfield* MA MSA","8529",8169,60,300,0
"244","State College* PA MSA","2576",2576,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","604",604,0,0,0
"246","Stockton-Lodi* CA MSA","59598",59598,0,0,0
"247","Sumter* SC MSA","1999",1837,162,0,0
"248","Syracuse* NY MSA","6829",6829,0,0,0
"249","Tallahassee* FL MSA","15900",11079,0,445,4376
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","213169",104139,2846,224,105960
"251","Terre Haute* IN MSA","1103",1103,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","1612",1612,0,0,0
"253","Toledo* OH MSA","15608",14855,0,153,600
"254","Topeka* KS MSA","8484",7768,0,0,716
"255","Tucson* AZ MSA","81276",81095,181,0,0
"256","Tulsa* OK MSA","30806",30435,0,132,239
"257","Tuscaloosa* AL MSA","5481",4804,0,0,677
"258","Tyler* TX MSA","4747",4227,0,150,370
"259","Utica-Rome* NY MSA","600",600,0,0,0
"260","Victoria* TX MSA","861",861,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","13754",12154,0,0,1600
"262","Waco* TX MSA","4093",4093,0,0,0
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","353707",318449,200,199,34859
"264","Waterloo-Cedar Falls* IA MSA","1892",1738,154,0,0
"265","Wausau* WI MSA","4317",4317,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","106594",79763,140,460,26231
"267","Wheeling* WV-OH MSA","139",139,0,0,0
"268","Wichita* KS MSA","11053",10864,189,0,0
"269","Wichita Falls* TX MSA","1970",1684,0,0,286
"270","Wilmington* NC MSA","18849",17642,0,0,1207
"271","Yakima* WA MSA","5319",4535,241,543,0
"272","York* PA MSA","12001",10881,240,400,480
"273","Youngstown-Warren* OH MSA","63347",61987,392,968,0
"274","Yuba City* CA MSA","3481",3481,0,0,0
"275","Yuma* AZ MSA","6179",6179,0,0,0
