"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"42","Charleston-North  Charleston* SC MSA","57349",49385,476,601,6887
"43","Charleston* WV MSA","4006",3884,122,0,0
"44","Charlotte-Gastonia-Rock  Hill  NC-SC MSA","180673",135433,1209,1082,42949
"45","Charlottesville* VA MSA","14635",14116,519,0,0
"46","Chattanooga* TN-GA MSA","18992",18594,0,150,248
"47","Cheyenne* WY MSA","2663",2663,0,0,0
"48","Chicago-Gary-Kenosha  IL-IN-  WI CMSA","521886",462615,4770,14931,39570
"49","Chico-Paradise* CA MSA","21230",9436,0,0,11794
"50","Cincinnati-Hamilton  OH-KY-  IN CMSA","120261",101071,87,1506,17597
"51","Clarksville-Hopkinsville*  TN-KY MSA","8976",8215,0,761,0
"52","Cleveland-Akron  OH CMSA","158735",145961,2378,5064,5332
"53","Colorado Springs* CO MSA","94480",58994,140,0,35346
"54","Columbia* MO MSA","10799",10548,251,0,0
"55","Columbia* SC MSA","40772",33989,0,0,6783
"56","Columbus* GA-AL MSA","23316",11936,0,0,11380
"57","Columbus  OH MSA","134463",113413,1063,2825,17162
"58","Corpus Christi* TX MSA","5151",5151,0,0,0
"59","Corvallis OR MSA*","4587",4069,0,0,518
"60","Cumberland* MD-WV MSA","1248",1248,0,0,0
"61","Dallas-Fort Worth  TX CMSA","492741",466802,947,1400,23592
"62","Danville* VA MSA","2325",2325,0,0,0
"63","Davenport-Moline-Rock  Island* IA-IL MSA","7200",6350,0,0,850
"64","Dayton-Springfield* OH MSA","26452",24138,132,2182,0
"65","Daytona Beach* FL MSA","43973",42647,0,394,932
"66","Decatur* Al MSA","4195",4090,0,0,105
"67","Decatur* IL MSA","1680",1440,240,0,0
"68","Denver-Boulder-Greeley  CO  CMSA","368941",257508,3117,5558,102758
"69","Des Moines* IA MSA","30290",26915,314,600,2461
"70","Detroit-Ann Arbor-Flint  MI  CMSA","350207",301906,4770,7603,35928
"71","Dothan* AL MSA","1693",1693,0,0,0
"72","Dover* DE MSA","6954",6954,0,0,0
"73","Dubuque* IA MSA","2437",2437,0,0,0
"74","Duluth-Superior* MN-WI MSA","8905",7739,221,0,945
"75","Eau Claire* WI MSA","10544",9754,190,600,0
"76","El Paso* TX MSA","14575",14575,0,0,0
"77","Elkhart-Goshen* IN MSA","16850",10223,300,0,6327
"78","Elmira* NY MSA","1154",562,0,0,592
"79","Enid* OK MSA","585",585,0,0,0
"80","Erie* PA MSA","3365",2847,118,0,400
"81","Eugene-Springfield* OR MSA","15870",14003,1198,669,0
"82","Evansville-Henderson* IN-KY  MSA","11593",10816,488,0,289
"83","Fargo-Moorhead* ND-MN MSA","7375",6075,150,0,1150
"84","Fayetteville* NC MSA","9936",7190,0,0,2746
"85","Fayetteville-Springdale-  Rogers* AR MSA","17660",17027,544,89,0
"86","Flagstaff* AZ-UT MSA","6542",6347,195,0,0
"87","Florence* AL MSA","1198",1198,0,0,0
"88","Florence* SC MSA","4299",3995,0,0,304
"89","Fort Collins-Loveland* CO MSA","36423",33110,0,968,2345
"90","Fort Myers-Cape Coral* FL MSA","88285",67282,3173,4415,13415
"91","Fort Pierce-Port St. Lucie*  FL MSA","44485",35901,5450,2403,731
"92","Fort Smith* AR-OK MSA","4083",3642,441,0,0
"93","Fort Walton Beach* FL MSA","14190",10480,28,102,3580
"94","Fort Wayne* IN MSA","28993",28828,165,0,0
"95","Fresno  CA MSA","61278",57434,219,3625,0
"96","Gadsden* AL MSA","1176",1176,0,0,0
"97","Gainesville* FL MSA","13770",10495,0,0,3275
"98","Glens Falls* NY MSA","4327",4173,154,0,0
"99","Goldsboro* NC MSA","2916",2916,0,0,0
"100","Grand Forks* ND-MN MSA","382",382,0,0,0
"101","Grand Junction* CO MSA","12123",11601,310,212,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","81138",74174,179,632,6153
"103","Great Falls* MT MSA","1039",1039,0,0,0
"104","Green Bay* WI MSA","14031",12261,1155,0,615
"105","Greensboro--Winston-Salem--  High Point  NC MSA","84430",81433,140,432,2425
"106","Greenville* NC MSA","9597",5458,152,0,3987
"107","Greenville-Spartanburg-  Anderson* SC MSA","56708",55556,320,375,457
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","14923",14463,0,0,460
"109","Hartford* CT MSA","34975",33586,100,830,459
"110","Hattiesburg* MS MSA","1089",1040,49,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","21671",21281,192,0,198
"112","Honolulu  HI MSA","28234",28234,0,0,0
"113","Houma* LA MSA","5813",5813,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","337237",321239,490,7821,7687
"115","Huntington-Ashland* WV-KY-  OH MSA","1833",1833,0,0,0
"116","Huntsville* AL MSA","5834",5834,0,0,0
"117","Indianapolis  IN MSA","204154",184168,3343,1249,15394
"118","Iowa City* IA MSA","5591",5034,245,312,0
"119","Jackson* MI MSA","682",682,0,0,0
"120","Jackson* MS MSA","22602",19869,0,0,2733
"121","Jackson* TN MSA","5223",5223,0,0,0
"122","Jacksonville  FL MSA","104509",86452,612,0,17445
"123","Jacksonville* NC MSA","6712",4410,57,0,2245
"124","Jamestown* NY MSA","88",88,0,0,0
"125","Janesville-Beloit* WI MSA","3881",2574,832,300,175
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","9038",8840,0,0,198
"127","Johnstown* PA MSA","755",755,0,0,0
"128","Jonesboro* AR MSA","2165",2165,0,0,0
"129","Joplin* MO MSA","2102",2102,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","13845",13333,210,0,302
"131","Kansas City  MO-KS MSA","120912",112803,3859,804,3446
"132","Killeen-Temple* TX MSA","12235",10436,395,1404,0
"133","Knoxville* TN MSA","26217",24719,118,186,1194
"134","Kokomo* IN MSA","4652",4208,444,0,0
"135","La Crosse* WI-MN MSA","3578",3378,200,0,0
"136","Lafayette* LA MSA","9211",9211,0,0,0
"137","Lafayette* IN MSA","11793",10483,745,212,353
"138","Lake Charles* LA MSA","6896",6829,67,0,0
"139","Lakeland-Winter Haven* FL MSA","46055",44096,1959,0,0
"140","Lancaster* PA MSA","18918",15333,0,1791,1794
"141","Lansing-East Lansing* MI MSA","13718",13153,232,0,333
"142","Laredo* TX MSA","8155",7544,0,0,611
"143","Las Cruces* NM MSA","8860",8559,0,0,301
"144","Las Vegas  NV-AZ MSA","290245",275017,573,1090,13565
"145","Lawrence* KS MSA","8618",5635,2235,748,0
"146","Lawton* OK MSA","1237",1237,0,0,0
"147","Lewiston-Auburn* ME MSA","1741",1561,180,0,0
"148","Lexington* KY MSA","12999",12397,212,0,390
"149","Lima* OH MSA","712",712,0,0,0
"150","Lincoln* NE MSA","14761",13420,115,0,1226
"151","Little Rock-North Little  Rock* AR MSA","31431",27203,528,3700,0
"152","Longview-Marshall* TX MSA","3302",3302,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","722373",618081,5365,4163,94764
"154","Louisville  KY-IN MSA","68143",60302,228,254,7359
"155","Lubbock* TX MSA","8958",8894,64,0,0
"156","Lynchburg* VA MSA","10589",10589,0,0,0
"157","Macon* GA MSA","13681",13681,0,0,0
"158","Madison* WI MSA","34981",25255,2142,2881,4703
"159","Mansfield* OH MSA","6269",5359,230,263,417
"160","McAllen-Edinburg-Mission*  TX MSA","26675",24991,391,917,376
"161","Medford-Ashland* OR MSA","16507",14338,395,1280,494
"162","Melbourne-Titusville-Palm  Bay* FL MSA","47297",40291,0,291,6715
"163","Memphis  TN-AR-MS MSA","65852",65592,0,0,260
"164","Merced* CA MSA","28871",25742,0,3129,0
"165","Miami-Fort Lauderdale  FL  CMSA","218055",162170,1433,206,54246
"166","Milwaukee-Racine  WI CMSA","85159",67982,5823,635,10719
"167","Minneapolis-St. Paul  MN-WI  MSA","291893",243587,3857,3910,40539
"168","Missoula* MT MSA","4803",2985,0,0,1818
"169","Mobile* AL MSA","33054",32389,0,0,665
"170","Modesto* CA MSA","37065",36836,0,0,229
"171","Monroe* LA MSA","3704",3704,0,0,0
"172","Montgomery* AL MSA","9368",8416,0,344,608
"173","Muncie* IN MSA","3014",3014,0,0,0
"174","Myrtle Beach* SC MSA","28768",20227,0,921,7620
"175","Naples* FL MSA","154248",61798,1309,5245,85896
"176","Nashville  TN MSA","117959",112129,756,0,5074
"177","New London-Norwich* CT-RI MSA","8822",8653,0,169,0
"178","New Orleans* LA MSA","35343",34107,200,475,561
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","490001",374383,31913,15987,67718
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","66929",65499,0,0,1430
"181","Ocala* FL MSA","20525",20313,70,142,0
"182","Odessa-Midland* TX MSA","1988",1988,0,0,0
"183","Oklahoma City* OK MSA","43294",43294,0,0,0
"184","Omaha* NE-IA MSA","40359",35574,260,450,4075
"185","Orlando  FL MSA","211698",176049,169,783,34697
"186","Owensboro* KY MSA","6429",6429,0,0,0
"187","Panama City* FL MSA","7319",6707,612,0,0
"188","Parkersburg-Marietta* WV-OH  MSA","1964",1964,0,0,0
"189","Pensacola* FL MSA","24398",24338,60,0,0
"190","Peoria-Pekin* IL MSA","14189",9873,180,736,3400
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","215527",188440,3633,4206,19248
"192","Phoenix-Mesa  AZ MSA","463532",402218,825,6586,53903
"193","Pine Bluff* AR MSA","1051",1003,48,0,0
"194","Pittsburgh  PA MSA","70207",63924,276,2114,3893
"195","Pittsfield* MA MSA","0",0,0,0,0
"196","Pocatello* ID MSA","691",691,0,0,0
"197","Portland* ME MSA","12618",12518,100,0,0
"198","Portland-Salem  OR-WA CMSA","169575",157696,1165,1646,9068
"199","Providence-Fall River-  Warwick* RI-MA MSA","26924",24822,2102,0,0
"200","Provo-Orem* UT MSA","34076",31901,501,1064,610
"201","Pueblo* CO MSA","9411",9220,191,0,0
"202","Punta Gorda* FL MSA","14916",11115,0,2820,981
"203","Raleigh-Durham-Chapel Hill  NC MSA","185864",167047,248,764,17805
"204","Rapid City* SD MSA","4080",3771,0,0,309
"205","Reading* PA MSA","10221",9981,240,0,0
"206","Redding* CA MSA","11811",11554,0,257,0
"207","Reno* NV MSA","41318",34550,0,255,6513
"208","Richland-Kennewick-Pasco*  WA MSA","10441",10441,0,0,0
"209","Richmond-Petersburg  VA MSA","57794",57794,0,0,0
"210","Roanoke* VA MSA","6883",6673,210,0,0
"211","Rochester* MN MSA","14325",11260,1334,1095,636
"212","Rochester* NY MSA","30043",27601,0,293,2149
"213","Rockford* IL MSA","14638",13409,0,494,735
"214","Rocky Mount* NC MSA","3893",3623,0,0,270
"215","Sacramento-Yolo  CA CMSA","239118",222301,0,0,16817
"216","Saginaw-Bay City-Midland*  MI MSA","5741",4969,111,333,328
"217","St. Cloud* MN MSA","8336",8336,0,0,0
"218","St. Joseph* MO MSA","2139",1596,269,0,274
"219","St. Louis  MO-IL MSA","128113",119558,1707,1591,5257
"220","Salinas* CA MSA","48181",48181,0,0,0
"221","Salt Lake City-Ogden  UT MSA","104843",79857,1313,1799,21874
"222","San Angelo* TX MSA","3086",2884,202,0,0
"223","San Antonio* TX MSA","106915",92371,367,1018,13159
"224","San Diego  CA MSA","183910",150815,723,18590,13782
"225","San Francisco-Oakland-San  Jose  CA CMSA","436173",296451,2556,15868,121298
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","27590",25851,0,320,1419
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","7087",6434,223,0,430
"228","Santa Fe* NM MSA","7748",5806,0,209,1733
"229","Sarasota-Bradenton* FL MSA","73779",70641,211,1322,1605
"230","Savannah* GA MSA","18873",18689,0,0,184
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","5429",5429,0,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","288969",215607,10551,10336,52475
"233","Sharon* PA MSA","1000",1000,0,0,0
"234","Sheboygan* WI MSA","717",717,0,0,0
"235","Sherman-Denison* TX MSA","562",462,100,0,0
"236","Shreveport-Bossier City* LA  MSA","9875",9393,0,482,0
"237","Sioux City* IA-NE MSA","2156",2156,0,0,0
"238","Sioux Falls* SD MSA","17690",15102,173,235,2180
"239","South Bend* IN MSA","27319",14089,0,0,13230
"240","Spokane* WA MSA","26644",12738,457,0,13449
"241","Springfield* IL MSA","8125",6751,1374,0,0
"242","Springfield* MO MSA","21546",19521,1927,98,0
"243","Springfield* MA MSA","8712",8472,240,0,0
"244","State College* PA MSA","5196",4049,0,980,167
"245","Steubenville-Weirton* OH-WV  MSA","796",650,0,146,0
"246","Stockton-Lodi* CA MSA","71515",71394,121,0,0
"247","Sumter* SC MSA","2289",2127,162,0,0
"248","Syracuse* NY MSA","7038",6918,120,0,0
"249","Tallahassee* FL MSA","14641",13146,245,0,1250
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","141124",137153,1918,648,1405
"251","Terre Haute* IN MSA","2205",2205,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","1768",1490,0,0,278
"253","Toledo* OH MSA","17934",15923,1345,0,666
"254","Topeka* KS MSA","8172",7456,0,0,716
"255","Tucson* AZ MSA","74534",69701,776,487,3570
"256","Tulsa* OK MSA","46247",34960,0,268,11019
"257","Tuscaloosa* AL MSA","5238",5238,0,0,0
"258","Tyler* TX MSA","5162",4931,0,0,231
"259","Utica-Rome* NY MSA","1212",1212,0,0,0
"260","Victoria* TX MSA","1399",1399,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","14800",11395,519,2886,0
"262","Waco* TX MSA","5274",5001,108,165,0
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","420311",387507,245,962,31597
"264","Waterloo-Cedar Falls* IA MSA","5569",3574,0,0,1995
"265","Wausau* WI MSA","5440",5145,295,0,0
"266","West Palm Beach-Boca Raton  FL MSA","109270",84761,0,701,23808
"267","Wheeling* WV-OH MSA","139",139,0,0,0
"268","Wichita* KS MSA","15099",15099,0,0,0
"269","Wichita Falls* TX MSA","2121",2121,0,0,0
"270","Wilmington* NC MSA","24483",23398,337,0,748
"271","Yakima* WA MSA","5565",4307,562,0,696
"272","York* PA MSA","11986",11866,120,0,0
"273","Youngstown-Warren* OH MSA","13933",13013,920,0,0
"274","Yuba City* CA MSA","6865",6865,0,0,0
"275","Yuma* AZ MSA","9200",9200,0,0,0
