"fips_st","fips_puma","per_owner","max_hpi","time","change","state","city"
37,904,"50.9433962264151","184.31","2009","0","NC-SC","Charlotte-Gastonia-Concord"
37,905,"76.3371150729335","184.31","2009","0","NC-SC","Charlotte-Gastonia-Concord"
37,1000,"83.1242873432155","184.31","2009","0","NC-SC","Charlotte-Gastonia-Concord"
37,1100,"77.7339901477832",NA,NA,NA,"NC-SC","Charlotte-Gastonia-Concord"
37,1200,"77.2329246935201",NA,NA,NA,NA,NA
37,1300,"76.8835616438356","184.31","2009","0","NC-SC","Charlotte-Gastonia-Concord"
37,1400,"86.6141732283465","184.31","2009","0","NC-SC","Charlotte-Gastonia-Concord"
37,1500,"78.2608695652174",NA,NA,NA,NA,NA
37,1601,"51.8248175182482","158.68","2009.25","-2.04000000000002","NC","Greensboro-High Point"
37,1602,"65.2416356877323","158.68","2009.25","-2.04000000000002","NC","Greensboro-High Point"
37,1700,"77.4774774774775","158.68","2009.25","-2.04000000000002","NC","Greensboro-High Point"
37,1800,"62.864077669903","159.2","2008.25","-2","NC","Winston-Salem"
37,1900,"86.2876254180602","159.2","2008.25","-2","NC","Winston-Salem"
37,2000,"78.2846715328467","158.68","2009.25","-2.04000000000002","NC","Greensboro-High Point"
37,2100,"83.5443037974684","159.2","2008.25","-2","NC","Winston-Salem"
37,2200,"80.794701986755",NA,NA,NA,NA,NA
37,2300,"75.1361161524501","153.81","2009.25","-5.86000000000001","NC","Burlington"
37,2400,"76",NA,NA,NA,"NC","Durham-Chapel Hill"
37,2500,"79.2156862745098",NA,NA,NA,NA,NA
37,2601,"51.4629948364888","172.41","2009","0","NC","Raleigh-Cary"
37,2602,"66.2686567164179","172.41","2009","0","NC","Raleigh-Cary"
37,2701,"72.3320158102767","172.41","2009","0","NC","Raleigh-Cary"
37,2702,"84.026622296173","172.41","2009","0","NC","Raleigh-Cary"
37,2703,"83.801652892562","172.41","2009","0","NC","Raleigh-Cary"
37,2801,"56.6147859922179","179.31","2009","0","NC","Durham-Chapel Hill"
37,2802,"67.7927927927928","179.31","2009","0","NC","Durham-Chapel Hill"
37,2900,"72.3951285520974","179.31","2009","0","NC","Durham-Chapel Hill"
37,3000,"76.9028871391076","172.41","2009","0","NC","Raleigh-Cary"
37,3100,"72.7678571428571",NA,NA,NA,NA,NA
37,3200,"74.9690210656753",NA,NA,NA,NA,NA
37,3300,"76.4966740576497",NA,NA,NA,NA,NA
37,3400,"68.4121621621622","158.05","2009.25","-5.39000000000001","NC","Rocky Mount"
37,3500,"67.1353251318102",NA,NA,NA,NA,NA
37,3600,"60.587002096436","155.14","2008.75","-1.51999999999998","NC","Fayetteville"
37,3700,"68.8311688311688","155.14","2008.75","-1.51999999999998","NC","Fayetteville"
37,3800,"71.9257540603248",NA,NA,NA,NA,NA
37,3900,"78.0691299165673",NA,NA,NA,"NC","Fayetteville"
37,4000,"73.092698933552","242.75","2008.25","-9.71","NC","Wilmington"
37,4100,"77.007874015748",NA,NA,NA,"NC","Wilmington"
37,4200,"64.7163120567376","220.61","2009.25","-6.01000000000002","NC","Jacksonville"
37,4300,"66.0399529964747","162.82","2008.5","-4.50999999999999","NC","Goldsboro"
37,4400,"70.5785123966942",NA,NA,NA,"NC","Greenville"
37,4500,"74.1935483870968",NA,NA,NA,NA,NA
37,4600,"65.7986111111111","164","2009.25","-2.00999999999999","NC","Greenville"
37,4700,"76.2773722627737",NA,NA,NA,NA,NA
37,4800,"78.8709677419355",NA,NA,NA,NA,NA
38,100,"81.7658349328215",NA,NA,NA,"ND","Bismarck"
38,200,"78.834720570749",NA,NA,NA,"ND","Bismarck"
38,300,"79.3046357615894",NA,NA,NA,NA,NA
38,400,"67.1018276762402","183.21","2009","0","ND-MN","Fargo"
38,500,"75.8542141230068",NA,NA,NA,"ND-MN","Grand Forks"
39,100,"82.8209764918626",NA,NA,NA,NA,NA
39,201,"83.6134453781513","163.24","2005.75","-11.6700000000000","OH","Toledo"
39,202,"78.066378066378","163.24","2005.75","-11.6700000000000","OH","Toledo"
39,301,"62.3684210526316","163.24","2005.75","-11.6700000000000","OH","Toledo"
39,302,"74.3467933491686","163.24","2005.75","-11.6700000000000","OH","Toledo"
39,303,"55.3008595988539","163.24","2005.75","-11.6700000000000","OH","Toledo"
39,400,"80.8962264150943",NA,NA,NA,NA,NA
39,501,"70.5882352941177","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,502,"88.062015503876","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,601,"84.2003853564547","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,602,"69.258589511754","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,603,"69.3467336683417","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,604,"79.5228628230616","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,605,"89.0310786106033","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,606,"50.6887052341598","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,607,"45.8823529411765","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,608,"57.9326923076923","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,609,"71.6483516483516","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,610,"66.9950738916256","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,611,"72.7959697732997","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,612,"83.089770354906","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,701,"78.619153674833","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,702,"84.2592592592593","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,703,"88.3177570093458","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,800,"76.7386091127098",NA,NA,NA,NA,NA
39,901,"85.1666666666667","155.77","2008.25","-2.68000000000001","OH-PA","Youngstown-Warren-Boardman"
39,902,"75.7828810020877","155.77","2008.25","-2.68000000000001","OH-PA","Youngstown-Warren-Boardman"
39,903,"71.5846994535519","155.77","2008.25","-2.68000000000001","OH-PA","Youngstown-Warren-Boardman"
39,904,"80.8602150537634","155.77","2008.25","-2.68000000000001","OH-PA","Youngstown-Warren-Boardman"
39,1000,"74.6753246753247","154.5","2006.25","-8.56","OH","Akron"
39,1101,"88.5393258426966","154.5","2006.25","-8.56","OH","Akron"
39,1102,"77.9166666666667","154.5","2006.25","-8.56","OH","Akron"
39,1103,"82.1510297482838","154.5","2006.25","-8.56","OH","Akron"
39,1201,"65.1351351351351","154.5","2006.25","-8.56","OH","Akron"
39,1202,"63.5658914728682","154.5","2006.25","-8.56","OH","Akron"
39,1300,"87.6543209876543","151.57","2006.25","-9.03","OH","Cleveland-Elyria-Mentor"
39,1400,"80.0376647834275",NA,NA,NA,NA,NA
39,1500,"80.3341902313625",NA,NA,NA,NA,NA
39,1600,"84.765625",NA,NA,NA,NA,NA
39,1700,"81.2587412587413",NA,NA,NA,"OH","Lima"
39,1800,"77.5280898876404",NA,NA,NA,NA,NA
39,1900,"78.3333333333333",NA,NA,NA,NA,NA
39,2000,"78.6","163.35","2006","-13.34","OH","Mansfield"
39,2100,"80.2946593001842",NA,NA,NA,NA,NA
39,2201,"80.1369863013699","156.46","2008.25","-5.37","OH","Canton-Massillon"
39,2202,"71.6390423572744","156.46","2008.25","-5.37","OH","Canton-Massillon"
39,2203,"78.5046728971963","156.46","2008.25","-5.37","OH","Canton-Massillon"
39,2300,"79.317697228145",NA,NA,NA,NA,NA
39,2400,"75","182.79529","2008.5","-9.51231","WV-OH","Weirton-Steubenville"
39,2500,"78.0876494023904",NA,NA,NA,NA,NA
39,2600,"80.1470588235294",NA,NA,NA,NA,NA
39,2700,"86.687306501548","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,2800,"78.7545787545788","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,2900,"79.2127921279213",NA,NA,NA,"OH","Dayton"
39,3001,"78.4782608695652","142.249","2008.22075","-2.40025000000000","OH","Dayton"
39,3002,"74.3464052287582","152.82","2007.5","-2.16000000000000","OH","Springfield"
39,3101,"71.9424460431655","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3102,"70.6477732793522","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3103,"68","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3104,"67.003367003367","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3105,"50.8571428571429","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3106,"50.379746835443","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3107,"53.7530266343826","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3108,"75.3346080305927","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3109,"71.1670480549199","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3200,"79.6638655462185","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3300,"81.5275310834813","158.71","2008.25","-2.30000000000001","OH","Columbus"
39,3400,"75.7417102966841",NA,NA,NA,NA,NA
39,3500,"77.1484375",NA,NA,NA,"WV-OH","Parkersburg-Marietta-Vienna"
39,3600,"72.6480836236934",NA,NA,NA,NA,NA
39,3700,"73.8805970149254",NA,NA,NA,NA,NA
39,3800,"74.7148288973384",NA,NA,NA,NA,NA
39,3900,"75.3646677471637","141.82","2008.25","-2.41000000000000","OH","Dayton"
39,4000,"59.4843462246777","141.82","2008.25","-2.41000000000000","OH","Dayton"
39,4101,"75.3218884120172","141.82","2008.25","-2.41000000000000","OH","Dayton"
39,4102,"75.6989247311828","141.82","2008.25","-2.41000000000000","OH","Dayton"
39,4103,"74.4976816074189","141.82","2008.25","-2.41000000000000","OH","Dayton"
39,4200,"83.853459972863","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4301,"76.3636363636364","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4302,"77.9685264663805","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4401,"87.3205741626794","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4402,"82.0689655172414","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4403,"71.4285714285714","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4404,"82.6086956521739","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4501,"49.0956072351421","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4502,"60.05291005291","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4503,"34.4444444444444","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4601,"79.328165374677","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4602,"77.988614800759","160.09","2008.25","-2.97","OH-KY-IN","Cincinnati-Middletown"
39,4700,"71.6247139588101",NA,NA,NA,NA,NA
39,4800,"77.6876267748479",NA,NA,NA,"WV-KY-OH","Huntington-Ashland"
40,100,"82.3871906841339",NA,NA,NA,NA,NA
40,200,"78.69918699187",NA,NA,NA,NA,NA
40,300,"75.1491053677932",NA,NA,NA,NA,NA
40,400,"73.6621196222455",NA,NA,NA,NA,NA
40,500,"77.027027027027",NA,NA,NA,NA,NA
40,600,"78.4191829484902",NA,NA,NA,NA,NA
40,700,"77.7905638665132",NA,NA,NA,"AR-OK","Fort Smith"
40,800,"78.6387434554974",NA,NA,NA,"AR-OK","Fort Smith"
40,900,"80.2507836990596",NA,NA,NA,NA,NA
40,1000,"82.9659318637275","174","2009.25","-3.55000000000001","OK","Tulsa"
40,1100,"62.0272314674735","174","2009.25","-3.55000000000001","OK","Tulsa"
40,1200,"83.3841463414634","174","2009.25","-3.55000000000001","OK","Tulsa"
40,1301,"64.7830474268416","180.26","2009.25","-2.50999999999999","OK","Oklahoma City"
40,1302,"70.6632653061224",NA,NA,NA,"OK","Oklahoma City"
40,1400,"75.8741258741259","180.26","2009.25","-2.50999999999999","OK","Oklahoma City"
40,1500,"72.1062618595825","180.26","2009.25","-2.50999999999999","OK","Oklahoma City"
40,1600,"82.7922077922078",NA,NA,NA,"OK","Oklahoma City"
40,1700,"79.8623063683305","180.26","2009.25","-2.50999999999999","OK","Oklahoma City"
41,100,"75.7396449704142",NA,NA,NA,NA,NA
41,200,"75.8503401360544",NA,NA,NA,NA,NA
41,300,"72.875226039783",NA,NA,NA,NA,NA
41,400,"75.3937007874016","298.01","2007.25","-54.13","OR","Bend"
41,500,"76.078431372549",NA,NA,NA,NA,NA
41,600,"67.8484107579462",NA,NA,NA,NA,NA
41,701,"79.6264855687606","223.15","2008","-8.12","OR","Eugene-Springfield"
41,702,"61.7940199335548","223.15","2008","-8.12","OR","Eugene-Springfield"
41,800,"75.7267441860465",NA,NA,NA,NA,NA
41,900,"71.5019255455712","277.26","2006.5","-39.91","OR","Medford"
41,1000,"77.639751552795",NA,NA,NA,NA,NA
41,1101,"63.9931740614334","216.34","2008.25","-5.38","OR","Salem"
41,1102,"77.5092936802974","216.34","2008.25","-5.38","OR","Salem"
41,1200,"76.2057877813505","233.06146","2008.10575","-9.28051999999999","OR-WA","Portland-Vancouver-Beaverton"
41,1301,"71.1392405063291","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1302,"63.5514018691589","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1303,"64.4607843137255","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1304,"56.9090909090909","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1305,"58.4313725490196","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1306,"64.8456057007126","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1307,"88.7139107611549","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1308,"66.5961945031712","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1309,"76.6816143497758","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1310,"71.3080168776371","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1311,"69.8729582577133","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1312,"73.1808731808732","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
41,1313,"65.6330749354005","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
42,100,"60.8433734939759","152.58","2009.25","-3.54000000000002","PA","Erie"
42,200,"81.3922356091031","152.58","2009.25","-3.54000000000002","PA","Erie"
42,300,"84.0840840840841",NA,NA,NA,NA,NA
42,400,"81.0185185185185",NA,NA,NA,NA,NA
42,500,"79.3253536452666",NA,NA,NA,NA,NA
42,600,"82.9545454545455",NA,NA,NA,NA,NA
42,700,"83.6565096952909",NA,NA,NA,NA,NA
42,801,"62.0418848167539","188.88","2009.25","-0.469999999999999","PA","Scranton-Wilkes-Barre"
42,802,"82.0181112548512","188.88","2009.25","-0.469999999999999","PA","Scranton-Wilkes-Barre"
42,901,"67.4418604651163","188.88","2009.25","-0.469999999999999","PA","Scranton-Wilkes-Barre"
42,902,"83.7259100642398","188.88","2009.25","-0.469999999999999","PA","Scranton-Wilkes-Barre"
42,903,"83.257403189066",NA,NA,NA,NA,NA
42,1000,"80.952380952381","173.37","2009","0","PA","Williamsport"
42,1100,"81.303602058319",NA,NA,NA,NA,NA
42,1200,"77.5473399458972",NA,NA,NA,NA,NA
42,1300,"73.4767025089606","195.93","2009","0","PA","State College"
42,1400,"82.2143698468787",NA,NA,NA,NA,NA
42,1500,"81.8908122503329",NA,NA,NA,NA,NA
42,1600,"82.185628742515","155.77","2008.25","-2.68000000000001","OH-PA","Youngstown-Warren-Boardman"
42,1701,"48.9855072463768","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1702,"51.5923566878981","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1703,"69.5863746958638","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1801,"86.0576923076923","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1802,"74.5192307692308","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1803,"79.0224032586558","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1804,"70.3976435935199","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1805,"77.1144278606965","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1806,"83.59375","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1807,"73.9823008849557","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,1900,"81.672394043528","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,2001,"80.4347826086957",NA,NA,NA,NA,NA
42,2002,"75.9002770083102","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,2101,"78.4172661870504","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,2102,"78.1967213114754","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,2103,"79.7979797979798","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,2201,"82.4159021406728","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,2202,"80.5309734513274",NA,NA,NA,"PA","Pittsburgh"
42,2300,"75.0413223140496","168.76","2009.25","-2.51999999999998","PA","Pittsburgh"
42,2400,"79.6277145811789",NA,NA,NA,NA,NA
42,2501,"80.1068090787717","175.67","2008.75","-5.19","PA","Johnstown"
42,2502,"81.9420783645656",NA,NA,NA,"PA","Johnstown"
42,2600,"76.425855513308","184.5","2009.25","-2.66000000000000","PA","Altoona"
42,2700,"83.9493136219641",NA,NA,NA,NA,NA
42,2801,"80.7420494699647",NA,NA,NA,NA,NA
42,2802,"79.8165137614679",NA,NA,NA,NA,NA
42,2900,"81.419624217119","204.59","2009.25","-0.490000000000009","PA","Lebanon"
42,3001,"63.0841121495327","181.15","2009","0","PA","Harrisburg-Carlisle"
42,3002,"77.9964221824687","181.15","2009","0","PA","Harrisburg-Carlisle"
42,3101,"75.492341356674","181.15","2009","0","PA","Harrisburg-Carlisle"
42,3102,"80.2836879432624","181.15","2009","0","PA","Harrisburg-Carlisle"
42,3201,"84.5982142857143","192.26","2008.25","-3.13999999999999","PA","York-Hanover"
42,3202,"82.409972299169","192.26","2008.25","-3.13999999999999","PA","York-Hanover"
42,3203,"70.509383378016","192.26","2008.25","-3.13999999999999","PA","York-Hanover"
42,3301,"68.5661764705882","185.65","2008.25","-2.72","PA","Lancaster"
42,3302,"77.2727272727273","185.65","2008.25","-2.72","PA","Lancaster"
42,3303,"78.9655172413793","185.65","2008.25","-2.72","PA","Lancaster"
42,3401,"71.2556732223903","184.04","2008.25","-4.67999999999998","PA","Reading"
42,3402,"85.2579852579853","184.04","2008.25","-4.67999999999998","PA","Reading"
42,3500,"83.2929782082325",NA,NA,NA,NA,NA
42,3600,"57.7319587628866","204.19","2007.5","-9.22999999999999","PA-NJ","Allentown-Bethlehem-Easton"
42,3701,"80.1418439716312","204.19","2007.5","-9.22999999999999","PA-NJ","Allentown-Bethlehem-Easton"
42,3702,"85.3273137697517","204.19","2007.5","-9.22999999999999","PA-NJ","Allentown-Bethlehem-Easton"
42,3801,"70.9443099273608","204.19","2007.5","-9.22999999999999","PA-NJ","Allentown-Bethlehem-Easton"
42,3802,"86.140350877193","204.19","2007.5","-9.22999999999999","PA-NJ","Allentown-Bethlehem-Easton"
42,3901,"83.5777126099707",NA,NA,NA,NA,NA
42,3902,"86.5030674846626",NA,NA,NA,NA,NA
42,3903,"82.107843137255",NA,NA,NA,NA,NA
42,3904,"71.919770773639",NA,NA,NA,NA,NA
42,4001,"82.3369565217391",NA,NA,NA,NA,NA
42,4002,"79.344262295082",NA,NA,NA,NA,NA
42,4003,"83.3622183708839",NA,NA,NA,NA,NA
42,4004,"73.8372093023256",NA,NA,NA,NA,NA
42,4005,"79.3785310734463",NA,NA,NA,NA,NA
42,4006,"75.5263157894737",NA,NA,NA,NA,NA
42,4101,"72.4815724815725",NA,NA,NA,NA,NA
42,4102,"68.7096774193548",NA,NA,NA,NA,NA
42,4103,"67.9715302491103",NA,NA,NA,NA,NA
42,4104,"75",NA,NA,NA,NA,NA
42,4105,"64.8093841642229",NA,NA,NA,NA,NA
42,4106,"65.0632911392405",NA,NA,NA,NA,NA
42,4107,"52.6923076923077",NA,NA,NA,NA,NA
42,4108,"56.2277580071174",NA,NA,NA,NA,NA
42,4109,"47.2361809045226",NA,NA,NA,NA,NA
42,4110,"69.3661971830986",NA,NA,NA,NA,NA
42,4111,"53.2679738562092",NA,NA,NA,NA,NA
42,4201,"80.1864801864802",NA,NA,NA,NA,NA
42,4202,"72.3790322580645",NA,NA,NA,NA,NA
42,4203,"72.3404255319149",NA,NA,NA,NA,NA
42,4204,"83.8983050847458",NA,NA,NA,NA,NA
42,4301,"83.4932821497121",NA,NA,NA,NA,NA
42,4302,"83.0827067669173",NA,NA,NA,NA,NA
42,4303,"83.0088495575221",NA,NA,NA,NA,NA
44,100,"43.2029795158287","258.33","2006.25","-27.94","RI-MA","Providence-New Bedford-Fall River"
44,200,"73.1666666666667","258.33","2006.25","-27.94","RI-MA","Providence-New Bedford-Fall River"
44,300,"70.9016393442623","258.33","2006.25","-27.94","RI-MA","Providence-New Bedford-Fall River"
44,400,"62.0736698499318","258.33","2006.25","-27.94","RI-MA","Providence-New Bedford-Fall River"
44,500,"73.7113402061856","258.33","2006.25","-27.94","RI-MA","Providence-New Bedford-Fall River"
44,600,"80.437756497948","258.33","2006.25","-27.94","RI-MA","Providence-New Bedford-Fall River"
44,700,"79.1044776119403","258.33","2006.25","-27.94","RI-MA","Providence-New Bedford-Fall River"
45,100,"79.4156706507304",NA,NA,NA,"SC","Greenville-Mouldin-Easley"
45,201,"68.8212927756654","173.62","2009.25","-1.16000000000000","SC","Greenville-Mouldin-Easley"
45,202,"81.0289389067524","173.62","2009.25","-1.16000000000000","SC","Greenville-Mouldin-Easley"
45,301,"67.1140939597315","162.08","2009.25","-4.79000000000002","SC","Spartanburg"
45,302,"81.441717791411","162.08","2009.25","-4.79000000000002","SC","Spartanburg"
45,400,"77.8864970645792",NA,NA,NA,NA,NA
45,500,"78.8902291917973","184.31","2009","0","NC-SC","Charlotte-Gastonia-Concord"
45,600,"76.865671641791",NA,NA,NA,"SC","Columbia"
45,700,"78.8170563961486","182.51","2008.25","-0.379999999999995","SC","Anderson"
45,800,"78.5478547854785",NA,NA,NA,"GA-SC","Augusta-Richmond County"
45,900,"79.8360655737705","180.67","2009.25","-0.819999999999993","GA-SC","Augusta-Richmond County"
45,1001,"75.8483033932136","178.62","2009.25","-0.390000000000015","SC","Columbia"
45,1002,"84.6441947565543","178.62","2009.25","-0.390000000000015","SC","Columbia"
45,1100,"55.9633027522936","178.62","2009.25","-0.390000000000015","SC","Columbia"
45,1200,"76.9484083424808","178.62","2009.25","-0.390000000000015","SC","Columbia"
45,1300,"80.0786369593709",NA,NA,NA,"SC","Columbia"
45,1400,"77.5590551181102",NA,NA,NA,NA,NA
45,1500,"77.5238095238095","238.67","2008.25","-13.1400000000000","SC","Myrtle Beach-North Myrtle Beach-Conway"
45,1600,"73.3812949640288",NA,NA,NA,"SC","Florence"
45,1700,"71.2918660287081","191.71","2009.25","-7.57000000000002","SC","Sumter"
45,1800,"76.8324607329843",NA,NA,NA,"SC","Columbia"
45,1900,"75.4573170731707",NA,NA,NA,NA,NA
45,2000,"80.0327332242226",NA,NA,NA,"SC","Charleston-North Charleston-Summerville"
45,2101,"56.1197916666667","274.39","2008.25","-8.22999999999996","SC","Charleston-North Charleston-Summerville"
45,2102,"82.05499276411","274.39","2008.25","-8.22999999999996","SC","Charleston-North Charleston-Summerville"
45,2200,"78.1076066790352","274.39","2008.25","-8.22999999999996","SC","Charleston-North Charleston-Summerville"
45,2300,"75.659229208925",NA,NA,NA,NA,NA
46,100,"71.044776119403",NA,NA,NA,"SD","Rapid City"
46,200,"73.5694822888283",NA,NA,NA,"SD","Rapid City"
46,300,"77.9151943462898",NA,NA,NA,NA,NA
46,400,"78.3242258652095",NA,NA,NA,NA,NA
46,500,"77.6978417266187",NA,NA,NA,NA,NA
46,600,"83.531746031746",NA,NA,NA,"IA-NE-SD","Sioux City"
46,700,"69.9115044247788","177.85","2009.25","-1.68000000000001","SD","Sioux Falls"
47,100,"76.7543859649123",NA,NA,NA,NA,NA
47,200,"81.2111801242236",NA,NA,NA,"TN-KY","Clarksville"
47,300,"70.0757575757576","172.27","2009.25","-1.19000000000000","TN-KY","Clarksville"
47,400,"79.1411042944785","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,501,"80.4878048780488","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,502,"87.7729257641921","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,600,"78.6363636363636",NA,NA,NA,NA,NA
47,700,"78.3882783882784",NA,NA,NA,NA,NA
47,801,"87.1739130434783","197.32","2009","0","TN-VA","Kingsport-Bristol-Bristol"
47,802,"77.7546777546778","197.32","2009","0","TN-VA","Kingsport-Bristol-Bristol"
47,900,"79.8913043478261",NA,NA,NA,NA,NA
47,1000,"74.3303571428571","178.96","2009","0","TN","Johnson City"
47,1100,"78.0701754385965",NA,NA,NA,"TN","Morristown"
47,1200,"77.5862068965517",NA,NA,NA,"TN","Morristown"
47,1301,"84.757505773672","186.14","2008.25","-0.70999999999998","TN","Knoxville"
47,1302,"79.5604395604396","186.14","2008.25","-0.70999999999998","TN","Knoxville"
47,1400,"56.8010075566751","186.14","2008.25","-0.70999999999998","TN","Knoxville"
47,1500,"79.1231732776618","186.14","2008.25","-0.70999999999998","TN","Knoxville"
47,1600,"83.1404958677686",NA,NA,NA,NA,NA
47,1700,"72.7692307692308",NA,NA,NA,NA,NA
47,1800,"62.7009646302251","185.23","2008.25","-3.66999999999999","TN-GA","Chattanooga"
47,1900,"80.9309309309309","185.23","2008.25","-3.66999999999999","TN-GA","Chattanooga"
47,2000,"80.1541425818882",NA,NA,NA,"TN-GA","Chattanooga"
47,2100,"76.9726247987117",NA,NA,NA,NA,NA
47,2201,"68.7840290381125","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,2202,"68.8836104513064","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,2203,"68.2675814751287","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,2204,"50.4926108374384","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,2205,"73.0232558139535","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,2300,"75.779376498801","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,2400,"87.9499217527387","192.81","2009","0","TN","Nashville-Davidson--Murfreesboro--Franklin"
47,2500,"83.931623931624",NA,NA,NA,NA,NA
47,2600,"74.8760330578512",NA,NA,NA,NA,NA
47,2700,"80.3953871499176",NA,NA,NA,NA,NA
47,2800,"78.3166904422254",NA,NA,NA,NA,NA
47,2900,"77.8481012658228","147.84","2009.25","-1.70000000000002","TN","Jackson"
47,3000,"78.4070796460177",NA,NA,NA,"TN-MS-AR","Memphis"
47,3101,"52.7210884353742","160.13","2008.25","-3.59999999999999","TN-MS-AR","Memphis"
