Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Unemployed,(%)
CN171350,17,135,"Montgomery County, IL",2006,"13,598     ","12,721     ",877     ,6.4     
CN171370,17,137,"Morgan County, IL",2006,"17,724     ","16,825     ",899     ,5.1     
CN171390,17,139,"Moultrie County, IL",2006,"8,161     ","7,861     ",300     ,3.7     
CN171410,17,141,"Ogle County, IL",2006,"27,321     ","25,884     ","1,437     ",5.3     
CN171430,17,143,"Peoria County, IL",2006,"95,034     ","90,808     ","4,226     ",4.4     
CN171450,17,145,"Perry County, IL",2006,"10,256     ","9,527     ",729     ,7.1     
CN171470,17,147,"Piatt County, IL",2006,"9,235     ","8,878     ",357     ,3.9     
CN171490,17,149,"Pike County, IL",2006,"8,722     ","8,327     ",395     ,4.5     
CN171510,17,151,"Pope County, IL",2006,"1,954     ","1,824     ",130     ,6.7     
CN171530,17,153,"Pulaski County, IL",2006,"2,973     ","2,765     ",208     ,7.0     
CN171550,17,155,"Putnam County, IL",2006,"3,124     ","2,958     ",166     ,5.3     
CN171570,17,157,"Randolph County, IL",2006,"15,396     ","14,636     ",760     ,4.9     
CN171590,17,159,"Richland County, IL",2006,"7,656     ","7,285     ",371     ,4.8     
PS170650,17,161,"Rock Island County, IL",2006,"79,146     ","75,530     ","3,616     ",4.6     
CN171630,17,163,"St. Clair County, IL",2006,"123,970     ","116,380     ","7,590     ",6.1     
CN171650,17,165,"Saline County, IL",2006,"12,443     ","11,736     ",707     ,5.7     
CN171670,17,167,"Sangamon County, IL",2006,"106,553     ","101,848     ","4,705     ",4.4     
CN171690,17,169,"Schuyler County, IL",2006,"4,442     ","4,254     ",188     ,4.2     
CN171710,17,171,"Scott County, IL",2006,"2,787     ","2,634     ",153     ,5.5     
CN171730,17,173,"Shelby County, IL",2006,"11,155     ","10,607     ",548     ,4.9     
CN171750,17,175,"Stark County, IL",2006,"2,945     ","2,801     ",144     ,4.9     
CN171770,17,177,"Stephenson County, IL",2006,"25,403     ","24,126     ","1,277     ",5.0     
PS170850,17,179,"Tazewell County, IL",2006,"71,390     ","68,531     ","2,859     ",4.0     
CN171810,17,181,"Union County, IL",2006,"8,526     ","7,998     ",528     ,6.2     
PA171100,17,183,"Vermilion County, IL",2006,"37,719     ","35,473     ","2,246     ",6.0     
CN171850,17,185,"Wabash County, IL",2006,"6,672     ","6,347     ",325     ,4.9     
CN171870,17,187,"Warren County, IL",2006,"9,040     ","8,607     ",433     ,4.8     
CN171890,17,189,"Washington County, IL",2006,"8,484     ","8,141     ",343     ,4.0     
CN171910,17,191,"Wayne County, IL",2006,"8,212     ","7,843     ",369     ,4.5     
CN171930,17,193,"White County, IL",2006,"7,995     ","7,601     ",394     ,4.9     
PA171150,17,195,"Whiteside County, IL",2006,"30,382     ","28,724     ","1,658     ",5.5     
CN171970,17,197,"Will County, IL",2006,"354,449     ","339,479     ","14,970     ",4.2     
PA171200,17,199,"Williamson County, IL",2006,"35,534     ","33,776     ","1,758     ",4.9     
CN172010,17,201,"Winnebago County, IL",2006,"144,822     ","136,752     ","8,070     ",5.6     
CN172030,17,203,"Woodford County, IL",2006,"20,912     ","20,228     ",684     ,3.3     
CN180010,18,001,"Adams County, IN",2006,"16,225     ","15,526     ",699     ,4.3     
CN180030,18,003,"Allen County, IN",2006,"182,227     ","173,231     ","8,996     ",4.9     
PA180450,18,005,"Bartholomew County, IN",2006,"38,182     ","36,599     ","1,583     ",4.1     
CN180070,18,007,"Benton County, IN",2006,"4,612     ","4,387     ",225     ,4.9     
CN180090,18,009,"Blackford County, IN",2006,"6,715     ","6,283     ",432     ,6.4     
CN180110,18,011,"Boone County, IN",2006,"28,050     ","27,019     ","1,031     ",3.7     
CN180130,18,013,"Brown County, IN",2006,"7,958     ","7,572     ",386     ,4.9     
CN180150,18,015,"Carroll County, IN",2006,"10,559     ","10,072     ",487     ,4.6     
CN180170,18,017,"Cass County, IN",2006,"18,915     ","17,904     ","1,011     ",5.3     
PA180500,18,019,"Clark County, IN",2006,"54,999     ","52,303     ","2,696     ",4.9     
CN180210,18,021,"Clay County, IN",2006,"13,166     ","12,430     ",736     ,5.6     
CN180230,18,023,"Clinton County, IN",2006,"16,998     ","16,154     ",844     ,5.0     
CN180250,18,025,"Crawford County, IN",2006,"5,306     ","4,933     ",373     ,7.0     
CN180270,18,027,"Daviess County, IN",2006,"15,100     ","14,562     ",538     ,3.6     
CN180290,18,029,"Dearborn County, IN",2006,"26,477     ","25,076     ","1,401     ",5.3     
CN180310,18,031,"Decatur County, IN",2006,"12,507     ","11,970     ",537     ,4.3     
CN180330,18,033,"DeKalb County, IN",2006,"21,500     ","20,208     ","1,292     ",6.0     
CN180350,18,035,"Delaware County, IN",2006,"56,837     ","53,490     ","3,347     ",5.9     
CN180370,18,037,"Dubois County, IN",2006,"22,383     ","21,587     ",796     ,3.6     
PS180100,18,039,"Elkhart County, IN",2006,"104,172     ","99,347     ","4,825     ",4.6     
CN180410,18,041,"Fayette County, IN",2006,"10,823     ","9,970     ",853     ,7.9     
PA180550,18,043,"Floyd County, IN",2006,"38,180     ","36,331     ","1,849     ",4.8     
CN180450,18,045,"Fountain County, IN",2006,"8,751     ","8,334     ",417     ,4.8     
CN180470,18,047,"Franklin County, IN",2006,"12,050     ","11,358     ",692     ,5.7     
CN180490,18,049,"Fulton County, IN",2006,"10,467     ","9,916     ",551     ,5.3     
CN180510,18,051,"Gibson County, IN",2006,"17,284     ","16,516     ",768     ,4.4     
PA180600,18,053,"Grant County, IN",2006,"32,866     ","30,577     ","2,289     ",7.0     
CN180550,18,055,"Greene County, IN",2006,"16,637     ","15,706     ",931     ,5.6     
PA180650,18,057,"Hamilton County, IN",2006,"137,057     ","132,655     ","4,402     ",3.2     
CN180590,18,059,"Hancock County, IN",2006,"35,667     ","34,233     ","1,434     ",4.0     
CN180610,18,061,"Harrison County, IN",2006,"19,788     ","18,733     ","1,055     ",5.3     
PA180700,18,063,"Hendricks County, IN",2006,"71,721     ","69,143     ","2,578     ",3.6     
PA180750,18,065,"Henry County, IN",2006,"22,772     ","21,463     ","1,309     ",5.7     
CN180670,18,067,"Howard County, IN",2006,"38,845     ","36,328     ","2,517     ",6.5     
CN180690,18,069,"Huntington County, IN",2006,"20,599     ","19,529     ","1,070     ",5.2     
CN180710,18,071,"Jackson County, IN",2006,"22,154     ","21,197     ",957     ,4.3     
CN180730,18,073,"Jasper County, IN",2006,"15,486     ","14,710     ",776     ,5.0     
CN180750,18,075,"Jay County, IN",2006,"11,759     ","11,236     ",523     ,4.4     
CN180770,18,077,"Jefferson County, IN",2006,"17,372     ","16,536     ",836     ,4.8     
CN180790,18,079,"Jennings County, IN",2006,"13,827     ","13,032     ",795     ,5.7     
PA180850,18,081,"Johnson County, IN",2006,"72,930     ","70,133     ","2,797     ",3.8     
CN180830,18,083,"Knox County, IN",2006,"19,428     ","18,519     ",909     ,4.7     
PA181050,18,085,"Kosciusko County, IN",2006,"41,893     ","39,877     ","2,016     ",4.8     
CN180870,18,087,"LaGrange County, IN",2006,"17,511     ","16,619     ",892     ,5.1     
CN180890,18,089,"Lake County, IN",2006,"227,287     ","214,253     ","13,034     ",5.7     
PS180400,18,091,"LaPorte County, IN",2006,"53,216     ","50,210     ","3,006     ",5.6     
CN180930,18,093,"Lawrence County, IN",2006,"22,810     ","21,245     ","1,565     ",6.9     
CN180950,18,095,"Madison County, IN",2006,"62,262     ","58,525     ","3,737     ",6.0     
PS180300,18,097,"Marion County, IN",2006,"461,480     ","438,898     ","22,582     ",4.9     
CN180990,18,099,"Marshall County, IN",2006,"23,037     ","21,820     ","1,217     ",5.3     
CN181010,18,101,"Martin County, IN",2006,"5,302     ","5,046     ",256     ,4.8     
CN181030,18,103,"Miami County, IN",2006,"17,085     ","16,039     ","1,046     ",6.1     
CN181050,18,105,"Monroe County, IN",2006,"67,518     ","64,662     ","2,856     ",4.2     
CN181070,18,107,"Montgomery County, IN",2006,"19,724     ","18,912     ",812     ,4.1     
PA181350,18,109,"Morgan County, IN",2006,"37,601     ","35,919     ","1,682     ",4.5     
CN181110,18,111,"Newton County, IN",2006,"7,048     ","6,700     ",348     ,4.9     
CN181130,18,113,"Noble County, IN",2006,"23,623     ","22,200     ","1,423     ",6.0     
CN181150,18,115,"Ohio County, IN",2006,"3,107     ","2,944     ",163     ,5.2     
CN181170,18,117,"Orange County, IN",2006,"9,586     ","8,906     ",680     ,7.1     
CN181190,18,119,"Owen County, IN",2006,"11,700     ","11,086     ",614     ,5.2     
CN181210,18,121,"Parke County, IN",2006,"7,939     ","7,506     ",433     ,5.5     
CN181230,18,123,"Perry County, IN",2006,"9,757     ","9,264     ",493     ,5.1     
CN181250,18,125,"Pike County, IN",2006,"6,175     ","5,897     ",278     ,4.5     
PA180950,18,127,"Porter County, IN",2006,"82,847     ","79,259     ","3,588     ",4.3     
CN181290,18,129,"Posey County, IN",2006,"13,806     ","13,208     ",598     ,4.3     
CN181310,18,131,"Pulaski County, IN",2006,"6,865     ","6,554     ",311     ,4.5     
CN181330,18,133,"Putnam County, IN",2006,"17,714     ","16,769     ",945     ,5.3     
CN181350,18,135,"Randolph County, IN",2006,"12,893     ","12,020     ",873     ,6.8     
CN181370,18,137,"Ripley County, IN",2006,"14,406     ","13,723     ",683     ,4.7     
CN181390,18,139,"Rush County, IN",2006,"9,502     ","9,080     ",422     ,4.4     
PS180470,18,141,"St. Joseph County, IN",2006,"134,788     ","127,921     ","6,867     ",5.1     
CN181430,18,143,"Scott County, IN",2006,"11,390     ","10,662     ",728     ,6.4     
CN181450,18,145,"Shelby County, IN",2006,"23,909     ","22,862     ","1,047     ",4.4     
CN181470,18,147,"Spencer County, IN",2006,"10,633     ","10,111     ",522     ,4.9     
CN181490,18,149,"Starke County, IN",2006,"10,583     ","9,896     ",687     ,6.5     
CN181510,18,151,"Steuben County, IN",2006,"16,619     ","15,576     ","1,043     ",6.3     
CN181530,18,153,"Sullivan County, IN",2006,"9,130     ","8,585     ",545     ,6.0     
CN181550,18,155,"Switzerland County, IN",2006,"5,680     ","5,451     ",229     ,4.0     
CN181570,18,157,"Tippecanoe County, IN",2006,"80,471     ","77,074     ","3,397     ",4.2     
CN181590,18,159,"Tipton County, IN",2006,"8,024     ","7,594     ",430     ,5.4     
CN181610,18,161,"Union County, IN",2006,"3,902     ","3,690     ",212     ,5.4     
CN181630,18,163,"Vanderburgh County, IN",2006,"91,461     ","87,131     ","4,330     ",4.7     
CN181650,18,165,"Vermillion County, IN",2006,"8,155     ","7,630     ",525     ,6.4     
PS180600,18,167,"Vigo County, IN",2006,"50,255     ","47,092     ","3,163     ",6.3     
CN181690,18,169,"Wabash County, IN",2006,"17,728     ","16,759     ",969     ,5.5     
CN181710,18,171,"Warren County, IN",2006,"4,793     ","4,602     ",191     ,4.0     
CN181730,18,173,"Warrick County, IN",2006,"30,965     ","29,682     ","1,283     ",4.1     
CN181750,18,175,"Washington County, IN",2006,"14,293     ","13,419     ",874     ,6.1     
PA181000,18,177,"Wayne County, IN",2006,"34,180     ","32,202     ","1,978     ",5.8     
CN181790,18,179,"Wells County, IN",2006,"15,026     ","14,382     ",644     ,4.3     
CN181810,18,181,"White County, IN",2006,"12,156     ","11,555     ",601     ,4.9     
CN181830,18,183,"Whitley County, IN",2006,"17,957     ","17,110     ",847     ,4.7     
CN190010,19,001,"Adair County, IA",2006,"4,429     ","4,284     ",145     ,3.3     
CN190030,19,003,"Adams County, IA",2006,"2,058     ","1,963     ",95     ,4.6     
CN190050,19,005,"Allamakee County, IA",2006,"8,180     ","7,796     ",384     ,4.7     
CN190070,19,007,"Appanoose County, IA",2006,"6,349     ","6,000     ",349     ,5.5     
CN190090,19,009,"Audubon County, IA",2006,"3,280     ","3,147     ",133     ,4.1     
CN190110,19,011,"Benton County, IA",2006,"14,552     ","13,962     ",590     ,4.1     
PS190020,19,013,"Black Hawk County, IA",2006,"72,178     ","69,352     ","2,826     ",3.9     
CN190150,19,015,"Boone County, IA",2006,"15,521     ","15,055     ",466     ,3.0     
CN190170,19,017,"Bremer County, IA",2006,"13,937     ","13,480     ",457     ,3.3     
CN190190,19,019,"Buchanan County, IA",2006,"11,258     ","10,770     ",488     ,4.3     
CN190210,19,021,"Buena Vista County, IA",2006,"10,506     ","10,154     ",352     ,3.4     
CN190230,19,023,"Butler County, IA",2006,"8,255     ","7,910     ",345     ,4.2     
CN190250,19,025,"Calhoun County, IA",2006,"5,267     ","5,084     ",183     ,3.5     
CN190270,19,027,"Carroll County, IA",2006,"12,417     ","12,084     ",333     ,2.7     
CN190290,19,029,"Cass County, IA",2006,"7,648     ","7,316     ",332     ,4.3     
CN190310,19,031,"Cedar County, IA",2006,"10,784     ","10,427     ",357     ,3.3     
CN190330,19,033,"Cerro Gordo County, IA",2006,"26,122     ","25,080     ","1,042     ",4.0     
CN190350,19,035,"Cherokee County, IA",2006,"6,559     ","6,280     ",279     ,4.3     
CN190370,19,037,"Chickasaw County, IA",2006,"6,460     ","6,163     ",297     ,4.6     
CN190390,19,039,"Clarke County, IA",2006,"4,745     ","4,547     ",198     ,4.2     
CN190410,19,041,"Clay County, IA",2006,"9,756     ","9,425     ",331     ,3.4     
CN190430,19,043,"Clayton County, IA",2006,"9,688     ","9,190     ",498     ,5.1     
PA190400,19,045,"Clinton County, IA",2006,"27,163     ","26,077     ","1,086     ",4.0     
CN190470,19,047,"Crawford County, IA",2006,"9,361     ","9,067     ",294     ,3.1     
CN190490,19,049,"Dallas County, IA",2006,"31,201     ","30,292     ",909     ,2.9     
CN190510,19,051,"Davis County, IA",2006,"4,141     ","3,943     ",198     ,4.8     
CN190530,19,053,"Decatur County, IA",2006,"4,232     ","4,058     ",174     ,4.1     
CN190550,19,055,"Delaware County, IA",2006,"10,728     ","10,325     ",403     ,3.8     
CN190570,19,057,"Des Moines County, IA",2006,"21,061     ","20,046     ","1,015     ",4.8     
CN190590,19,059,"Dickinson County, IA",2006,"9,976     ","9,560     ",416     ,4.2     
CN190610,19,061,"Dubuque County, IA",2006,"51,889     ","49,939     ","1,950     ",3.8     
CN190630,19,063,"Emmet County, IA",2006,"6,040     ","5,791     ",249     ,4.1     
CN190650,19,065,"Fayette County, IA",2006,"11,061     ","10,548     ",513     ,4.6     
CN190670,19,067,"Floyd County, IA",2006,"8,798     ","8,377     ",421     ,4.8     
CN190690,19,069,"Franklin County, IA",2006,"5,841     ","5,611     ",230     ,3.9     
CN190710,19,071,"Fremont County, IA",2006,"3,962     ","3,809     ",153     ,3.9     
CN190730,19,073,"Greene County, IA",2006,"5,060     ","4,858     ",202     ,4.0     
CN190750,19,075,"Grundy County, IA",2006,"6,910     ","6,693     ",217     ,3.1     
CN190770,19,077,"Guthrie County, IA",2006,"6,049     ","5,821     ",228     ,3.8     
CN190790,19,079,"Hamilton County, IA",2006,"8,803     ","8,482     ",321     ,3.6     
CN190810,19,081,"Hancock County, IA",2006,"6,128     ","5,902     ",226     ,3.7     
CN190830,19,083,"Hardin County, IA",2006,"9,147     ","8,796     ",351     ,3.8     
CN190850,19,085,"Harrison County, IA",2006,"8,056     ","7,708     ",348     ,4.3     
CN190870,19,087,"Henry County, IA",2006,"10,595     ","10,028     ",567     ,5.4     
CN190890,19,089,"Howard County, IA",2006,"5,321     ","5,125     ",196     ,3.7     
CN190910,19,091,"Humboldt County, IA",2006,"5,183     ","5,008     ",175     ,3.4     
CN190930,19,093,"Ida County, IA",2006,"3,967     ","3,828     ",139     ,3.5     
CN190950,19,095,"Iowa County, IA",2006,"8,835     ","8,504     ",331     ,3.7     
CN190970,19,097,"Jackson County, IA",2006,"11,253     ","10,704     ",549     ,4.9     
CN190990,19,099,"Jasper County, IA",2006,"18,308     ","17,355     ",953     ,5.2     
CN191010,19,101,"Jefferson County, IA",2006,"8,305     ","7,949     ",356     ,4.3     
CN191030,19,103,"Johnson County, IA",2006,"75,568     ","73,545     ","2,023     ",2.7     
CN191050,19,105,"Jones County, IA",2006,"10,511     ","10,095     ",416     ,4.0     
CN191070,19,107,"Keokuk County, IA",2006,"5,818     ","5,578     ",240     ,4.1     
CN191090,19,109,"Kossuth County, IA",2006,"9,044     ","8,742     ",302     ,3.3     
CN191110,19,111,"Lee County, IA",2006,"17,485     ","16,386     ","1,099     ",6.3     
PS190100,19,113,"Linn County, IA",2006,"116,198     ","111,883     ","4,315     ",3.7     
CN191150,19,115,"Louisa County, IA",2006,"6,430     ","6,181     ",249     ,3.9     
CN191170,19,117,"Lucas County, IA",2006,"4,944     ","4,736     ",208     ,4.2     
CN191190,19,119,"Lyon County, IA",2006,"6,664     ","6,505     ",159     ,2.4     
CN191210,19,121,"Madison County, IA",2006,"8,399     ","8,059     ",340     ,4.0     
CN191230,19,123,"Mahaska County, IA",2006,"11,825     ","11,383     ",442     ,3.7     
CN191250,19,125,"Marion County, IA",2006,"17,887     ","17,251     ",636     ,3.6     
CN191270,19,127,"Marshall County, IA",2006,"20,809     ","20,017     ",792     ,3.8     
CN191290,19,129,"Mills County, IA",2006,"8,412     ","8,094     ",318     ,3.8     
CN191310,19,131,"Mitchell County, IA",2006,"5,446     ","5,257     ",189     ,3.5     
CN191330,19,133,"Monona County, IA",2006,"4,664     ","4,406     ",258     ,5.5     
CN191350,19,135,"Monroe County, IA",2006,"4,211     ","4,039     ",172     ,4.1     
CN191370,19,137,"Montgomery County, IA",2006,"5,835     ","5,507     ",328     ,5.6     
CN191390,19,139,"Muscatine County, IA",2006,"24,041     ","23,252     ",789     ,3.3     
CN191410,19,141,"O'Brien County, IA",2006,"7,728     ","7,487     ",241     ,3.1     
CN191430,19,143,"Osceola County, IA",2006,"3,417     ","3,296     ",121     ,3.5     
CN191450,19,145,"Page County, IA",2006,"8,357     ","8,028     ",329     ,3.9     
CN191470,19,147,"Palo Alto County, IA",2006,"5,359     ","5,182     ",177     ,3.3     
CN191490,19,149,"Plymouth County, IA",2006,"14,403     ","13,941     ",462     ,3.2     
CN191510,19,151,"Pocahontas County, IA",2006,"4,100     ","3,971     ",129     ,3.1     
CN191530,19,153,"Polk County, IA",2006,"233,772     ","225,619     ","8,153     ",3.5     
CN191550,19,155,"Pottawattamie County, IA",2006,"49,222     ","47,042     ","2,180     ",4.4     
CN191570,19,157,"Poweshiek County, IA",2006,"10,624     ","10,209     ",415     ,3.9     
CN191590,19,159,"Ringgold County, IA",2006,"2,472     ","2,371     ",101     ,4.1     
CN191610,19,161,"Sac County, IA",2006,"5,881     ","5,680     ",201     ,3.4     
CN191630,19,163,"Scott County, IA",2006,"88,812     ","85,450     ","3,362     ",3.8     
CN191650,19,165,"Shelby County, IA",2006,"7,414     ","7,174     ",240     ,3.2     
CN191670,19,167,"Sioux County, IA",2006,"19,328     ","18,841     ",487     ,2.5     
PA190070,19,169,"Story County, IA",2006,"47,811     ","46,525     ","1,286     ",2.7     
CN191710,19,171,"Tama County, IA",2006,"8,965     ","8,580     ",385     ,4.3     
CN191730,19,173,"Taylor County, IA",2006,"3,396     ","3,262     ",134     ,3.9     
CN191750,19,175,"Union County, IA",2006,"6,475     ","6,206     ",269     ,4.2     
CN191770,19,177,"Van Buren County, IA",2006,"3,925     ","3,753     ",172     ,4.4     
CN191790,19,179,"Wapello County, IA",2006,"18,799     ","17,939     ",860     ,4.6     
CN191810,19,181,"Warren County, IA",2006,"25,317     ","24,485     ",832     ,3.3     
CN191830,19,183,"Washington County, IA",2006,"12,450     ","12,070     ",380     ,3.1     
CN191850,19,185,"Wayne County, IA",2006,"3,210     ","3,079     ",131     ,4.1     
CN191870,19,187,"Webster County, IA",2006,"19,816     ","19,026     ",790     ,4.0     
CN191890,19,189,"Winnebago County, IA",2006,"5,812     ","5,601     ",211     ,3.6     
CN191910,19,191,"Winneshiek County, IA",2006,"12,552     ","12,091     ",461     ,3.7     
PS190200,19,193,"Woodbury County, IA",2006,"54,182     ","51,827     ","2,355     ",4.3     
CN191950,19,195,"Worth County, IA",2006,"4,580     ","4,404     ",176     ,3.8     
CN191970,19,197,"Wright County, IA",2006,"7,172     ","6,908     ",264     ,3.7     
CN200010,20,001,"Allen County, KS",2006,"7,570     ","7,258     ",312     ,4.1     
CN200030,20,003,"Anderson County, KS",2006,"4,184     ","3,984     ",200     ,4.8     
CN200050,20,005,"Atchison County, KS",2006,"8,765     ","8,353     ",412     ,4.7     
CN200070,20,007,"Barber County, KS",2006,"2,610     ","2,526     ",84     ,3.2     
CN200090,20,009,"Barton County, KS",2006,"15,479     ","14,948     ",531     ,3.4     
CN200110,20,011,"Bourbon County, KS",2006,"9,193     ","8,839     ",354     ,3.9     
CN200130,20,013,"Brown County, KS",2006,"5,704     ","5,486     ",218     ,3.8     
CN200150,20,015,"Butler County, KS",2006,"32,287     ","30,817     ","1,470     ",4.6     
CN200170,20,017,"Chase County, KS",2006,"1,700     ","1,632     ",68     ,4.0     
CN200190,20,019,"Chautauqua County, KS",2006,"1,899     ","1,803     ",96     ,5.1     
CN200210,20,021,"Cherokee County, KS",2006,"10,740     ","10,194     ",546     ,5.1     
CN200230,20,023,"Cheyenne County, KS",2006,"1,484     ","1,433     ",51     ,3.4     
CN200250,20,025,"Clark County, KS",2006,"1,203     ","1,165     ",38     ,3.2     
CN200270,20,027,"Clay County, KS",2006,"4,981     ","4,813     ",168     ,3.4     
CN200290,20,029,"Cloud County, KS",2006,"5,913     ","5,715     ",198     ,3.3     
CN200310,20,031,"Coffey County, KS",2006,"5,339     ","5,081     ",258     ,4.8     
CN200330,20,033,"Comanche County, KS",2006,"1,093     ","1,062     ",31     ,2.8     
CN200350,20,035,"Cowley County, KS",2006,"18,240     ","17,457     ",783     ,4.3     
CN200370,20,037,"Crawford County, KS",2006,"19,422     ","18,438     ",984     ,5.1     
CN200390,20,039,"Decatur County, KS",2006,"1,687     ","1,631     ",56     ,3.3     
CN200410,20,041,"Dickinson County, KS",2006,"10,617     ","10,197     ",420     ,4.0     
CN200430,20,043,"Doniphan County, KS",2006,"4,517     ","4,295     ",222     ,4.9     
CN200450,20,045,"Douglas County, KS",2006,"62,860     ","60,491     ","2,369     ",3.8     
CN200470,20,047,"Edwards County, KS",2006,"1,723     ","1,671     ",52     ,3.0     
CN200490,20,049,"Elk County, KS",2006,"1,471     ","1,401     ",70     ,4.8     
CN200510,20,051,"Ellis County, KS",2006,"17,282     ","16,810     ",472     ,2.7     
CN200530,20,053,"Ellsworth County, KS",2006,"3,677     ","3,557     ",120     ,3.3     
CN200550,20,055,"Finney County, KS",2006,"18,202     ","17,576     ",626     ,3.4     
CN200570,20,057,"Ford County, KS",2006,"17,163     ","16,621     ",542     ,3.2     
CN200590,20,059,"Franklin County, KS",2006,"13,836     ","13,128     ",708     ,5.1     
CN200610,20,061,"Geary County, KS",2006,"11,340     ","10,750     ",590     ,5.2     
CN200630,20,063,"Gove County, KS",2006,"1,530     ","1,488     ",42     ,2.7     
CN200650,20,065,"Graham County, KS",2006,"1,455     ","1,409     ",46     ,3.2     
CN200670,20,067,"Grant County, KS",2006,"3,933     ","3,820     ",113     ,2.9     
CN200690,20,069,"Gray County, KS",2006,"3,202     ","3,111     ",91     ,2.8     
CN200710,20,071,"Greeley County, KS",2006,738     ,715     ,23     ,3.1     
CN200730,20,073,"Greenwood County, KS",2006,"3,545     ","3,383     ",162     ,4.6     
CN200750,20,075,"Hamilton County, KS",2006,"1,267     ","1,226     ",41     ,3.2     
CN200770,20,077,"Harper County, KS",2006,"3,452     ","3,341     ",111     ,3.2     
CN200790,20,079,"Harvey County, KS",2006,"17,991     ","17,205     ",786     ,4.4     
CN200810,20,081,"Haskell County, KS",2006,"2,109     ","2,049     ",60     ,2.8     
CN200830,20,083,"Hodgeman County, KS",2006,968     ,934     ,34     ,3.5     
CN200850,20,085,"Jackson County, KS",2006,"6,947     ","6,579     ",368     ,5.3     
CN200870,20,087,"Jefferson County, KS",2006,"9,746     ","9,286     ",460     ,4.7     
CN200890,20,089,"Jewell County, KS",2006,"1,909     ","1,851     ",58     ,3.0     
CN200910,20,091,"Johnson County, KS",2006,"293,418     ","281,425     ","11,993     ",4.1     
CN200930,20,093,"Kearny County, KS",2006,"2,032     ","1,957     ",75     ,3.7     
CN200950,20,095,"Kingman County, KS",2006,"4,398     ","4,239     ",159     ,3.6     
CN200970,20,097,"Kiowa County, KS",2006,"1,644     ","1,596     ",48     ,2.9     
CN200990,20,099,"Labette County, KS",2006,"10,826     ","10,256     ",570     ,5.3     
CN201010,20,101,"Lane County, KS",2006,"1,069     ","1,032     ",37     ,3.5     
PA200400,20,103,"Leavenworth County, KS",2006,"32,915     ","31,086     ","1,829     ",5.6     
CN201050,20,105,"Lincoln County, KS",2006,"1,858     ","1,793     ",65     ,3.5     
CN201070,20,107,"Linn County, KS",2006,"4,831     ","4,533     ",298     ,6.2     
CN201090,20,109,"Logan County, KS",2006,"1,501     ","1,454     ",47     ,3.1     
CN201110,20,111,"Lyon County, KS",2006,"19,527     ","18,719     ",808     ,4.1     
CN201130,20,113,"McPherson County, KS",2006,"17,313     ","16,734     ",579     ,3.3     
CN201150,20,115,"Marion County, KS",2006,"6,814     ","6,548     ",266     ,3.9     
CN201170,20,117,"Marshall County, KS",2006,"5,813     ","5,611     ",202     ,3.5     
CN201190,20,119,"Meade County, KS",2006,"2,203     ","2,135     ",68     ,3.1     
CN201210,20,121,"Miami County, KS",2006,"16,346     ","15,603     ",743     ,4.5     
CN201230,20,123,"Mitchell County, KS",2006,"3,436     ","3,318     ",118     ,3.4     
CN201250,20,125,"Montgomery County, KS",2006,"17,795     ","16,987     ",808     ,4.5     
CN201270,20,127,"Morris County, KS",2006,"2,921     ","2,795     ",126     ,4.3     
CN201290,20,129,"Morton County, KS",2006,"1,733     ","1,685     ",48     ,2.8     
CN201310,20,131,"Nemaha County, KS",2006,"5,475     ","5,295     ",180     ,3.3     
CN201330,20,133,"Neosho County, KS",2006,"9,275     ","8,915     ",360     ,3.9     
CN201350,20,135,"Ness County, KS",2006,"1,703     ","1,655     ",48     ,2.8     
CN201370,20,137,"Norton County, KS",2006,"2,715     ","2,626     ",89     ,3.3     
CN201390,20,139,"Osage County, KS",2006,"8,753     ","8,278     ",475     ,5.4     
CN201410,20,141,"Osborne County, KS",2006,"2,262     ","2,183     ",79     ,3.5     
CN201430,20,143,"Ottawa County, KS",2006,"3,390     ","3,273     ",117     ,3.5     
CN201450,20,145,"Pawnee County, KS",2006,"4,003     ","3,871     ",132     ,3.3     
CN201470,20,147,"Phillips County, KS",2006,"3,107     ","3,011     ",96     ,3.1     
CN201490,20,149,"Pottawatomie County, KS",2006,"11,241     ","10,870     ",371     ,3.3     
CN201510,20,151,"Pratt County, KS",2006,"5,635     ","5,468     ",167     ,3.0     
CN201530,20,153,"Rawlins County, KS",2006,"1,320     ","1,277     ",43     ,3.3     
PA200550,20,155,"Reno County, KS",2006,"33,140     ","31,668     ","1,472     ",4.4     
CN201570,20,157,"Republic County, KS",2006,"2,742     ","2,644     ",98     ,3.6     
CN201590,20,159,"Rice County, KS",2006,"5,643     ","5,415     ",228     ,4.0     
PA200600,20,161,"Riley County, KS",2006,"35,127     ","33,964     ","1,163     ",3.3     
CN201630,20,163,"Rooks County, KS",2006,"2,722     ","2,623     ",99     ,3.6     
CN201650,20,165,"Rush County, KS",2006,"1,706     ","1,645     ",61     ,3.6     
CN201670,20,167,"Russell County, KS",2006,"3,488     ","3,356     ",132     ,3.8     
PA200800,20,169,"Saline County, KS",2006,"30,606     ","29,461     ","1,145     ",3.7     
CN201710,20,171,"Scott County, KS",2006,"2,791     ","2,712     ",79     ,2.8     
CN201730,20,173,"Sedgwick County, KS",2006,"246,355     ","235,167     ","11,188     ",4.5     
CN201750,20,175,"Seward County, KS",2006,"10,619     ","10,267     ",352     ,3.3     
